"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"02/01/2023 09:00:00 - 02/01/2023 10:00:00","BZN|FR","Without sequence","154.66","",""
"02/01/2023 10:00:00 - 02/01/2023 11:00:00","BZN|FR","Without sequence","145.61","",""
"02/01/2023 11:00:00 - 02/01/2023 12:00:00","BZN|FR","Without sequence","143.35","",""
"02/01/2023 12:00:00 - 02/01/2023 13:00:00","BZN|FR","Without sequence","144.38","",""
"02/01/2023 13:00:00 - 02/01/2023 14:00:00","BZN|FR","Without sequence","143.76","",""
"02/01/2023 14:00:00 - 02/01/2023 15:00:00","BZN|FR","Without sequence","148.2","",""
"02/01/2023 15:00:00 - 02/01/2023 16:00:00","BZN|FR","Without sequence","155.34","",""
"02/01/2023 16:00:00 - 02/01/2023 17:00:00","BZN|FR","Without sequence","163.17","",""
"02/01/2023 17:00:00 - 02/01/2023 18:00:00","BZN|FR","Without sequence","173.8","",""
"02/01/2023 18:00:00 - 02/01/2023 19:00:00","BZN|FR","Without sequence","174.74","",""
"02/01/2023 19:00:00 - 02/01/2023 20:00:00","BZN|FR","Without sequence","165.76","",""
"02/01/2023 20:00:00 - 02/01/2023 21:00:00","BZN|FR","Without sequence","153.0","",""
"02/01/2023 21:00:00 - 02/01/2023 22:00:00","BZN|FR","Without sequence","141.67","",""
"02/01/2023 22:00:00 - 02/01/2023 23:00:00","BZN|FR","Without sequence","134.91","",""
"02/01/2023 23:00:00 - 03/01/2023 00:00:00","BZN|FR","Without sequence","124.22","",""
"03/01/2023 00:00:00 - 03/01/2023 01:00:00","BZN|FR","Without sequence","130.01","",""
"03/01/2023 01:00:00 - 03/01/2023 02:00:00","BZN|FR","Without sequence","120.0","",""
"03/01/2023 02:00:00 - 03/01/2023 03:00:00","BZN|FR","Without sequence","118.76","",""
"03/01/2023 03:00:00 - 03/01/2023 04:00:00","BZN|FR","Without sequence","115.0","",""
"03/01/2023 04:00:00 - 03/01/2023 05:00:00","BZN|FR","Without sequence","113.63","",""
"03/01/2023 05:00:00 - 03/01/2023 06:00:00","BZN|FR","Without sequence","116.27","",""
"03/01/2023 06:00:00 - 03/01/2023 07:00:00","BZN|FR","Without sequence","138.92","",""
"03/01/2023 07:00:00 - 03/01/2023 08:00:00","BZN|FR","Without sequence","159.92","",""
"03/01/2023 08:00:00 - 03/01/2023 09:00:00","BZN|FR","Without sequence","169.17","",""
"03/01/2023 09:00:00 - 03/01/2023 10:00:00","BZN|FR","Without sequence","171.18","",""
"03/01/2023 10:00:00 - 03/01/2023 11:00:00","BZN|FR","Without sequence","168.57","",""
"03/01/2023 11:00:00 - 03/01/2023 12:00:00","BZN|FR","Without sequence","169.49","",""
"03/01/2023 12:00:00 - 03/01/2023 13:00:00","BZN|FR","Without sequence","164.5","",""
"03/01/2023 13:00:00 - 03/01/2023 14:00:00","BZN|FR","Without sequence","160.91","",""
"03/01/2023 14:00:00 - 03/01/2023 15:00:00","BZN|FR","Without sequence","163.06","",""
"03/01/2023 15:00:00 - 03/01/2023 16:00:00","BZN|FR","Without sequence","166.46","",""
"03/01/2023 16:00:00 - 03/01/2023 17:00:00","BZN|FR","Without sequence","166.88","",""
"03/01/2023 17:00:00 - 03/01/2023 18:00:00","BZN|FR","Without sequence","171.23","",""
"03/01/2023 18:00:00 - 03/01/2023 19:00:00","BZN|FR","Without sequence","169.01","",""
"03/01/2023 19:00:00 - 03/01/2023 20:00:00","BZN|FR","Without sequence","160.99","",""
"03/01/2023 20:00:00 - 03/01/2023 21:00:00","BZN|FR","Without sequence","149.62","",""
"03/01/2023 21:00:00 - 03/01/2023 22:00:00","BZN|FR","Without sequence","131.5","",""
"03/01/2023 22:00:00 - 03/01/2023 23:00:00","BZN|FR","Without sequence","115.1","",""
"03/01/2023 23:00:00 - 04/01/2023 00:00:00","BZN|FR","Without sequence","95.02","",""
"04/01/2023 00:00:00 - 04/01/2023 01:00:00","BZN|FR","Without sequence","82.03","",""
"04/01/2023 01:00:00 - 04/01/2023 02:00:00","BZN|FR","Without sequence","72.22","",""
"04/01/2023 02:00:00 - 04/01/2023 03:00:00","BZN|FR","Without sequence","43.91","",""
"04/01/2023 03:00:00 - 04/01/2023 04:00:00","BZN|FR","Without sequence","16.28","",""
"04/01/2023 04:00:00 - 04/01/2023 05:00:00","BZN|FR","Without sequence","8.56","",""
"04/01/2023 05:00:00 - 04/01/2023 06:00:00","BZN|FR","Without sequence","20.98","",""
"04/01/2023 06:00:00 - 04/01/2023 07:00:00","BZN|FR","Without sequence","72.45","",""
"04/01/2023 07:00:00 - 04/01/2023 08:00:00","BZN|FR","Without sequence","105.1","",""
"04/01/2023 08:00:00 - 04/01/2023 09:00:00","BZN|FR","Without sequence","134.16","",""
"04/01/2023 09:00:00 - 04/01/2023 10:00:00","BZN|FR","Without sequence","129.3","",""
"04/01/2023 10:00:00 - 04/01/2023 11:00:00","BZN|FR","Without sequence","120.7","",""
"04/01/2023 11:00:00 - 04/01/2023 12:00:00","BZN|FR","Without sequence","96.77","",""
"04/01/2023 12:00:00 - 04/01/2023 13:00:00","BZN|FR","Without sequence","105.03","",""
"04/01/2023 13:00:00 - 04/01/2023 14:00:00","BZN|FR","Without sequence","106.0","",""
"04/01/2023 14:00:00 - 04/01/2023 15:00:00","BZN|FR","Without sequence","105.07","",""
"04/01/2023 15:00:00 - 04/01/2023 16:00:00","BZN|FR","Without sequence","103.9","",""
"04/01/2023 16:00:00 - 04/01/2023 17:00:00","BZN|FR","Without sequence","107.98","",""
"04/01/2023 17:00:00 - 04/01/2023 18:00:00","BZN|FR","Without sequence","129.82","",""
"04/01/2023 18:00:00 - 04/01/2023 19:00:00","BZN|FR","Without sequence","167.29","",""
"04/01/2023 19:00:00 - 04/01/2023 20:00:00","BZN|FR","Without sequence","160.6","",""
"04/01/2023 20:00:00 - 04/01/2023 21:00:00","BZN|FR","Without sequence","132.1","",""
"04/01/2023 21:00:00 - 04/01/2023 22:00:00","BZN|FR","Without sequence","110.82","",""
"04/01/2023 22:00:00 - 04/01/2023 23:00:00","BZN|FR","Without sequence","109.89","",""
"04/01/2023 23:00:00 - 05/01/2023 00:00:00","BZN|FR","Without sequence","104.75","",""
"05/01/2023 00:00:00 - 05/01/2023 01:00:00","BZN|FR","Without sequence","64.89","",""
"05/01/2023 01:00:00 - 05/01/2023 02:00:00","BZN|FR","Without sequence","58.57","",""
"05/01/2023 02:00:00 - 05/01/2023 03:00:00","BZN|FR","Without sequence","68.07","",""
"05/01/2023 03:00:00 - 05/01/2023 04:00:00","BZN|FR","Without sequence","27.68","",""
"05/01/2023 04:00:00 - 05/01/2023 05:00:00","BZN|FR","Without sequence","37.33","",""
"05/01/2023 05:00:00 - 05/01/2023 06:00:00","BZN|FR","Without sequence","65.1","",""
"05/01/2023 06:00:00 - 05/01/2023 07:00:00","BZN|FR","Without sequence","95.05","",""
"05/01/2023 07:00:00 - 05/01/2023 08:00:00","BZN|FR","Without sequence","137.96","",""
"05/01/2023 08:00:00 - 05/01/2023 09:00:00","BZN|FR","Without sequence","137.99","",""
"05/01/2023 09:00:00 - 05/01/2023 10:00:00","BZN|FR","Without sequence","142.99","",""
"05/01/2023 10:00:00 - 05/01/2023 11:00:00","BZN|FR","Without sequence","145.7","",""
"05/01/2023 11:00:00 - 05/01/2023 12:00:00","BZN|FR","Without sequence","145.8","",""
"05/01/2023 12:00:00 - 05/01/2023 13:00:00","BZN|FR","Without sequence","142.35","",""
"05/01/2023 13:00:00 - 05/01/2023 14:00:00","BZN|FR","Without sequence","143.32","",""
"05/01/2023 14:00:00 - 05/01/2023 15:00:00","BZN|FR","Without sequence","151.03","",""
"05/01/2023 15:00:00 - 05/01/2023 16:00:00","BZN|FR","Without sequence","159.48","",""
"05/01/2023 16:00:00 - 05/01/2023 17:00:00","BZN|FR","Without sequence","172.73","",""
"05/01/2023 17:00:00 - 05/01/2023 18:00:00","BZN|FR","Without sequence","183.9","",""
"05/01/2023 18:00:00 - 05/01/2023 19:00:00","BZN|FR","Without sequence","194.67","",""
"05/01/2023 19:00:00 - 05/01/2023 20:00:00","BZN|FR","Without sequence","177.98","",""
"05/01/2023 20:00:00 - 05/01/2023 21:00:00","BZN|FR","Without sequence","163.99","",""
"05/01/2023 21:00:00 - 05/01/2023 22:00:00","BZN|FR","Without sequence","152.0","",""
"05/01/2023 22:00:00 - 05/01/2023 23:00:00","BZN|FR","Without sequence","144.64","",""
"05/01/2023 23:00:00 - 06/01/2023 00:00:00","BZN|FR","Without sequence","127.0","",""
"06/01/2023 00:00:00 - 06/01/2023 01:00:00","BZN|FR","Without sequence","107.21","",""
"06/01/2023 01:00:00 - 06/01/2023 02:00:00","BZN|FR","Without sequence","101.1","",""
"06/01/2023 02:00:00 - 06/01/2023 03:00:00","BZN|FR","Without sequence","96.73","",""
"06/01/2023 03:00:00 - 06/01/2023 04:00:00","BZN|FR","Without sequence","81.37","",""
"06/01/2023 04:00:00 - 06/01/2023 05:00:00","BZN|FR","Without sequence","75.75","",""
"06/01/2023 05:00:00 - 06/01/2023 06:00:00","BZN|FR","Without sequence","81.0","",""
"06/01/2023 06:00:00 - 06/01/2023 07:00:00","BZN|FR","Without sequence","97.45","",""
"06/01/2023 07:00:00 - 06/01/2023 08:00:00","BZN|FR","Without sequence","107.82","",""
"06/01/2023 08:00:00 - 06/01/2023 09:00:00","BZN|FR","Without sequence","122.8","",""
"06/01/2023 09:00:00 - 06/01/2023 10:00:00","BZN|FR","Without sequence","138.27","",""
"06/01/2023 10:00:00 - 06/01/2023 11:00:00","BZN|FR","Without sequence","139.97","",""
"06/01/2023 11:00:00 - 06/01/2023 12:00:00","BZN|FR","Without sequence","131.72","",""
"06/01/2023 12:00:00 - 06/01/2023 13:00:00","BZN|FR","Without sequence","122.22","",""
"06/01/2023 13:00:00 - 06/01/2023 14:00:00","BZN|FR","Without sequence","116.09","",""
"06/01/2023 14:00:00 - 06/01/2023 15:00:00","BZN|FR","Without sequence","129.22","",""
"06/01/2023 15:00:00 - 06/01/2023 16:00:00","BZN|FR","Without sequence","137.2","",""
"06/01/2023 16:00:00 - 06/01/2023 17:00:00","BZN|FR","Without sequence","140.75","",""
"06/01/2023 17:00:00 - 06/01/2023 18:00:00","BZN|FR","Without sequence","155.93","",""
"06/01/2023 18:00:00 - 06/01/2023 19:00:00","BZN|FR","Without sequence","163.5","",""
"06/01/2023 19:00:00 - 06/01/2023 20:00:00","BZN|FR","Without sequence","146.74","",""
"06/01/2023 20:00:00 - 06/01/2023 21:00:00","BZN|FR","Without sequence","139.4","",""
"06/01/2023 21:00:00 - 06/01/2023 22:00:00","BZN|FR","Without sequence","132.0","",""
"06/01/2023 22:00:00 - 06/01/2023 23:00:00","BZN|FR","Without sequence","129.94","",""
"06/01/2023 23:00:00 - 07/01/2023 00:00:00","BZN|FR","Without sequence","121.38","",""
"07/01/2023 00:00:00 - 07/01/2023 01:00:00","BZN|FR","Without sequence","97.53","",""
"07/01/2023 01:00:00 - 07/01/2023 02:00:00","BZN|FR","Without sequence","98.19","",""
"07/01/2023 02:00:00 - 07/01/2023 03:00:00","BZN|FR","Without sequence","94.91","",""
"07/01/2023 03:00:00 - 07/01/2023 04:00:00","BZN|FR","Without sequence","78.04","",""
"07/01/2023 04:00:00 - 07/01/2023 05:00:00","BZN|FR","Without sequence","74.46","",""
"07/01/2023 05:00:00 - 07/01/2023 06:00:00","BZN|FR","Without sequence","65.13","",""
"07/01/2023 06:00:00 - 07/01/2023 07:00:00","BZN|FR","Without sequence","71.75","",""
"07/01/2023 07:00:00 - 07/01/2023 08:00:00","BZN|FR","Without sequence","89.37","",""
"07/01/2023 08:00:00 - 07/01/2023 09:00:00","BZN|FR","Without sequence","110.9","",""
"07/01/2023 09:00:00 - 07/01/2023 10:00:00","BZN|FR","Without sequence","113.96","",""
"07/01/2023 10:00:00 - 07/01/2023 11:00:00","BZN|FR","Without sequence","100.0","",""
"07/01/2023 11:00:00 - 07/01/2023 12:00:00","BZN|FR","Without sequence","88.32","",""
"07/01/2023 12:00:00 - 07/01/2023 13:00:00","BZN|FR","Without sequence","87.9","",""
"07/01/2023 13:00:00 - 07/01/2023 14:00:00","BZN|FR","Without sequence","68.84","",""
"07/01/2023 14:00:00 - 07/01/2023 15:00:00","BZN|FR","Without sequence","91.21","",""
"07/01/2023 15:00:00 - 07/01/2023 16:00:00","BZN|FR","Without sequence","82.96","",""
"07/01/2023 16:00:00 - 07/01/2023 17:00:00","BZN|FR","Without sequence","85.07","",""
"07/01/2023 17:00:00 - 07/01/2023 18:00:00","BZN|FR","Without sequence","100.48","",""
"07/01/2023 18:00:00 - 07/01/2023 19:00:00","BZN|FR","Without sequence","103.82","",""
"07/01/2023 19:00:00 - 07/01/2023 20:00:00","BZN|FR","Without sequence","98.93","",""
"07/01/2023 20:00:00 - 07/01/2023 21:00:00","BZN|FR","Without sequence","90.98","",""
"07/01/2023 21:00:00 - 07/01/2023 22:00:00","BZN|FR","Without sequence","64.88","",""
"07/01/2023 22:00:00 - 07/01/2023 23:00:00","BZN|FR","Without sequence","53.27","",""
"07/01/2023 23:00:00 - 08/01/2023 00:00:00","BZN|FR","Without sequence","40.25","",""
"08/01/2023 00:00:00 - 08/01/2023 01:00:00","BZN|FR","Without sequence","13.21","",""
"08/01/2023 01:00:00 - 08/01/2023 02:00:00","BZN|FR","Without sequence","10.44","",""
"08/01/2023 02:00:00 - 08/01/2023 03:00:00","BZN|FR","Without sequence","10.26","",""
"08/01/2023 03:00:00 - 08/01/2023 04:00:00","BZN|FR","Without sequence","4.16","",""
"08/01/2023 04:00:00 - 08/01/2023 05:00:00","BZN|FR","Without sequence","4.16","",""
"08/01/2023 05:00:00 - 08/01/2023 06:00:00","BZN|FR","Without sequence","4.16","",""
"08/01/2023 06:00:00 - 08/01/2023 07:00:00","BZN|FR","Without sequence","10.63","",""
"08/01/2023 07:00:00 - 08/01/2023 08:00:00","BZN|FR","Without sequence","16.47","",""
"08/01/2023 08:00:00 - 08/01/2023 09:00:00","BZN|FR","Without sequence","51.04","",""
"08/01/2023 09:00:00 - 08/01/2023 10:00:00","BZN|FR","Without sequence","83.31","",""
"08/01/2023 10:00:00 - 08/01/2023 11:00:00","BZN|FR","Without sequence","93.99","",""
"08/01/2023 11:00:00 - 08/01/2023 12:00:00","BZN|FR","Without sequence","103.87","",""
"08/01/2023 12:00:00 - 08/01/2023 13:00:00","BZN|FR","Without sequence","101.69","",""
"08/01/2023 13:00:00 - 08/01/2023 14:00:00","BZN|FR","Without sequence","99.0","",""
"08/01/2023 14:00:00 - 08/01/2023 15:00:00","BZN|FR","Without sequence","104.29","",""
"08/01/2023 15:00:00 - 08/01/2023 16:00:00","BZN|FR","Without sequence","97.89","",""
"08/01/2023 16:00:00 - 08/01/2023 17:00:00","BZN|FR","Without sequence","96.2","",""
"08/01/2023 17:00:00 - 08/01/2023 18:00:00","BZN|FR","Without sequence","115.64","",""
"08/01/2023 18:00:00 - 08/01/2023 19:00:00","BZN|FR","Without sequence","122.61","",""
"08/01/2023 19:00:00 - 08/01/2023 20:00:00","BZN|FR","Without sequence","109.66","",""
"08/01/2023 20:00:00 - 08/01/2023 21:00:00","BZN|FR","Without sequence","104.68","",""
"08/01/2023 21:00:00 - 08/01/2023 22:00:00","BZN|FR","Without sequence","98.87","",""
"08/01/2023 22:00:00 - 08/01/2023 23:00:00","BZN|FR","Without sequence","99.35","",""
"08/01/2023 23:00:00 - 09/01/2023 00:00:00","BZN|FR","Without sequence","81.27","",""
"09/01/2023 00:00:00 - 09/01/2023 01:00:00","BZN|FR","Without sequence","75.13","",""
"09/01/2023 01:00:00 - 09/01/2023 02:00:00","BZN|FR","Without sequence","64.38","",""
"09/01/2023 02:00:00 - 09/01/2023 03:00:00","BZN|FR","Without sequence","60.28","",""
"09/01/2023 03:00:00 - 09/01/2023 04:00:00","BZN|FR","Without sequence","39.41","",""
"09/01/2023 04:00:00 - 09/01/2023 05:00:00","BZN|FR","Without sequence","35.94","",""
"09/01/2023 05:00:00 - 09/01/2023 06:00:00","BZN|FR","Without sequence","43.99","",""
"09/01/2023 06:00:00 - 09/01/2023 07:00:00","BZN|FR","Without sequence","85.26","",""
"09/01/2023 07:00:00 - 09/01/2023 08:00:00","BZN|FR","Without sequence","160.32","",""
"09/01/2023 08:00:00 - 09/01/2023 09:00:00","BZN|FR","Without sequence","180.0","",""
"09/01/2023 09:00:00 - 09/01/2023 10:00:00","BZN|FR","Without sequence","177.27","",""
"09/01/2023 10:00:00 - 09/01/2023 11:00:00","BZN|FR","Without sequence","159.56","",""
"09/01/2023 11:00:00 - 09/01/2023 12:00:00","BZN|FR","Without sequence","161.21","",""
"09/01/2023 12:00:00 - 09/01/2023 13:00:00","BZN|FR","Without sequence","140.56","",""
"09/01/2023 13:00:00 - 09/01/2023 14:00:00","BZN|FR","Without sequence","135.87","",""
"09/01/2023 14:00:00 - 09/01/2023 15:00:00","BZN|FR","Without sequence","136.58","",""
"09/01/2023 15:00:00 - 09/01/2023 16:00:00","BZN|FR","Without sequence","148.5","",""
"09/01/2023 16:00:00 - 09/01/2023 17:00:00","BZN|FR","Without sequence","161.21","",""
"09/01/2023 17:00:00 - 09/01/2023 18:00:00","BZN|FR","Without sequence","173.89","",""
"09/01/2023 18:00:00 - 09/01/2023 19:00:00","BZN|FR","Without sequence","182.18","",""
"09/01/2023 19:00:00 - 09/01/2023 20:00:00","BZN|FR","Without sequence","171.62","",""
"09/01/2023 20:00:00 - 09/01/2023 21:00:00","BZN|FR","Without sequence","161.21","",""
"09/01/2023 21:00:00 - 09/01/2023 22:00:00","BZN|FR","Without sequence","139.16","",""
"09/01/2023 22:00:00 - 09/01/2023 23:00:00","BZN|FR","Without sequence","132.0","",""
"09/01/2023 23:00:00 - 10/01/2023 00:00:00","BZN|FR","Without sequence","108.31","",""
"10/01/2023 00:00:00 - 10/01/2023 01:00:00","BZN|FR","Without sequence","105.98","",""
"10/01/2023 01:00:00 - 10/01/2023 02:00:00","BZN|FR","Without sequence","96.79","",""
"10/01/2023 02:00:00 - 10/01/2023 03:00:00","BZN|FR","Without sequence","95.31","",""
"10/01/2023 03:00:00 - 10/01/2023 04:00:00","BZN|FR","Without sequence","90.19","",""
"10/01/2023 04:00:00 - 10/01/2023 05:00:00","BZN|FR","Without sequence","95.6","",""
"10/01/2023 05:00:00 - 10/01/2023 06:00:00","BZN|FR","Without sequence","108.6","",""
"10/01/2023 06:00:00 - 10/01/2023 07:00:00","BZN|FR","Without sequence","138.84","",""
"10/01/2023 07:00:00 - 10/01/2023 08:00:00","BZN|FR","Without sequence","157.2","",""
"10/01/2023 08:00:00 - 10/01/2023 09:00:00","BZN|FR","Without sequence","181.67","",""
"10/01/2023 09:00:00 - 10/01/2023 10:00:00","BZN|FR","Without sequence","177.94","",""
"10/01/2023 10:00:00 - 10/01/2023 11:00:00","BZN|FR","Without sequence","158.58","",""
"10/01/2023 11:00:00 - 10/01/2023 12:00:00","BZN|FR","Without sequence","148.51","",""
"10/01/2023 12:00:00 - 10/01/2023 13:00:00","BZN|FR","Without sequence","143.13","",""
"10/01/2023 13:00:00 - 10/01/2023 14:00:00","BZN|FR","Without sequence","143.63","",""
"10/01/2023 14:00:00 - 10/01/2023 15:00:00","BZN|FR","Without sequence","146.48","",""
"10/01/2023 15:00:00 - 10/01/2023 16:00:00","BZN|FR","Without sequence","147.5","",""
"10/01/2023 16:00:00 - 10/01/2023 17:00:00","BZN|FR","Without sequence","143.16","",""
"10/01/2023 17:00:00 - 10/01/2023 18:00:00","BZN|FR","Without sequence","149.02","",""
"10/01/2023 18:00:00 - 10/01/2023 19:00:00","BZN|FR","Without sequence","144.74","",""
"10/01/2023 19:00:00 - 10/01/2023 20:00:00","BZN|FR","Without sequence","141.07","",""
"10/01/2023 20:00:00 - 10/01/2023 21:00:00","BZN|FR","Without sequence","124.84","",""
"10/01/2023 21:00:00 - 10/01/2023 22:00:00","BZN|FR","Without sequence","101.9","",""
"10/01/2023 22:00:00 - 10/01/2023 23:00:00","BZN|FR","Without sequence","85.85","",""
"10/01/2023 23:00:00 - 11/01/2023 00:00:00","BZN|FR","Without sequence","47.37","",""
"11/01/2023 00:00:00 - 11/01/2023 01:00:00","BZN|FR","Without sequence","7.41","",""
"11/01/2023 01:00:00 - 11/01/2023 02:00:00","BZN|FR","Without sequence","0.89","",""
"11/01/2023 02:00:00 - 11/01/2023 03:00:00","BZN|FR","Without sequence","1.15","",""
"11/01/2023 03:00:00 - 11/01/2023 04:00:00","BZN|FR","Without sequence","0.08","",""
"11/01/2023 04:00:00 - 11/01/2023 05:00:00","BZN|FR","Without sequence","0.08","",""
"11/01/2023 05:00:00 - 11/01/2023 06:00:00","BZN|FR","Without sequence","5.53","",""
"11/01/2023 06:00:00 - 11/01/2023 07:00:00","BZN|FR","Without sequence","64.37","",""
"11/01/2023 07:00:00 - 11/01/2023 08:00:00","BZN|FR","Without sequence","99.99","",""
"11/01/2023 08:00:00 - 11/01/2023 09:00:00","BZN|FR","Without sequence","142.35","",""
"11/01/2023 09:00:00 - 11/01/2023 10:00:00","BZN|FR","Without sequence","145.72","",""
"11/01/2023 10:00:00 - 11/01/2023 11:00:00","BZN|FR","Without sequence","135.46","",""
"11/01/2023 11:00:00 - 11/01/2023 12:00:00","BZN|FR","Without sequence","132.59","",""
"11/01/2023 12:00:00 - 11/01/2023 13:00:00","BZN|FR","Without sequence","121.71","",""
"11/01/2023 13:00:00 - 11/01/2023 14:00:00","BZN|FR","Without sequence","111.17","",""
"11/01/2023 14:00:00 - 11/01/2023 15:00:00","BZN|FR","Without sequence","116.81","",""
"11/01/2023 15:00:00 - 11/01/2023 16:00:00","BZN|FR","Without sequence","118.92","",""
"11/01/2023 16:00:00 - 11/01/2023 17:00:00","BZN|FR","Without sequence","122.49","",""
"11/01/2023 17:00:00 - 11/01/2023 18:00:00","BZN|FR","Without sequence","135.19","",""
"11/01/2023 18:00:00 - 11/01/2023 19:00:00","BZN|FR","Without sequence","134.95","",""
"11/01/2023 19:00:00 - 11/01/2023 20:00:00","BZN|FR","Without sequence","131.96","",""
"11/01/2023 20:00:00 - 11/01/2023 21:00:00","BZN|FR","Without sequence","119.26","",""
"11/01/2023 21:00:00 - 11/01/2023 22:00:00","BZN|FR","Without sequence","96.53","",""
"11/01/2023 22:00:00 - 11/01/2023 23:00:00","BZN|FR","Without sequence","94.22","",""
"11/01/2023 23:00:00 - 12/01/2023 00:00:00","BZN|FR","Without sequence","70.75","",""
"12/01/2023 00:00:00 - 12/01/2023 01:00:00","BZN|FR","Without sequence","37.79","",""
"12/01/2023 01:00:00 - 12/01/2023 02:00:00","BZN|FR","Without sequence","13.19","",""
"12/01/2023 02:00:00 - 12/01/2023 03:00:00","BZN|FR","Without sequence","10.0","",""
"12/01/2023 03:00:00 - 12/01/2023 04:00:00","BZN|FR","Without sequence","6.27","",""
"12/01/2023 04:00:00 - 12/01/2023 05:00:00","BZN|FR","Without sequence","7.6","",""
"12/01/2023 05:00:00 - 12/01/2023 06:00:00","BZN|FR","Without sequence","30.02","",""
"12/01/2023 06:00:00 - 12/01/2023 07:00:00","BZN|FR","Without sequence","91.12","",""
"12/01/2023 07:00:00 - 12/01/2023 08:00:00","BZN|FR","Without sequence","118.91","",""
"12/01/2023 08:00:00 - 12/01/2023 09:00:00","BZN|FR","Without sequence","120.99","",""
"12/01/2023 09:00:00 - 12/01/2023 10:00:00","BZN|FR","Without sequence","120.0","",""
"12/01/2023 10:00:00 - 12/01/2023 11:00:00","BZN|FR","Without sequence","102.84","",""
"12/01/2023 11:00:00 - 12/01/2023 12:00:00","BZN|FR","Without sequence","100.91","",""
"12/01/2023 12:00:00 - 12/01/2023 13:00:00","BZN|FR","Without sequence","91.28","",""
"12/01/2023 13:00:00 - 12/01/2023 14:00:00","BZN|FR","Without sequence","92.4","",""
"12/01/2023 14:00:00 - 12/01/2023 15:00:00","BZN|FR","Without sequence","100.68","",""
"12/01/2023 15:00:00 - 12/01/2023 16:00:00","BZN|FR","Without sequence","102.43","",""
"12/01/2023 16:00:00 - 12/01/2023 17:00:00","BZN|FR","Without sequence","102.3","",""
"12/01/2023 17:00:00 - 12/01/2023 18:00:00","BZN|FR","Without sequence","120.63","",""
