"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"03/02/2025 06:00:00 - 03/02/2025 07:00:00","BZN|ES","Without sequence","102.19","",""
"03/02/2025 07:00:00 - 03/02/2025 08:00:00","BZN|ES","Without sequence","144.3","",""
"03/02/2025 08:00:00 - 03/02/2025 09:00:00","BZN|ES","Without sequence","165.0","",""
"03/02/2025 09:00:00 - 03/02/2025 10:00:00","BZN|ES","Without sequence","145.1","",""
"03/02/2025 10:00:00 - 03/02/2025 11:00:00","BZN|ES","Without sequence","111.0","",""
"03/02/2025 11:00:00 - 03/02/2025 12:00:00","BZN|ES","Without sequence","102.6","",""
"03/02/2025 12:00:00 - 03/02/2025 13:00:00","BZN|ES","Without sequence","102.49","",""
"03/02/2025 13:00:00 - 03/02/2025 14:00:00","BZN|ES","Without sequence","102.45","",""
"03/02/2025 14:00:00 - 03/02/2025 15:00:00","BZN|ES","Without sequence","102.45","",""
"03/02/2025 15:00:00 - 03/02/2025 16:00:00","BZN|ES","Without sequence","112.0","",""
"03/02/2025 16:00:00 - 03/02/2025 17:00:00","BZN|ES","Without sequence","123.52","",""
"03/02/2025 17:00:00 - 03/02/2025 18:00:00","BZN|ES","Without sequence","145.05","",""
"03/02/2025 18:00:00 - 03/02/2025 19:00:00","BZN|ES","Without sequence","200.73","",""
"03/02/2025 19:00:00 - 03/02/2025 20:00:00","BZN|ES","Without sequence","201.1","",""
"03/02/2025 20:00:00 - 03/02/2025 21:00:00","BZN|ES","Without sequence","227.51","",""
"03/02/2025 21:00:00 - 03/02/2025 22:00:00","BZN|ES","Without sequence","186.0","",""
"03/02/2025 22:00:00 - 03/02/2025 23:00:00","BZN|ES","Without sequence","150.92","",""
"03/02/2025 23:00:00 - 04/02/2025 00:00:00","BZN|ES","Without sequence","135.81","",""
"04/02/2025 00:00:00 - 04/02/2025 01:00:00","BZN|ES","Without sequence","132.4","",""
"04/02/2025 01:00:00 - 04/02/2025 02:00:00","BZN|ES","Without sequence","125.54","",""
"04/02/2025 02:00:00 - 04/02/2025 03:00:00","BZN|ES","Without sequence","123.18","",""
"04/02/2025 03:00:00 - 04/02/2025 04:00:00","BZN|ES","Without sequence","123.99","",""
"04/02/2025 04:00:00 - 04/02/2025 05:00:00","BZN|ES","Without sequence","123.25","",""
"04/02/2025 05:00:00 - 04/02/2025 06:00:00","BZN|ES","Without sequence","127.63","",""
"04/02/2025 06:00:00 - 04/02/2025 07:00:00","BZN|ES","Without sequence","146.18","",""
"04/02/2025 07:00:00 - 04/02/2025 08:00:00","BZN|ES","Without sequence","187.5","",""
"04/02/2025 08:00:00 - 04/02/2025 09:00:00","BZN|ES","Without sequence","211.99","",""
"04/02/2025 09:00:00 - 04/02/2025 10:00:00","BZN|ES","Without sequence","162.11","",""
"04/02/2025 10:00:00 - 04/02/2025 11:00:00","BZN|ES","Without sequence","133.32","",""
"04/02/2025 11:00:00 - 04/02/2025 12:00:00","BZN|ES","Without sequence","113.99","",""
"04/02/2025 12:00:00 - 04/02/2025 13:00:00","BZN|ES","Without sequence","103.77","",""
"04/02/2025 13:00:00 - 04/02/2025 14:00:00","BZN|ES","Without sequence","102.5","",""
"04/02/2025 14:00:00 - 04/02/2025 15:00:00","BZN|ES","Without sequence","100.39","",""
"04/02/2025 15:00:00 - 04/02/2025 16:00:00","BZN|ES","Without sequence","100.52","",""
"04/02/2025 16:00:00 - 04/02/2025 17:00:00","BZN|ES","Without sequence","106.5","",""
"04/02/2025 17:00:00 - 04/02/2025 18:00:00","BZN|ES","Without sequence","134.32","",""
"04/02/2025 18:00:00 - 04/02/2025 19:00:00","BZN|ES","Without sequence","175.0","",""
"04/02/2025 19:00:00 - 04/02/2025 20:00:00","BZN|ES","Without sequence","216.38","",""
"04/02/2025 20:00:00 - 04/02/2025 21:00:00","BZN|ES","Without sequence","240.0","",""
"04/02/2025 21:00:00 - 04/02/2025 22:00:00","BZN|ES","Without sequence","164.07","",""
"04/02/2025 22:00:00 - 04/02/2025 23:00:00","BZN|ES","Without sequence","146.18","",""
"04/02/2025 23:00:00 - 05/02/2025 00:00:00","BZN|ES","Without sequence","140.56","",""
"05/02/2025 00:00:00 - 05/02/2025 01:00:00","BZN|ES","Without sequence","128.44","",""
"05/02/2025 01:00:00 - 05/02/2025 02:00:00","BZN|ES","Without sequence","119.39","",""
"05/02/2025 02:00:00 - 05/02/2025 03:00:00","BZN|ES","Without sequence","116.59","",""
"05/02/2025 03:00:00 - 05/02/2025 04:00:00","BZN|ES","Without sequence","115.64","",""
"05/02/2025 04:00:00 - 05/02/2025 05:00:00","BZN|ES","Without sequence","117.33","",""
"05/02/2025 05:00:00 - 05/02/2025 06:00:00","BZN|ES","Without sequence","123.05","",""
"05/02/2025 06:00:00 - 05/02/2025 07:00:00","BZN|ES","Without sequence","140.34","",""
"05/02/2025 07:00:00 - 05/02/2025 08:00:00","BZN|ES","Without sequence","168.48","",""
"05/02/2025 08:00:00 - 05/02/2025 09:00:00","BZN|ES","Without sequence","180.81","",""
"05/02/2025 09:00:00 - 05/02/2025 10:00:00","BZN|ES","Without sequence","146.13","",""
"05/02/2025 10:00:00 - 05/02/2025 11:00:00","BZN|ES","Without sequence","100.21","",""
"05/02/2025 11:00:00 - 05/02/2025 12:00:00","BZN|ES","Without sequence","48.0","",""
"05/02/2025 12:00:00 - 05/02/2025 13:00:00","BZN|ES","Without sequence","30.3","",""
"05/02/2025 13:00:00 - 05/02/2025 14:00:00","BZN|ES","Without sequence","35.2","",""
"05/02/2025 14:00:00 - 05/02/2025 15:00:00","BZN|ES","Without sequence","30.0","",""
"05/02/2025 15:00:00 - 05/02/2025 16:00:00","BZN|ES","Without sequence","40.0","",""
"05/02/2025 16:00:00 - 05/02/2025 17:00:00","BZN|ES","Without sequence","69.99","",""
"05/02/2025 17:00:00 - 05/02/2025 18:00:00","BZN|ES","Without sequence","124.71","",""
"05/02/2025 18:00:00 - 05/02/2025 19:00:00","BZN|ES","Without sequence","189.9","",""
"05/02/2025 19:00:00 - 05/02/2025 20:00:00","BZN|ES","Without sequence","189.63","",""
"05/02/2025 20:00:00 - 05/02/2025 21:00:00","BZN|ES","Without sequence","170.0","",""
"05/02/2025 21:00:00 - 05/02/2025 22:00:00","BZN|ES","Without sequence","155.42","",""
"05/02/2025 22:00:00 - 05/02/2025 23:00:00","BZN|ES","Without sequence","143.7","",""
"05/02/2025 23:00:00 - 06/02/2025 00:00:00","BZN|ES","Without sequence","136.95","",""
"06/02/2025 00:00:00 - 06/02/2025 01:00:00","BZN|ES","Without sequence","133.67","",""
"06/02/2025 01:00:00 - 06/02/2025 02:00:00","BZN|ES","Without sequence","131.51","",""
"06/02/2025 02:00:00 - 06/02/2025 03:00:00","BZN|ES","Without sequence","126.48","",""
"06/02/2025 03:00:00 - 06/02/2025 04:00:00","BZN|ES","Without sequence","125.01","",""
"06/02/2025 04:00:00 - 06/02/2025 05:00:00","BZN|ES","Without sequence","125.01","",""
"06/02/2025 05:00:00 - 06/02/2025 06:00:00","BZN|ES","Without sequence","131.33","",""
"06/02/2025 06:00:00 - 06/02/2025 07:00:00","BZN|ES","Without sequence","144.92","",""
"06/02/2025 07:00:00 - 06/02/2025 08:00:00","BZN|ES","Without sequence","180.09","",""
"06/02/2025 08:00:00 - 06/02/2025 09:00:00","BZN|ES","Without sequence","210.56","",""
"06/02/2025 09:00:00 - 06/02/2025 10:00:00","BZN|ES","Without sequence","157.59","",""
"06/02/2025 10:00:00 - 06/02/2025 11:00:00","BZN|ES","Without sequence","115.97","",""
"06/02/2025 11:00:00 - 06/02/2025 12:00:00","BZN|ES","Without sequence","93.49","",""
"06/02/2025 12:00:00 - 06/02/2025 13:00:00","BZN|ES","Without sequence","91.5","",""
"06/02/2025 13:00:00 - 06/02/2025 14:00:00","BZN|ES","Without sequence","89.99","",""
"06/02/2025 14:00:00 - 06/02/2025 15:00:00","BZN|ES","Without sequence","85.3","",""
"06/02/2025 15:00:00 - 06/02/2025 16:00:00","BZN|ES","Without sequence","87.0","",""
"06/02/2025 16:00:00 - 06/02/2025 17:00:00","BZN|ES","Without sequence","108.56","",""
"06/02/2025 17:00:00 - 06/02/2025 18:00:00","BZN|ES","Without sequence","141.02","",""
"06/02/2025 18:00:00 - 06/02/2025 19:00:00","BZN|ES","Without sequence","170.78","",""
"06/02/2025 19:00:00 - 06/02/2025 20:00:00","BZN|ES","Without sequence","191.81","",""
"06/02/2025 20:00:00 - 06/02/2025 21:00:00","BZN|ES","Without sequence","231.0","",""
"06/02/2025 21:00:00 - 06/02/2025 22:00:00","BZN|ES","Without sequence","163.0","",""
"06/02/2025 22:00:00 - 06/02/2025 23:00:00","BZN|ES","Without sequence","149.86","",""
"06/02/2025 23:00:00 - 07/02/2025 00:00:00","BZN|ES","Without sequence","141.02","",""
"07/02/2025 00:00:00 - 07/02/2025 01:00:00","BZN|ES","Without sequence","126.05","",""
"07/02/2025 01:00:00 - 07/02/2025 02:00:00","BZN|ES","Without sequence","112.7","",""
"07/02/2025 02:00:00 - 07/02/2025 03:00:00","BZN|ES","Without sequence","108.82","",""
"07/02/2025 03:00:00 - 07/02/2025 04:00:00","BZN|ES","Without sequence","105.0","",""
"07/02/2025 04:00:00 - 07/02/2025 05:00:00","BZN|ES","Without sequence","105.85","",""
"07/02/2025 05:00:00 - 07/02/2025 06:00:00","BZN|ES","Without sequence","107.23","",""
"07/02/2025 06:00:00 - 07/02/2025 07:00:00","BZN|ES","Without sequence","118.01","",""
"07/02/2025 07:00:00 - 07/02/2025 08:00:00","BZN|ES","Without sequence","145.68","",""
"07/02/2025 08:00:00 - 07/02/2025 09:00:00","BZN|ES","Without sequence","164.3","",""
"07/02/2025 09:00:00 - 07/02/2025 10:00:00","BZN|ES","Without sequence","143.28","",""
"07/02/2025 10:00:00 - 07/02/2025 11:00:00","BZN|ES","Without sequence","107.0","",""
"07/02/2025 11:00:00 - 07/02/2025 12:00:00","BZN|ES","Without sequence","99.0","",""
"07/02/2025 12:00:00 - 07/02/2025 13:00:00","BZN|ES","Without sequence","93.49","",""
"07/02/2025 13:00:00 - 07/02/2025 14:00:00","BZN|ES","Without sequence","90.34","",""
"07/02/2025 14:00:00 - 07/02/2025 15:00:00","BZN|ES","Without sequence","87.89","",""
"07/02/2025 15:00:00 - 07/02/2025 16:00:00","BZN|ES","Without sequence","90.34","",""
"07/02/2025 16:00:00 - 07/02/2025 17:00:00","BZN|ES","Without sequence","91.0","",""
"07/02/2025 17:00:00 - 07/02/2025 18:00:00","BZN|ES","Without sequence","107.94","",""
"07/02/2025 18:00:00 - 07/02/2025 19:00:00","BZN|ES","Without sequence","141.26","",""
"07/02/2025 19:00:00 - 07/02/2025 20:00:00","BZN|ES","Without sequence","150.93","",""
"07/02/2025 20:00:00 - 07/02/2025 21:00:00","BZN|ES","Without sequence","145.36","",""
"07/02/2025 21:00:00 - 07/02/2025 22:00:00","BZN|ES","Without sequence","133.8","",""
"07/02/2025 22:00:00 - 07/02/2025 23:00:00","BZN|ES","Without sequence","133.06","",""
"07/02/2025 23:00:00 - 08/02/2025 00:00:00","BZN|ES","Without sequence","120.55","",""
"08/02/2025 00:00:00 - 08/02/2025 01:00:00","BZN|ES","Without sequence","106.74","",""
"08/02/2025 01:00:00 - 08/02/2025 02:00:00","BZN|ES","Without sequence","97.67","",""
"08/02/2025 02:00:00 - 08/02/2025 03:00:00","BZN|ES","Without sequence","89.5","",""
"08/02/2025 03:00:00 - 08/02/2025 04:00:00","BZN|ES","Without sequence","94.34","",""
"08/02/2025 04:00:00 - 08/02/2025 05:00:00","BZN|ES","Without sequence","89.69","",""
"08/02/2025 05:00:00 - 08/02/2025 06:00:00","BZN|ES","Without sequence","90.99","",""
"08/02/2025 06:00:00 - 08/02/2025 07:00:00","BZN|ES","Without sequence","97.15","",""
"08/02/2025 07:00:00 - 08/02/2025 08:00:00","BZN|ES","Without sequence","115.0","",""
"08/02/2025 08:00:00 - 08/02/2025 09:00:00","BZN|ES","Without sequence","119.08","",""
"08/02/2025 09:00:00 - 08/02/2025 10:00:00","BZN|ES","Without sequence","108.0","",""
"08/02/2025 10:00:00 - 08/02/2025 11:00:00","BZN|ES","Without sequence","82.0","",""
"08/02/2025 11:00:00 - 08/02/2025 12:00:00","BZN|ES","Without sequence","93.49","",""
"08/02/2025 12:00:00 - 08/02/2025 13:00:00","BZN|ES","Without sequence","64.0","",""
"08/02/2025 13:00:00 - 08/02/2025 14:00:00","BZN|ES","Without sequence","55.0","",""
"08/02/2025 14:00:00 - 08/02/2025 15:00:00","BZN|ES","Without sequence","50.0","",""
"08/02/2025 15:00:00 - 08/02/2025 16:00:00","BZN|ES","Without sequence","45.04","",""
"08/02/2025 16:00:00 - 08/02/2025 17:00:00","BZN|ES","Without sequence","68.71","",""
"08/02/2025 17:00:00 - 08/02/2025 18:00:00","BZN|ES","Without sequence","119.0","",""
"08/02/2025 18:00:00 - 08/02/2025 19:00:00","BZN|ES","Without sequence","160.49","",""
"08/02/2025 19:00:00 - 08/02/2025 20:00:00","BZN|ES","Without sequence","166.9","",""
"08/02/2025 20:00:00 - 08/02/2025 21:00:00","BZN|ES","Without sequence","164.04","",""
"08/02/2025 21:00:00 - 08/02/2025 22:00:00","BZN|ES","Without sequence","151.09","",""
"08/02/2025 22:00:00 - 08/02/2025 23:00:00","BZN|ES","Without sequence","149.1","",""
"08/02/2025 23:00:00 - 09/02/2025 00:00:00","BZN|ES","Without sequence","145.31","",""
"09/02/2025 00:00:00 - 09/02/2025 01:00:00","BZN|ES","Without sequence","129.97","",""
"09/02/2025 01:00:00 - 09/02/2025 02:00:00","BZN|ES","Without sequence","110.82","",""
"09/02/2025 02:00:00 - 09/02/2025 03:00:00","BZN|ES","Without sequence","101.86","",""
"09/02/2025 03:00:00 - 09/02/2025 04:00:00","BZN|ES","Without sequence","97.0","",""
"09/02/2025 04:00:00 - 09/02/2025 05:00:00","BZN|ES","Without sequence","90.0","",""
"09/02/2025 05:00:00 - 09/02/2025 06:00:00","BZN|ES","Without sequence","90.2","",""
"09/02/2025 06:00:00 - 09/02/2025 07:00:00","BZN|ES","Without sequence","99.0","",""
"09/02/2025 07:00:00 - 09/02/2025 08:00:00","BZN|ES","Without sequence","110.21","",""
"09/02/2025 08:00:00 - 09/02/2025 09:00:00","BZN|ES","Without sequence","110.47","",""
"09/02/2025 09:00:00 - 09/02/2025 10:00:00","BZN|ES","Without sequence","94.47","",""
"09/02/2025 10:00:00 - 09/02/2025 11:00:00","BZN|ES","Without sequence","74.85","",""
"09/02/2025 11:00:00 - 09/02/2025 12:00:00","BZN|ES","Without sequence","66.7","",""
"09/02/2025 12:00:00 - 09/02/2025 13:00:00","BZN|ES","Without sequence","64.0","",""
"09/02/2025 13:00:00 - 09/02/2025 14:00:00","BZN|ES","Without sequence","70.0","",""
"09/02/2025 14:00:00 - 09/02/2025 15:00:00","BZN|ES","Without sequence","70.0","",""
"09/02/2025 15:00:00 - 09/02/2025 16:00:00","BZN|ES","Without sequence","70.0","",""
"09/02/2025 16:00:00 - 09/02/2025 17:00:00","BZN|ES","Without sequence","94.31","",""
"09/02/2025 17:00:00 - 09/02/2025 18:00:00","BZN|ES","Without sequence","111.14","",""
"09/02/2025 18:00:00 - 09/02/2025 19:00:00","BZN|ES","Without sequence","162.96","",""
"09/02/2025 19:00:00 - 09/02/2025 20:00:00","BZN|ES","Without sequence","169.86","",""
"09/02/2025 20:00:00 - 09/02/2025 21:00:00","BZN|ES","Without sequence","187.99","",""
"09/02/2025 21:00:00 - 09/02/2025 22:00:00","BZN|ES","Without sequence","170.14","",""
"09/02/2025 22:00:00 - 09/02/2025 23:00:00","BZN|ES","Without sequence","150.3","",""
"09/02/2025 23:00:00 - 10/02/2025 00:00:00","BZN|ES","Without sequence","134.04","",""
"10/02/2025 00:00:00 - 10/02/2025 01:00:00","BZN|ES","Without sequence","124.35","",""
"10/02/2025 01:00:00 - 10/02/2025 02:00:00","BZN|ES","Without sequence","125.05","",""
"10/02/2025 02:00:00 - 10/02/2025 03:00:00","BZN|ES","Without sequence","122.01","",""
"10/02/2025 03:00:00 - 10/02/2025 04:00:00","BZN|ES","Without sequence","114.75","",""
"10/02/2025 04:00:00 - 10/02/2025 05:00:00","BZN|ES","Without sequence","114.48","",""
"10/02/2025 05:00:00 - 10/02/2025 06:00:00","BZN|ES","Without sequence","119.98","",""
"10/02/2025 06:00:00 - 10/02/2025 07:00:00","BZN|ES","Without sequence","145.78","",""
"10/02/2025 07:00:00 - 10/02/2025 08:00:00","BZN|ES","Without sequence","166.14","",""
"10/02/2025 08:00:00 - 10/02/2025 09:00:00","BZN|ES","Without sequence","181.36","",""
"10/02/2025 09:00:00 - 10/02/2025 10:00:00","BZN|ES","Without sequence","163.18","",""
"10/02/2025 10:00:00 - 10/02/2025 11:00:00","BZN|ES","Without sequence","146.02","",""
"10/02/2025 11:00:00 - 10/02/2025 12:00:00","BZN|ES","Without sequence","117.44","",""
"10/02/2025 12:00:00 - 10/02/2025 13:00:00","BZN|ES","Without sequence","115.61","",""
"10/02/2025 13:00:00 - 10/02/2025 14:00:00","BZN|ES","Without sequence","116.52","",""
"10/02/2025 14:00:00 - 10/02/2025 15:00:00","BZN|ES","Without sequence","112.5","",""
"10/02/2025 15:00:00 - 10/02/2025 16:00:00","BZN|ES","Without sequence","116.8","",""
"10/02/2025 16:00:00 - 10/02/2025 17:00:00","BZN|ES","Without sequence","116.79","",""
"10/02/2025 17:00:00 - 10/02/2025 18:00:00","BZN|ES","Without sequence","140.83","",""
"10/02/2025 18:00:00 - 10/02/2025 19:00:00","BZN|ES","Without sequence","166.34","",""
"10/02/2025 19:00:00 - 10/02/2025 20:00:00","BZN|ES","Without sequence","183.73","",""
"10/02/2025 20:00:00 - 10/02/2025 21:00:00","BZN|ES","Without sequence","200.0","",""
"10/02/2025 21:00:00 - 10/02/2025 22:00:00","BZN|ES","Without sequence","160.89","",""
"10/02/2025 22:00:00 - 10/02/2025 23:00:00","BZN|ES","Without sequence","151.69","",""
"10/02/2025 23:00:00 - 11/02/2025 00:00:00","BZN|ES","Without sequence","131.51","",""
"11/02/2025 00:00:00 - 11/02/2025 01:00:00","BZN|ES","Without sequence","120.0","",""
"11/02/2025 01:00:00 - 11/02/2025 02:00:00","BZN|ES","Without sequence","120.0","",""
"11/02/2025 02:00:00 - 11/02/2025 03:00:00","BZN|ES","Without sequence","114.65","",""
"11/02/2025 03:00:00 - 11/02/2025 04:00:00","BZN|ES","Without sequence","109.91","",""
"11/02/2025 04:00:00 - 11/02/2025 05:00:00","BZN|ES","Without sequence","106.01","",""
"11/02/2025 05:00:00 - 11/02/2025 06:00:00","BZN|ES","Without sequence","107.0","",""
"11/02/2025 06:00:00 - 11/02/2025 07:00:00","BZN|ES","Without sequence","120.13","",""
"11/02/2025 07:00:00 - 11/02/2025 08:00:00","BZN|ES","Without sequence","150.79","",""
"11/02/2025 08:00:00 - 11/02/2025 09:00:00","BZN|ES","Without sequence","159.06","",""
"11/02/2025 09:00:00 - 11/02/2025 10:00:00","BZN|ES","Without sequence","146.54","",""
"11/02/2025 10:00:00 - 11/02/2025 11:00:00","BZN|ES","Without sequence","120.62","",""
"11/02/2025 11:00:00 - 11/02/2025 12:00:00","BZN|ES","Without sequence","120.62","",""
"11/02/2025 12:00:00 - 11/02/2025 13:00:00","BZN|ES","Without sequence","109.99","",""
"11/02/2025 13:00:00 - 11/02/2025 14:00:00","BZN|ES","Without sequence","107.5","",""
"11/02/2025 14:00:00 - 11/02/2025 15:00:00","BZN|ES","Without sequence","110.0","",""
"11/02/2025 15:00:00 - 11/02/2025 16:00:00","BZN|ES","Without sequence","111.7","",""
"11/02/2025 16:00:00 - 11/02/2025 17:00:00","BZN|ES","Without sequence","120.62","",""
"11/02/2025 17:00:00 - 11/02/2025 18:00:00","BZN|ES","Without sequence","146.54","",""
"11/02/2025 18:00:00 - 11/02/2025 19:00:00","BZN|ES","Without sequence","174.57","",""
"11/02/2025 19:00:00 - 11/02/2025 20:00:00","BZN|ES","Without sequence","190.0","",""
"11/02/2025 20:00:00 - 11/02/2025 21:00:00","BZN|ES","Without sequence","194.5","",""
"11/02/2025 21:00:00 - 11/02/2025 22:00:00","BZN|ES","Without sequence","158.02","",""
"11/02/2025 22:00:00 - 11/02/2025 23:00:00","BZN|ES","Without sequence","146.38","",""
"11/02/2025 23:00:00 - 12/02/2025 00:00:00","BZN|ES","Without sequence","130.58","",""
"12/02/2025 00:00:00 - 12/02/2025 01:00:00","BZN|ES","Without sequence","121.06","",""
"12/02/2025 01:00:00 - 12/02/2025 02:00:00","BZN|ES","Without sequence","110.0","",""
"12/02/2025 02:00:00 - 12/02/2025 03:00:00","BZN|ES","Without sequence","105.0","",""
"12/02/2025 03:00:00 - 12/02/2025 04:00:00","BZN|ES","Without sequence","107.35","",""
"12/02/2025 04:00:00 - 12/02/2025 05:00:00","BZN|ES","Without sequence","104.5","",""
"12/02/2025 05:00:00 - 12/02/2025 06:00:00","BZN|ES","Without sequence","108.56","",""
"12/02/2025 06:00:00 - 12/02/2025 07:00:00","BZN|ES","Without sequence","115.0","",""
"12/02/2025 07:00:00 - 12/02/2025 08:00:00","BZN|ES","Without sequence","157.55","",""
"12/02/2025 08:00:00 - 12/02/2025 09:00:00","BZN|ES","Without sequence","180.0","",""
"12/02/2025 09:00:00 - 12/02/2025 10:00:00","BZN|ES","Without sequence","148.82","",""
"12/02/2025 10:00:00 - 12/02/2025 11:00:00","BZN|ES","Without sequence","107.35","",""
"12/02/2025 11:00:00 - 12/02/2025 12:00:00","BZN|ES","Without sequence","82.5","",""
"12/02/2025 12:00:00 - 12/02/2025 13:00:00","BZN|ES","Without sequence","70.0","",""
"12/02/2025 13:00:00 - 12/02/2025 14:00:00","BZN|ES","Without sequence","78.0","",""
"12/02/2025 14:00:00 - 12/02/2025 15:00:00","BZN|ES","Without sequence","63.74","",""
"12/02/2025 15:00:00 - 12/02/2025 16:00:00","BZN|ES","Without sequence","62.0","",""
"12/02/2025 16:00:00 - 12/02/2025 17:00:00","BZN|ES","Without sequence","81.5","",""
"12/02/2025 17:00:00 - 12/02/2025 18:00:00","BZN|ES","Without sequence","104.37","",""
"12/02/2025 18:00:00 - 12/02/2025 19:00:00","BZN|ES","Without sequence","148.34","",""
"12/02/2025 19:00:00 - 12/02/2025 20:00:00","BZN|ES","Without sequence","194.44","",""
"12/02/2025 20:00:00 - 12/02/2025 21:00:00","BZN|ES","Without sequence","177.52","",""
"12/02/2025 21:00:00 - 12/02/2025 22:00:00","BZN|ES","Without sequence","157.55","",""
"12/02/2025 22:00:00 - 12/02/2025 23:00:00","BZN|ES","Without sequence","152.08","",""
"12/02/2025 23:00:00 - 13/02/2025 00:00:00","BZN|ES","Without sequence","139.41","",""
"13/02/2025 00:00:00 - 13/02/2025 01:00:00","BZN|ES","Without sequence","129.0","",""
"13/02/2025 01:00:00 - 13/02/2025 02:00:00","BZN|ES","Without sequence","121.06","",""
"13/02/2025 02:00:00 - 13/02/2025 03:00:00","BZN|ES","Without sequence","126.09","",""
"13/02/2025 03:00:00 - 13/02/2025 04:00:00","BZN|ES","Without sequence","118.59","",""
"13/02/2025 04:00:00 - 13/02/2025 05:00:00","BZN|ES","Without sequence","114.3","",""
"13/02/2025 05:00:00 - 13/02/2025 06:00:00","BZN|ES","Without sequence","105.67","",""
"13/02/2025 06:00:00 - 13/02/2025 07:00:00","BZN|ES","Without sequence","131.34","",""
"13/02/2025 07:00:00 - 13/02/2025 08:00:00","BZN|ES","Without sequence","160.05","",""
"13/02/2025 08:00:00 - 13/02/2025 09:00:00","BZN|ES","Without sequence","195.2","",""
"13/02/2025 09:00:00 - 13/02/2025 10:00:00","BZN|ES","Without sequence","148.5","",""
"13/02/2025 10:00:00 - 13/02/2025 11:00:00","BZN|ES","Without sequence","100.0","",""
"13/02/2025 11:00:00 - 13/02/2025 12:00:00","BZN|ES","Without sequence","92.24","",""
"13/02/2025 12:00:00 - 13/02/2025 13:00:00","BZN|ES","Without sequence","90.86","",""
"13/02/2025 13:00:00 - 13/02/2025 14:00:00","BZN|ES","Without sequence","83.5","",""
"13/02/2025 14:00:00 - 13/02/2025 15:00:00","BZN|ES","Without sequence","80.0","",""
"13/02/2025 15:00:00 - 13/02/2025 16:00:00","BZN|ES","Without sequence","83.5","",""
"13/02/2025 16:00:00 - 13/02/2025 17:00:00","BZN|ES","Without sequence","92.5","",""
"13/02/2025 17:00:00 - 13/02/2025 18:00:00","BZN|ES","Without sequence","127.5","",""
"13/02/2025 18:00:00 - 13/02/2025 19:00:00","BZN|ES","Without sequence","186.96","",""
"13/02/2025 19:00:00 - 13/02/2025 20:00:00","BZN|ES","Without sequence","196.52","",""
"13/02/2025 20:00:00 - 13/02/2025 21:00:00","BZN|ES","Without sequence","200.0","",""
"13/02/2025 21:00:00 - 13/02/2025 22:00:00","BZN|ES","Without sequence","168.0","",""
"13/02/2025 22:00:00 - 13/02/2025 23:00:00","BZN|ES","Without sequence","153.12","",""
"13/02/2025 23:00:00 - 14/02/2025 00:00:00","BZN|ES","Without sequence","139.0","",""
"14/02/2025 00:00:00 - 14/02/2025 01:00:00","BZN|ES","Without sequence","128.76","",""
"14/02/2025 01:00:00 - 14/02/2025 02:00:00","BZN|ES","Without sequence","127.0","",""
"14/02/2025 02:00:00 - 14/02/2025 03:00:00","BZN|ES","Without sequence","117.56","",""
"14/02/2025 03:00:00 - 14/02/2025 04:00:00","BZN|ES","Without sequence","111.58","",""
"14/02/2025 04:00:00 - 14/02/2025 05:00:00","BZN|ES","Without sequence","107.0","",""
"14/02/2025 05:00:00 - 14/02/2025 06:00:00","BZN|ES","Without sequence","117.47","",""
"14/02/2025 06:00:00 - 14/02/2025 07:00:00","BZN|ES","Without sequence","131.21","",""
"14/02/2025 07:00:00 - 14/02/2025 08:00:00","BZN|ES","Without sequence","158.73","",""
"14/02/2025 08:00:00 - 14/02/2025 09:00:00","BZN|ES","Without sequence","189.79","",""
"14/02/2025 09:00:00 - 14/02/2025 10:00:00","BZN|ES","Without sequence","131.21","",""
"14/02/2025 10:00:00 - 14/02/2025 11:00:00","BZN|ES","Without sequence","92.9","",""
"14/02/2025 11:00:00 - 14/02/2025 12:00:00","BZN|ES","Without sequence","70.0","",""
"14/02/2025 12:00:00 - 14/02/2025 13:00:00","BZN|ES","Without sequence","60.3","",""
"14/02/2025 13:00:00 - 14/02/2025 14:00:00","BZN|ES","Without sequence","65.0","",""
"14/02/2025 14:00:00 - 14/02/2025 15:00:00","BZN|ES","Without sequence","55.0","",""
"14/02/2025 15:00:00 - 14/02/2025 16:00:00","BZN|ES","Without sequence","55.0","",""
"14/02/2025 16:00:00 - 14/02/2025 17:00:00","BZN|ES","Without sequence","65.0","",""
"14/02/2025 17:00:00 - 14/02/2025 18:00:00","BZN|ES","Without sequence","114.0","",""
"14/02/2025 18:00:00 - 14/02/2025 19:00:00","BZN|ES","Without sequence","169.84","",""
"14/02/2025 19:00:00 - 14/02/2025 20:00:00","BZN|ES","Without sequence","201.66","",""
"14/02/2025 20:00:00 - 14/02/2025 21:00:00","BZN|ES","Without sequence","183.55","",""
"14/02/2025 21:00:00 - 14/02/2025 22:00:00","BZN|ES","Without sequence","160.06","",""
"14/02/2025 22:00:00 - 14/02/2025 23:00:00","BZN|ES","Without sequence","153.0","",""
"14/02/2025 23:00:00 - 15/02/2025 00:00:00","BZN|ES","Without sequence","140.03","",""
"15/02/2025 00:00:00 - 15/02/2025 01:00:00","BZN|ES","Without sequence","122.58","",""
"15/02/2025 01:00:00 - 15/02/2025 02:00:00","BZN|ES","Without sequence","117.99","",""
