"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"04/03/2022 16:00:00 - 04/03/2022 17:00:00","BZN|PT","Without sequence","355.77","",""
"04/03/2022 17:00:00 - 04/03/2022 18:00:00","BZN|PT","Without sequence","380.94","",""
"04/03/2022 18:00:00 - 04/03/2022 19:00:00","BZN|PT","Without sequence","392.91","",""
"04/03/2022 19:00:00 - 04/03/2022 20:00:00","BZN|PT","Without sequence","410.0","",""
"04/03/2022 20:00:00 - 04/03/2022 21:00:00","BZN|PT","Without sequence","400.08","",""
"04/03/2022 21:00:00 - 04/03/2022 22:00:00","BZN|PT","Without sequence","390.2","",""
"04/03/2022 22:00:00 - 04/03/2022 23:00:00","BZN|PT","Without sequence","384.6","",""
"04/03/2022 23:00:00 - 05/03/2022 00:00:00","BZN|PT","Without sequence","371.33","",""
"05/03/2022 00:00:00 - 05/03/2022 01:00:00","BZN|PT","Without sequence","376.5","",""
"05/03/2022 01:00:00 - 05/03/2022 02:00:00","BZN|PT","Without sequence","360.0","",""
"05/03/2022 02:00:00 - 05/03/2022 03:00:00","BZN|PT","Without sequence","350.0","",""
"05/03/2022 03:00:00 - 05/03/2022 04:00:00","BZN|PT","Without sequence","330.0","",""
"05/03/2022 04:00:00 - 05/03/2022 05:00:00","BZN|PT","Without sequence","338.85","",""
"05/03/2022 05:00:00 - 05/03/2022 06:00:00","BZN|PT","Without sequence","347.04","",""
"05/03/2022 06:00:00 - 05/03/2022 07:00:00","BZN|PT","Without sequence","369.0","",""
"05/03/2022 07:00:00 - 05/03/2022 08:00:00","BZN|PT","Without sequence","378.1","",""
"05/03/2022 08:00:00 - 05/03/2022 09:00:00","BZN|PT","Without sequence","370.53","",""
"05/03/2022 09:00:00 - 05/03/2022 10:00:00","BZN|PT","Without sequence","370.0","",""
"05/03/2022 10:00:00 - 05/03/2022 11:00:00","BZN|PT","Without sequence","365.04","",""
"05/03/2022 11:00:00 - 05/03/2022 12:00:00","BZN|PT","Without sequence","362.11","",""
"05/03/2022 12:00:00 - 05/03/2022 13:00:00","BZN|PT","Without sequence","360.0","",""
"05/03/2022 13:00:00 - 05/03/2022 14:00:00","BZN|PT","Without sequence","365.04","",""
"05/03/2022 14:00:00 - 05/03/2022 15:00:00","BZN|PT","Without sequence","362.11","",""
"05/03/2022 15:00:00 - 05/03/2022 16:00:00","BZN|PT","Without sequence","311.0","",""
"05/03/2022 16:00:00 - 05/03/2022 17:00:00","BZN|PT","Without sequence","343.5","",""
"05/03/2022 17:00:00 - 05/03/2022 18:00:00","BZN|PT","Without sequence","385.63","",""
"05/03/2022 18:00:00 - 05/03/2022 19:00:00","BZN|PT","Without sequence","405.78","",""
"05/03/2022 19:00:00 - 05/03/2022 20:00:00","BZN|PT","Without sequence","409.3","",""
"05/03/2022 20:00:00 - 05/03/2022 21:00:00","BZN|PT","Without sequence","400.0","",""
"05/03/2022 21:00:00 - 05/03/2022 22:00:00","BZN|PT","Without sequence","390.51","",""
"05/03/2022 22:00:00 - 05/03/2022 23:00:00","BZN|PT","Without sequence","382.11","",""
"05/03/2022 23:00:00 - 06/03/2022 00:00:00","BZN|PT","Without sequence","365.04","",""
"06/03/2022 00:00:00 - 06/03/2022 01:00:00","BZN|PT","Without sequence","390.61","",""
"06/03/2022 01:00:00 - 06/03/2022 02:00:00","BZN|PT","Without sequence","353.0","",""
"06/03/2022 02:00:00 - 06/03/2022 03:00:00","BZN|PT","Without sequence","345.16","",""
"06/03/2022 03:00:00 - 06/03/2022 04:00:00","BZN|PT","Without sequence","334.21","",""
"06/03/2022 04:00:00 - 06/03/2022 05:00:00","BZN|PT","Without sequence","339.44","",""
"06/03/2022 05:00:00 - 06/03/2022 06:00:00","BZN|PT","Without sequence","342.09","",""
"06/03/2022 06:00:00 - 06/03/2022 07:00:00","BZN|PT","Without sequence","350.13","",""
"06/03/2022 07:00:00 - 06/03/2022 08:00:00","BZN|PT","Without sequence","365.86","",""
"06/03/2022 08:00:00 - 06/03/2022 09:00:00","BZN|PT","Without sequence","353.0","",""
"06/03/2022 09:00:00 - 06/03/2022 10:00:00","BZN|PT","Without sequence","390.36","",""
"06/03/2022 10:00:00 - 06/03/2022 11:00:00","BZN|PT","Without sequence","351.07","",""
"06/03/2022 11:00:00 - 06/03/2022 12:00:00","BZN|PT","Without sequence","346.25","",""
"06/03/2022 12:00:00 - 06/03/2022 13:00:00","BZN|PT","Without sequence","350.25","",""
"06/03/2022 13:00:00 - 06/03/2022 14:00:00","BZN|PT","Without sequence","338.54","",""
"06/03/2022 14:00:00 - 06/03/2022 15:00:00","BZN|PT","Without sequence","350.0","",""
"06/03/2022 15:00:00 - 06/03/2022 16:00:00","BZN|PT","Without sequence","338.54","",""
"06/03/2022 16:00:00 - 06/03/2022 17:00:00","BZN|PT","Without sequence","339.61","",""
"06/03/2022 17:00:00 - 06/03/2022 18:00:00","BZN|PT","Without sequence","385.16","",""
"06/03/2022 18:00:00 - 06/03/2022 19:00:00","BZN|PT","Without sequence","435.08","",""
"06/03/2022 19:00:00 - 06/03/2022 20:00:00","BZN|PT","Without sequence","454.28","",""
"06/03/2022 20:00:00 - 06/03/2022 21:00:00","BZN|PT","Without sequence","470.01","",""
"06/03/2022 21:00:00 - 06/03/2022 22:00:00","BZN|PT","Without sequence","470.01","",""
"06/03/2022 22:00:00 - 06/03/2022 23:00:00","BZN|PT","Without sequence","454.09","",""
"06/03/2022 23:00:00 - 07/03/2022 00:00:00","BZN|PT","Without sequence","450.0","",""
"07/03/2022 00:00:00 - 07/03/2022 01:00:00","BZN|PT","Without sequence","441.85","",""
"07/03/2022 01:00:00 - 07/03/2022 02:00:00","BZN|PT","Without sequence","426.46","",""
"07/03/2022 02:00:00 - 07/03/2022 03:00:00","BZN|PT","Without sequence","416.67","",""
"07/03/2022 03:00:00 - 07/03/2022 04:00:00","BZN|PT","Without sequence","400.0","",""
"07/03/2022 04:00:00 - 07/03/2022 05:00:00","BZN|PT","Without sequence","400.0","",""
"07/03/2022 05:00:00 - 07/03/2022 06:00:00","BZN|PT","Without sequence","426.46","",""
"07/03/2022 06:00:00 - 07/03/2022 07:00:00","BZN|PT","Without sequence","465.77","",""
"07/03/2022 07:00:00 - 07/03/2022 08:00:00","BZN|PT","Without sequence","500.0","",""
"07/03/2022 08:00:00 - 07/03/2022 09:00:00","BZN|PT","Without sequence","500.0","",""
"07/03/2022 09:00:00 - 07/03/2022 10:00:00","BZN|PT","Without sequence","483.0","",""
"07/03/2022 10:00:00 - 07/03/2022 11:00:00","BZN|PT","Without sequence","451.0","",""
"07/03/2022 11:00:00 - 07/03/2022 12:00:00","BZN|PT","Without sequence","450.05","",""
"07/03/2022 12:00:00 - 07/03/2022 13:00:00","BZN|PT","Without sequence","450.0","",""
"07/03/2022 13:00:00 - 07/03/2022 14:00:00","BZN|PT","Without sequence","447.48","",""
"07/03/2022 14:00:00 - 07/03/2022 15:00:00","BZN|PT","Without sequence","426.46","",""
"07/03/2022 15:00:00 - 07/03/2022 16:00:00","BZN|PT","Without sequence","382.72","",""
"07/03/2022 16:00:00 - 07/03/2022 17:00:00","BZN|PT","Without sequence","400.0","",""
"07/03/2022 17:00:00 - 07/03/2022 18:00:00","BZN|PT","Without sequence","450.0","",""
"07/03/2022 18:00:00 - 07/03/2022 19:00:00","BZN|PT","Without sequence","472.5","",""
"07/03/2022 19:00:00 - 07/03/2022 20:00:00","BZN|PT","Without sequence","500.0","",""
"07/03/2022 20:00:00 - 07/03/2022 21:00:00","BZN|PT","Without sequence","475.0","",""
"07/03/2022 21:00:00 - 07/03/2022 22:00:00","BZN|PT","Without sequence","450.0","",""
"07/03/2022 22:00:00 - 07/03/2022 23:00:00","BZN|PT","Without sequence","426.46","",""
"07/03/2022 23:00:00 - 08/03/2022 00:00:00","BZN|PT","Without sequence","379.02","",""
"08/03/2022 00:00:00 - 08/03/2022 01:00:00","BZN|PT","Without sequence","450.95","",""
"08/03/2022 01:00:00 - 08/03/2022 02:00:00","BZN|PT","Without sequence","449.5","",""
"08/03/2022 02:00:00 - 08/03/2022 03:00:00","BZN|PT","Without sequence","449.5","",""
"08/03/2022 03:00:00 - 08/03/2022 04:00:00","BZN|PT","Without sequence","424.88","",""
"08/03/2022 04:00:00 - 08/03/2022 05:00:00","BZN|PT","Without sequence","429.89","",""
"08/03/2022 05:00:00 - 08/03/2022 06:00:00","BZN|PT","Without sequence","449.6","",""
"08/03/2022 06:00:00 - 08/03/2022 07:00:00","BZN|PT","Without sequence","550.0","",""
"08/03/2022 07:00:00 - 08/03/2022 08:00:00","BZN|PT","Without sequence","600.0","",""
"08/03/2022 08:00:00 - 08/03/2022 09:00:00","BZN|PT","Without sequence","645.0","",""
"08/03/2022 09:00:00 - 08/03/2022 10:00:00","BZN|PT","Without sequence","601.0","",""
"08/03/2022 10:00:00 - 08/03/2022 11:00:00","BZN|PT","Without sequence","582.0","",""
"08/03/2022 11:00:00 - 08/03/2022 12:00:00","BZN|PT","Without sequence","548.09","",""
"08/03/2022 12:00:00 - 08/03/2022 13:00:00","BZN|PT","Without sequence","515.4","",""
"08/03/2022 13:00:00 - 08/03/2022 14:00:00","BZN|PT","Without sequence","460.0","",""
"08/03/2022 14:00:00 - 08/03/2022 15:00:00","BZN|PT","Without sequence","449.9","",""
"08/03/2022 15:00:00 - 08/03/2022 16:00:00","BZN|PT","Without sequence","449.6","",""
"08/03/2022 16:00:00 - 08/03/2022 17:00:00","BZN|PT","Without sequence","514.31","",""
"08/03/2022 17:00:00 - 08/03/2022 18:00:00","BZN|PT","Without sequence","603.08","",""
"08/03/2022 18:00:00 - 08/03/2022 19:00:00","BZN|PT","Without sequence","651.0","",""
"08/03/2022 19:00:00 - 08/03/2022 20:00:00","BZN|PT","Without sequence","651.0","",""
"08/03/2022 20:00:00 - 08/03/2022 21:00:00","BZN|PT","Without sequence","651.0","",""
"08/03/2022 21:00:00 - 08/03/2022 22:00:00","BZN|PT","Without sequence","651.0","",""
"08/03/2022 22:00:00 - 08/03/2022 23:00:00","BZN|PT","Without sequence","650.0","",""
"08/03/2022 23:00:00 - 09/03/2022 00:00:00","BZN|PT","Without sequence","600.0","",""
"09/03/2022 00:00:00 - 09/03/2022 01:00:00","BZN|PT","Without sequence","510.26","",""
"09/03/2022 01:00:00 - 09/03/2022 02:00:00","BZN|PT","Without sequence","450.01","",""
"09/03/2022 02:00:00 - 09/03/2022 03:00:00","BZN|PT","Without sequence","425.0","",""
"09/03/2022 03:00:00 - 09/03/2022 04:00:00","BZN|PT","Without sequence","420.03","",""
"09/03/2022 04:00:00 - 09/03/2022 05:00:00","BZN|PT","Without sequence","420.03","",""
"09/03/2022 05:00:00 - 09/03/2022 06:00:00","BZN|PT","Without sequence","440.0","",""
"09/03/2022 06:00:00 - 09/03/2022 07:00:00","BZN|PT","Without sequence","523.76","",""
"09/03/2022 07:00:00 - 09/03/2022 08:00:00","BZN|PT","Without sequence","579.45","",""
"09/03/2022 08:00:00 - 09/03/2022 09:00:00","BZN|PT","Without sequence","554.76","",""
"09/03/2022 09:00:00 - 09/03/2022 10:00:00","BZN|PT","Without sequence","504.54","",""
"09/03/2022 10:00:00 - 09/03/2022 11:00:00","BZN|PT","Without sequence","439.6","",""
"09/03/2022 11:00:00 - 09/03/2022 12:00:00","BZN|PT","Without sequence","398.12","",""
"09/03/2022 12:00:00 - 09/03/2022 13:00:00","BZN|PT","Without sequence","359.71","",""
"09/03/2022 13:00:00 - 09/03/2022 14:00:00","BZN|PT","Without sequence","356.74","",""
"09/03/2022 14:00:00 - 09/03/2022 15:00:00","BZN|PT","Without sequence","368.98","",""
"09/03/2022 15:00:00 - 09/03/2022 16:00:00","BZN|PT","Without sequence","393.13","",""
"09/03/2022 16:00:00 - 09/03/2022 17:00:00","BZN|PT","Without sequence","425.09","",""
"09/03/2022 17:00:00 - 09/03/2022 18:00:00","BZN|PT","Without sequence","518.42","",""
"09/03/2022 18:00:00 - 09/03/2022 19:00:00","BZN|PT","Without sequence","549.73","",""
"09/03/2022 19:00:00 - 09/03/2022 20:00:00","BZN|PT","Without sequence","605.0","",""
"09/03/2022 20:00:00 - 09/03/2022 21:00:00","BZN|PT","Without sequence","560.0","",""
"09/03/2022 21:00:00 - 09/03/2022 22:00:00","BZN|PT","Without sequence","549.73","",""
"09/03/2022 22:00:00 - 09/03/2022 23:00:00","BZN|PT","Without sequence","523.76","",""
"09/03/2022 23:00:00 - 10/03/2022 00:00:00","BZN|PT","Without sequence","475.44","",""
"10/03/2022 00:00:00 - 10/03/2022 01:00:00","BZN|PT","Without sequence","378.0","",""
"10/03/2022 01:00:00 - 10/03/2022 02:00:00","BZN|PT","Without sequence","320.93","",""
"10/03/2022 02:00:00 - 10/03/2022 03:00:00","BZN|PT","Without sequence","321.59","",""
"10/03/2022 03:00:00 - 10/03/2022 04:00:00","BZN|PT","Without sequence","319.9","",""
"10/03/2022 04:00:00 - 10/03/2022 05:00:00","BZN|PT","Without sequence","319.9","",""
"10/03/2022 05:00:00 - 10/03/2022 06:00:00","BZN|PT","Without sequence","335.01","",""
"10/03/2022 06:00:00 - 10/03/2022 07:00:00","BZN|PT","Without sequence","414.66","",""
"10/03/2022 07:00:00 - 10/03/2022 08:00:00","BZN|PT","Without sequence","436.06","",""
"10/03/2022 08:00:00 - 10/03/2022 09:00:00","BZN|PT","Without sequence","452.69","",""
"10/03/2022 09:00:00 - 10/03/2022 10:00:00","BZN|PT","Without sequence","422.6","",""
"10/03/2022 10:00:00 - 10/03/2022 11:00:00","BZN|PT","Without sequence","400.95","",""
"10/03/2022 11:00:00 - 10/03/2022 12:00:00","BZN|PT","Without sequence","356.35","",""
"10/03/2022 12:00:00 - 10/03/2022 13:00:00","BZN|PT","Without sequence","361.4","",""
"10/03/2022 13:00:00 - 10/03/2022 14:00:00","BZN|PT","Without sequence","345.92","",""
"10/03/2022 14:00:00 - 10/03/2022 15:00:00","BZN|PT","Without sequence","320.93","",""
"10/03/2022 15:00:00 - 10/03/2022 16:00:00","BZN|PT","Without sequence","320.0","",""
"10/03/2022 16:00:00 - 10/03/2022 17:00:00","BZN|PT","Without sequence","319.6","",""
"10/03/2022 17:00:00 - 10/03/2022 18:00:00","BZN|PT","Without sequence","387.01","",""
"10/03/2022 18:00:00 - 10/03/2022 19:00:00","BZN|PT","Without sequence","415.64","",""
"10/03/2022 19:00:00 - 10/03/2022 20:00:00","BZN|PT","Without sequence","443.75","",""
"10/03/2022 20:00:00 - 10/03/2022 21:00:00","BZN|PT","Without sequence","430.01","",""
"10/03/2022 21:00:00 - 10/03/2022 22:00:00","BZN|PT","Without sequence","408.29","",""
"10/03/2022 22:00:00 - 10/03/2022 23:00:00","BZN|PT","Without sequence","323.25","",""
"10/03/2022 23:00:00 - 11/03/2022 00:00:00","BZN|PT","Without sequence","319.5","",""
"11/03/2022 00:00:00 - 11/03/2022 01:00:00","BZN|PT","Without sequence","270.0","",""
"11/03/2022 01:00:00 - 11/03/2022 02:00:00","BZN|PT","Without sequence","249.99","",""
"11/03/2022 02:00:00 - 11/03/2022 03:00:00","BZN|PT","Without sequence","230.22","",""
"11/03/2022 03:00:00 - 11/03/2022 04:00:00","BZN|PT","Without sequence","193.87","",""
"11/03/2022 04:00:00 - 11/03/2022 05:00:00","BZN|PT","Without sequence","144.8","",""
"11/03/2022 05:00:00 - 11/03/2022 06:00:00","BZN|PT","Without sequence","169.96","",""
"11/03/2022 06:00:00 - 11/03/2022 07:00:00","BZN|PT","Without sequence","269.4","",""
"11/03/2022 07:00:00 - 11/03/2022 08:00:00","BZN|PT","Without sequence","302.95","",""
"11/03/2022 08:00:00 - 11/03/2022 09:00:00","BZN|PT","Without sequence","311.53","",""
"11/03/2022 09:00:00 - 11/03/2022 10:00:00","BZN|PT","Without sequence","309.41","",""
"11/03/2022 10:00:00 - 11/03/2022 11:00:00","BZN|PT","Without sequence","300.01","",""
"11/03/2022 11:00:00 - 11/03/2022 12:00:00","BZN|PT","Without sequence","273.94","",""
"11/03/2022 12:00:00 - 11/03/2022 13:00:00","BZN|PT","Without sequence","277.17","",""
"11/03/2022 13:00:00 - 11/03/2022 14:00:00","BZN|PT","Without sequence","270.0","",""
"11/03/2022 14:00:00 - 11/03/2022 15:00:00","BZN|PT","Without sequence","274.4","",""
"11/03/2022 15:00:00 - 11/03/2022 16:00:00","BZN|PT","Without sequence","271.99","",""
"11/03/2022 16:00:00 - 11/03/2022 17:00:00","BZN|PT","Without sequence","274.73","",""
"11/03/2022 17:00:00 - 11/03/2022 18:00:00","BZN|PT","Without sequence","299.99","",""
"11/03/2022 18:00:00 - 11/03/2022 19:00:00","BZN|PT","Without sequence","310.8","",""
"11/03/2022 19:00:00 - 11/03/2022 20:00:00","BZN|PT","Without sequence","350.0","",""
"11/03/2022 20:00:00 - 11/03/2022 21:00:00","BZN|PT","Without sequence","397.02","",""
"11/03/2022 21:00:00 - 11/03/2022 22:00:00","BZN|PT","Without sequence","403.97","",""
"11/03/2022 22:00:00 - 11/03/2022 23:00:00","BZN|PT","Without sequence","341.95","",""
"11/03/2022 23:00:00 - 12/03/2022 00:00:00","BZN|PT","Without sequence","331.79","",""
"12/03/2022 00:00:00 - 12/03/2022 01:00:00","BZN|PT","Without sequence","290.0","",""
"12/03/2022 01:00:00 - 12/03/2022 02:00:00","BZN|PT","Without sequence","281.96","",""
"12/03/2022 02:00:00 - 12/03/2022 03:00:00","BZN|PT","Without sequence","275.2","",""
"12/03/2022 03:00:00 - 12/03/2022 04:00:00","BZN|PT","Without sequence","244.18","",""
"12/03/2022 04:00:00 - 12/03/2022 05:00:00","BZN|PT","Without sequence","238.22","",""
"12/03/2022 05:00:00 - 12/03/2022 06:00:00","BZN|PT","Without sequence","250.0","",""
"12/03/2022 06:00:00 - 12/03/2022 07:00:00","BZN|PT","Without sequence","249.41","",""
"12/03/2022 07:00:00 - 12/03/2022 08:00:00","BZN|PT","Without sequence","267.49","",""
"12/03/2022 08:00:00 - 12/03/2022 09:00:00","BZN|PT","Without sequence","256.0","",""
"12/03/2022 09:00:00 - 12/03/2022 10:00:00","BZN|PT","Without sequence","242.0","",""
"12/03/2022 10:00:00 - 12/03/2022 11:00:00","BZN|PT","Without sequence","212.95","",""
"12/03/2022 11:00:00 - 12/03/2022 12:00:00","BZN|PT","Without sequence","204.6","",""
"12/03/2022 12:00:00 - 12/03/2022 13:00:00","BZN|PT","Without sequence","199.54","",""
"12/03/2022 13:00:00 - 12/03/2022 14:00:00","BZN|PT","Without sequence","199.54","",""
"12/03/2022 14:00:00 - 12/03/2022 15:00:00","BZN|PT","Without sequence","195.15","",""
"12/03/2022 15:00:00 - 12/03/2022 16:00:00","BZN|PT","Without sequence","196.27","",""
"12/03/2022 16:00:00 - 12/03/2022 17:00:00","BZN|PT","Without sequence","204.4","",""
"12/03/2022 17:00:00 - 12/03/2022 18:00:00","BZN|PT","Without sequence","215.0","",""
"12/03/2022 18:00:00 - 12/03/2022 19:00:00","BZN|PT","Without sequence","284.41","",""
"12/03/2022 19:00:00 - 12/03/2022 20:00:00","BZN|PT","Without sequence","290.96","",""
"12/03/2022 20:00:00 - 12/03/2022 21:00:00","BZN|PT","Without sequence","292.91","",""
"12/03/2022 21:00:00 - 12/03/2022 22:00:00","BZN|PT","Without sequence","282.72","",""
"12/03/2022 22:00:00 - 12/03/2022 23:00:00","BZN|PT","Without sequence","269.55","",""
"12/03/2022 23:00:00 - 13/03/2022 00:00:00","BZN|PT","Without sequence","262.77","",""
"13/03/2022 00:00:00 - 13/03/2022 01:00:00","BZN|PT","Without sequence","214.5","",""
"13/03/2022 01:00:00 - 13/03/2022 02:00:00","BZN|PT","Without sequence","211.42","",""
"13/03/2022 02:00:00 - 13/03/2022 03:00:00","BZN|PT","Without sequence","207.0","",""
"13/03/2022 03:00:00 - 13/03/2022 04:00:00","BZN|PT","Without sequence","189.31","",""
"13/03/2022 04:00:00 - 13/03/2022 05:00:00","BZN|PT","Without sequence","190.51","",""
"13/03/2022 05:00:00 - 13/03/2022 06:00:00","BZN|PT","Without sequence","200.0","",""
"13/03/2022 06:00:00 - 13/03/2022 07:00:00","BZN|PT","Without sequence","213.69","",""
"13/03/2022 07:00:00 - 13/03/2022 08:00:00","BZN|PT","Without sequence","215.0","",""
"13/03/2022 08:00:00 - 13/03/2022 09:00:00","BZN|PT","Without sequence","214.9","",""
"13/03/2022 09:00:00 - 13/03/2022 10:00:00","BZN|PT","Without sequence","250.0","",""
"13/03/2022 10:00:00 - 13/03/2022 11:00:00","BZN|PT","Without sequence","220.67","",""
"13/03/2022 11:00:00 - 13/03/2022 12:00:00","BZN|PT","Without sequence","215.0","",""
"13/03/2022 12:00:00 - 13/03/2022 13:00:00","BZN|PT","Without sequence","215.3","",""
"13/03/2022 13:00:00 - 13/03/2022 14:00:00","BZN|PT","Without sequence","252.95","",""
"13/03/2022 14:00:00 - 13/03/2022 15:00:00","BZN|PT","Without sequence","225.18","",""
"13/03/2022 15:00:00 - 13/03/2022 16:00:00","BZN|PT","Without sequence","223.47","",""
"13/03/2022 16:00:00 - 13/03/2022 17:00:00","BZN|PT","Without sequence","225.55","",""
"13/03/2022 17:00:00 - 13/03/2022 18:00:00","BZN|PT","Without sequence","260.01","",""
"13/03/2022 18:00:00 - 13/03/2022 19:00:00","BZN|PT","Without sequence","290.0","",""
"13/03/2022 19:00:00 - 13/03/2022 20:00:00","BZN|PT","Without sequence","362.02","",""
"13/03/2022 20:00:00 - 13/03/2022 21:00:00","BZN|PT","Without sequence","389.9","",""
"13/03/2022 21:00:00 - 13/03/2022 22:00:00","BZN|PT","Without sequence","351.1","",""
"13/03/2022 22:00:00 - 13/03/2022 23:00:00","BZN|PT","Without sequence","321.96","",""
"13/03/2022 23:00:00 - 14/03/2022 00:00:00","BZN|PT","Without sequence","305.91","",""
"14/03/2022 00:00:00 - 14/03/2022 01:00:00","BZN|PT","Without sequence","291.55","",""
"14/03/2022 01:00:00 - 14/03/2022 02:00:00","BZN|PT","Without sequence","280.03","",""
"14/03/2022 02:00:00 - 14/03/2022 03:00:00","BZN|PT","Without sequence","232.24","",""
"14/03/2022 03:00:00 - 14/03/2022 04:00:00","BZN|PT","Without sequence","224.76","",""
"14/03/2022 04:00:00 - 14/03/2022 05:00:00","BZN|PT","Without sequence","219.91","",""
"14/03/2022 05:00:00 - 14/03/2022 06:00:00","BZN|PT","Without sequence","230.06","",""
"14/03/2022 06:00:00 - 14/03/2022 07:00:00","BZN|PT","Without sequence","277.8","",""
"14/03/2022 07:00:00 - 14/03/2022 08:00:00","BZN|PT","Without sequence","288.33","",""
"14/03/2022 08:00:00 - 14/03/2022 09:00:00","BZN|PT","Without sequence","295.0","",""
"14/03/2022 09:00:00 - 14/03/2022 10:00:00","BZN|PT","Without sequence","292.34","",""
"14/03/2022 10:00:00 - 14/03/2022 11:00:00","BZN|PT","Without sequence","288.33","",""
"14/03/2022 11:00:00 - 14/03/2022 12:00:00","BZN|PT","Without sequence","280.98","",""
"14/03/2022 12:00:00 - 14/03/2022 13:00:00","BZN|PT","Without sequence","258.0","",""
"14/03/2022 13:00:00 - 14/03/2022 14:00:00","BZN|PT","Without sequence","221.1","",""
"14/03/2022 14:00:00 - 14/03/2022 15:00:00","BZN|PT","Without sequence","215.3","",""
"14/03/2022 15:00:00 - 14/03/2022 16:00:00","BZN|PT","Without sequence","214.8","",""
"14/03/2022 16:00:00 - 14/03/2022 17:00:00","BZN|PT","Without sequence","214.48","",""
"14/03/2022 17:00:00 - 14/03/2022 18:00:00","BZN|PT","Without sequence","214.8","",""
"14/03/2022 18:00:00 - 14/03/2022 19:00:00","BZN|PT","Without sequence","219.0","",""
"14/03/2022 19:00:00 - 14/03/2022 20:00:00","BZN|PT","Without sequence","265.32","",""
"14/03/2022 20:00:00 - 14/03/2022 21:00:00","BZN|PT","Without sequence","281.96","",""
"14/03/2022 21:00:00 - 14/03/2022 22:00:00","BZN|PT","Without sequence","280.01","",""
"14/03/2022 22:00:00 - 14/03/2022 23:00:00","BZN|PT","Without sequence","240.0","",""
"14/03/2022 23:00:00 - 15/03/2022 00:00:00","BZN|PT","Without sequence","214.8","",""
"15/03/2022 00:00:00 - 15/03/2022 01:00:00","BZN|PT","Without sequence","215.54","",""
"15/03/2022 01:00:00 - 15/03/2022 02:00:00","BZN|PT","Without sequence","211.15","",""
"15/03/2022 02:00:00 - 15/03/2022 03:00:00","BZN|PT","Without sequence","209.8","",""
"15/03/2022 03:00:00 - 15/03/2022 04:00:00","BZN|PT","Without sequence","209.79","",""
"15/03/2022 04:00:00 - 15/03/2022 05:00:00","BZN|PT","Without sequence","209.8","",""
"15/03/2022 05:00:00 - 15/03/2022 06:00:00","BZN|PT","Without sequence","210.0","",""
"15/03/2022 06:00:00 - 15/03/2022 07:00:00","BZN|PT","Without sequence","212.79","",""
"15/03/2022 07:00:00 - 15/03/2022 08:00:00","BZN|PT","Without sequence","242.73","",""
"15/03/2022 08:00:00 - 15/03/2022 09:00:00","BZN|PT","Without sequence","259.22","",""
"15/03/2022 09:00:00 - 15/03/2022 10:00:00","BZN|PT","Without sequence","259.22","",""
"15/03/2022 10:00:00 - 15/03/2022 11:00:00","BZN|PT","Without sequence","255.0","",""
"15/03/2022 11:00:00 - 15/03/2022 12:00:00","BZN|PT","Without sequence","255.0","",""
"15/03/2022 12:00:00 - 15/03/2022 13:00:00","BZN|PT","Without sequence","248.12","",""
"15/03/2022 13:00:00 - 15/03/2022 14:00:00","BZN|PT","Without sequence","247.63","",""
"15/03/2022 14:00:00 - 15/03/2022 15:00:00","BZN|PT","Without sequence","247.14","",""
"15/03/2022 15:00:00 - 15/03/2022 16:00:00","BZN|PT","Without sequence","253.67","",""
"15/03/2022 16:00:00 - 15/03/2022 17:00:00","BZN|PT","Without sequence","253.67","",""
"15/03/2022 17:00:00 - 15/03/2022 18:00:00","BZN|PT","Without sequence","253.67","",""
"15/03/2022 18:00:00 - 15/03/2022 19:00:00","BZN|PT","Without sequence","277.8","",""
"15/03/2022 19:00:00 - 15/03/2022 20:00:00","BZN|PT","Without sequence","297.01","",""
"15/03/2022 20:00:00 - 15/03/2022 21:00:00","BZN|PT","Without sequence","311.71","",""
"15/03/2022 21:00:00 - 15/03/2022 22:00:00","BZN|PT","Without sequence","304.19","",""
"15/03/2022 22:00:00 - 15/03/2022 23:00:00","BZN|PT","Without sequence","283.17","",""
"15/03/2022 23:00:00 - 16/03/2022 00:00:00","BZN|PT","Without sequence","264.11","",""
"16/03/2022 00:00:00 - 16/03/2022 01:00:00","BZN|PT","Without sequence","253.41","",""
"16/03/2022 01:00:00 - 16/03/2022 02:00:00","BZN|PT","Without sequence","251.4","",""
"16/03/2022 02:00:00 - 16/03/2022 03:00:00","BZN|PT","Without sequence","247.5","",""
"16/03/2022 03:00:00 - 16/03/2022 04:00:00","BZN|PT","Without sequence","240.01","",""
"16/03/2022 04:00:00 - 16/03/2022 05:00:00","BZN|PT","Without sequence","238.5","",""
"16/03/2022 05:00:00 - 16/03/2022 06:00:00","BZN|PT","Without sequence","249.72","",""
"16/03/2022 06:00:00 - 16/03/2022 07:00:00","BZN|PT","Without sequence","286.48","",""
"16/03/2022 07:00:00 - 16/03/2022 08:00:00","BZN|PT","Without sequence","300.0","",""
"16/03/2022 08:00:00 - 16/03/2022 09:00:00","BZN|PT","Without sequence","306.7","",""
"16/03/2022 09:00:00 - 16/03/2022 10:00:00","BZN|PT","Without sequence","295.94","",""
"16/03/2022 10:00:00 - 16/03/2022 11:00:00","BZN|PT","Without sequence","276.6","",""
"16/03/2022 11:00:00 - 16/03/2022 12:00:00","BZN|PT","Without sequence","265.36","",""
