"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"01/02/2023 20:00:00 - 01/02/2023 21:00:00","BZN|ES","Without sequence","175.02","",""
"01/02/2023 21:00:00 - 01/02/2023 22:00:00","BZN|ES","Without sequence","160.0","",""
"01/02/2023 22:00:00 - 01/02/2023 23:00:00","BZN|ES","Without sequence","143.39","",""
"01/02/2023 23:00:00 - 02/02/2023 00:00:00","BZN|ES","Without sequence","131.65","",""
"02/02/2023 00:00:00 - 02/02/2023 01:00:00","BZN|ES","Without sequence","119.89","",""
"02/02/2023 01:00:00 - 02/02/2023 02:00:00","BZN|ES","Without sequence","123.13","",""
"02/02/2023 02:00:00 - 02/02/2023 03:00:00","BZN|ES","Without sequence","119.0","",""
"02/02/2023 03:00:00 - 02/02/2023 04:00:00","BZN|ES","Without sequence","118.62","",""
"02/02/2023 04:00:00 - 02/02/2023 05:00:00","BZN|ES","Without sequence","113.74","",""
"02/02/2023 05:00:00 - 02/02/2023 06:00:00","BZN|ES","Without sequence","127.29","",""
"02/02/2023 06:00:00 - 02/02/2023 07:00:00","BZN|ES","Without sequence","134.0","",""
"02/02/2023 07:00:00 - 02/02/2023 08:00:00","BZN|ES","Without sequence","151.93","",""
"02/02/2023 08:00:00 - 02/02/2023 09:00:00","BZN|ES","Without sequence","181.93","",""
"02/02/2023 09:00:00 - 02/02/2023 10:00:00","BZN|ES","Without sequence","152.26","",""
"02/02/2023 10:00:00 - 02/02/2023 11:00:00","BZN|ES","Without sequence","137.5","",""
"02/02/2023 11:00:00 - 02/02/2023 12:00:00","BZN|ES","Without sequence","127.03","",""
"02/02/2023 12:00:00 - 02/02/2023 13:00:00","BZN|ES","Without sequence","126.33","",""
"02/02/2023 13:00:00 - 02/02/2023 14:00:00","BZN|ES","Without sequence","126.33","",""
"02/02/2023 14:00:00 - 02/02/2023 15:00:00","BZN|ES","Without sequence","126.33","",""
"02/02/2023 15:00:00 - 02/02/2023 16:00:00","BZN|ES","Without sequence","126.33","",""
"02/02/2023 16:00:00 - 02/02/2023 17:00:00","BZN|ES","Without sequence","129.86","",""
"02/02/2023 17:00:00 - 02/02/2023 18:00:00","BZN|ES","Without sequence","143.89","",""
"02/02/2023 18:00:00 - 02/02/2023 19:00:00","BZN|ES","Without sequence","167.56","",""
"02/02/2023 19:00:00 - 02/02/2023 20:00:00","BZN|ES","Without sequence","175.33","",""
"02/02/2023 20:00:00 - 02/02/2023 21:00:00","BZN|ES","Without sequence","163.5","",""
"02/02/2023 21:00:00 - 02/02/2023 22:00:00","BZN|ES","Without sequence","152.97","",""
"02/02/2023 22:00:00 - 02/02/2023 23:00:00","BZN|ES","Without sequence","143.66","",""
"02/02/2023 23:00:00 - 03/02/2023 00:00:00","BZN|ES","Without sequence","134.65","",""
"03/02/2023 00:00:00 - 03/02/2023 01:00:00","BZN|ES","Without sequence","125.86","",""
"03/02/2023 01:00:00 - 03/02/2023 02:00:00","BZN|ES","Without sequence","124.48","",""
"03/02/2023 02:00:00 - 03/02/2023 03:00:00","BZN|ES","Without sequence","120.01","",""
"03/02/2023 03:00:00 - 03/02/2023 04:00:00","BZN|ES","Without sequence","107.86","",""
"03/02/2023 04:00:00 - 03/02/2023 05:00:00","BZN|ES","Without sequence","106.63","",""
"03/02/2023 05:00:00 - 03/02/2023 06:00:00","BZN|ES","Without sequence","109.86","",""
"03/02/2023 06:00:00 - 03/02/2023 07:00:00","BZN|ES","Without sequence","129.59","",""
"03/02/2023 07:00:00 - 03/02/2023 08:00:00","BZN|ES","Without sequence","149.7","",""
"03/02/2023 08:00:00 - 03/02/2023 09:00:00","BZN|ES","Without sequence","165.14","",""
"03/02/2023 09:00:00 - 03/02/2023 10:00:00","BZN|ES","Without sequence","156.11","",""
"03/02/2023 10:00:00 - 03/02/2023 11:00:00","BZN|ES","Without sequence","143.16","",""
"03/02/2023 11:00:00 - 03/02/2023 12:00:00","BZN|ES","Without sequence","136.0","",""
"03/02/2023 12:00:00 - 03/02/2023 13:00:00","BZN|ES","Without sequence","132.8","",""
"03/02/2023 13:00:00 - 03/02/2023 14:00:00","BZN|ES","Without sequence","129.95","",""
"03/02/2023 14:00:00 - 03/02/2023 15:00:00","BZN|ES","Without sequence","126.4","",""
"03/02/2023 15:00:00 - 03/02/2023 16:00:00","BZN|ES","Without sequence","123.2","",""
"03/02/2023 16:00:00 - 03/02/2023 17:00:00","BZN|ES","Without sequence","130.69","",""
"03/02/2023 17:00:00 - 03/02/2023 18:00:00","BZN|ES","Without sequence","141.99","",""
"03/02/2023 18:00:00 - 03/02/2023 19:00:00","BZN|ES","Without sequence","158.7","",""
"03/02/2023 19:00:00 - 03/02/2023 20:00:00","BZN|ES","Without sequence","185.13","",""
"03/02/2023 20:00:00 - 03/02/2023 21:00:00","BZN|ES","Without sequence","173.06","",""
"03/02/2023 21:00:00 - 03/02/2023 22:00:00","BZN|ES","Without sequence","152.15","",""
"03/02/2023 22:00:00 - 03/02/2023 23:00:00","BZN|ES","Without sequence","150.98","",""
"03/02/2023 23:00:00 - 04/02/2023 00:00:00","BZN|ES","Without sequence","146.58","",""
"04/02/2023 00:00:00 - 04/02/2023 01:00:00","BZN|ES","Without sequence","158.09","",""
"04/02/2023 01:00:00 - 04/02/2023 02:00:00","BZN|ES","Without sequence","151.6","",""
"04/02/2023 02:00:00 - 04/02/2023 03:00:00","BZN|ES","Without sequence","138.42","",""
"04/02/2023 03:00:00 - 04/02/2023 04:00:00","BZN|ES","Without sequence","129.12","",""
"04/02/2023 04:00:00 - 04/02/2023 05:00:00","BZN|ES","Without sequence","129.55","",""
"04/02/2023 05:00:00 - 04/02/2023 06:00:00","BZN|ES","Without sequence","131.32","",""
"04/02/2023 06:00:00 - 04/02/2023 07:00:00","BZN|ES","Without sequence","130.0","",""
"04/02/2023 07:00:00 - 04/02/2023 08:00:00","BZN|ES","Without sequence","132.49","",""
"04/02/2023 08:00:00 - 04/02/2023 09:00:00","BZN|ES","Without sequence","135.69","",""
"04/02/2023 09:00:00 - 04/02/2023 10:00:00","BZN|ES","Without sequence","129.55","",""
"04/02/2023 10:00:00 - 04/02/2023 11:00:00","BZN|ES","Without sequence","121.14","",""
"04/02/2023 11:00:00 - 04/02/2023 12:00:00","BZN|ES","Without sequence","116.68","",""
"04/02/2023 12:00:00 - 04/02/2023 13:00:00","BZN|ES","Without sequence","100.0","",""
"04/02/2023 13:00:00 - 04/02/2023 14:00:00","BZN|ES","Without sequence","95.0","",""
"04/02/2023 14:00:00 - 04/02/2023 15:00:00","BZN|ES","Without sequence","89.58","",""
"04/02/2023 15:00:00 - 04/02/2023 16:00:00","BZN|ES","Without sequence","87.6","",""
"04/02/2023 16:00:00 - 04/02/2023 17:00:00","BZN|ES","Without sequence","88.0","",""
"04/02/2023 17:00:00 - 04/02/2023 18:00:00","BZN|ES","Without sequence","119.58","",""
"04/02/2023 18:00:00 - 04/02/2023 19:00:00","BZN|ES","Without sequence","131.51","",""
"04/02/2023 19:00:00 - 04/02/2023 20:00:00","BZN|ES","Without sequence","148.1","",""
"04/02/2023 20:00:00 - 04/02/2023 21:00:00","BZN|ES","Without sequence","148.49","",""
"04/02/2023 21:00:00 - 04/02/2023 22:00:00","BZN|ES","Without sequence","145.29","",""
"04/02/2023 22:00:00 - 04/02/2023 23:00:00","BZN|ES","Without sequence","131.51","",""
"04/02/2023 23:00:00 - 05/02/2023 00:00:00","BZN|ES","Without sequence","126.07","",""
"05/02/2023 00:00:00 - 05/02/2023 01:00:00","BZN|ES","Without sequence","103.84","",""
"05/02/2023 01:00:00 - 05/02/2023 02:00:00","BZN|ES","Without sequence","94.02","",""
"05/02/2023 02:00:00 - 05/02/2023 03:00:00","BZN|ES","Without sequence","88.3","",""
"05/02/2023 03:00:00 - 05/02/2023 04:00:00","BZN|ES","Without sequence","87.9","",""
"05/02/2023 04:00:00 - 05/02/2023 05:00:00","BZN|ES","Without sequence","86.11","",""
"05/02/2023 05:00:00 - 05/02/2023 06:00:00","BZN|ES","Without sequence","85.58","",""
"05/02/2023 06:00:00 - 05/02/2023 07:00:00","BZN|ES","Without sequence","85.69","",""
"05/02/2023 07:00:00 - 05/02/2023 08:00:00","BZN|ES","Without sequence","85.69","",""
"05/02/2023 08:00:00 - 05/02/2023 09:00:00","BZN|ES","Without sequence","85.69","",""
"05/02/2023 09:00:00 - 05/02/2023 10:00:00","BZN|ES","Without sequence","72.0","",""
"05/02/2023 10:00:00 - 05/02/2023 11:00:00","BZN|ES","Without sequence","31.28","",""
"05/02/2023 11:00:00 - 05/02/2023 12:00:00","BZN|ES","Without sequence","17.69","",""
"05/02/2023 12:00:00 - 05/02/2023 13:00:00","BZN|ES","Without sequence","17.69","",""
"05/02/2023 13:00:00 - 05/02/2023 14:00:00","BZN|ES","Without sequence","17.69","",""
"05/02/2023 14:00:00 - 05/02/2023 15:00:00","BZN|ES","Without sequence","17.69","",""
"05/02/2023 15:00:00 - 05/02/2023 16:00:00","BZN|ES","Without sequence","17.69","",""
"05/02/2023 16:00:00 - 05/02/2023 17:00:00","BZN|ES","Without sequence","20.36","",""
"05/02/2023 17:00:00 - 05/02/2023 18:00:00","BZN|ES","Without sequence","85.58","",""
"05/02/2023 18:00:00 - 05/02/2023 19:00:00","BZN|ES","Without sequence","116.86","",""
"05/02/2023 19:00:00 - 05/02/2023 20:00:00","BZN|ES","Without sequence","141.01","",""
"05/02/2023 20:00:00 - 05/02/2023 21:00:00","BZN|ES","Without sequence","144.3","",""
"05/02/2023 21:00:00 - 05/02/2023 22:00:00","BZN|ES","Without sequence","144.59","",""
"05/02/2023 22:00:00 - 05/02/2023 23:00:00","BZN|ES","Without sequence","138.42","",""
"05/02/2023 23:00:00 - 06/02/2023 00:00:00","BZN|ES","Without sequence","119.48","",""
"06/02/2023 00:00:00 - 06/02/2023 01:00:00","BZN|ES","Without sequence","105.0","",""
"06/02/2023 01:00:00 - 06/02/2023 02:00:00","BZN|ES","Without sequence","89.9","",""
"06/02/2023 02:00:00 - 06/02/2023 03:00:00","BZN|ES","Without sequence","88.3","",""
"06/02/2023 03:00:00 - 06/02/2023 04:00:00","BZN|ES","Without sequence","87.9","",""
"06/02/2023 04:00:00 - 06/02/2023 05:00:00","BZN|ES","Without sequence","88.0","",""
"06/02/2023 05:00:00 - 06/02/2023 06:00:00","BZN|ES","Without sequence","90.0","",""
"06/02/2023 06:00:00 - 06/02/2023 07:00:00","BZN|ES","Without sequence","104.65","",""
"06/02/2023 07:00:00 - 06/02/2023 08:00:00","BZN|ES","Without sequence","145.13","",""
"06/02/2023 08:00:00 - 06/02/2023 09:00:00","BZN|ES","Without sequence","161.11","",""
"06/02/2023 09:00:00 - 06/02/2023 10:00:00","BZN|ES","Without sequence","150.71","",""
"06/02/2023 10:00:00 - 06/02/2023 11:00:00","BZN|ES","Without sequence","141.91","",""
"06/02/2023 11:00:00 - 06/02/2023 12:00:00","BZN|ES","Without sequence","139.36","",""
"06/02/2023 12:00:00 - 06/02/2023 13:00:00","BZN|ES","Without sequence","141.91","",""
"06/02/2023 13:00:00 - 06/02/2023 14:00:00","BZN|ES","Without sequence","142.0","",""
"06/02/2023 14:00:00 - 06/02/2023 15:00:00","BZN|ES","Without sequence","140.61","",""
"06/02/2023 15:00:00 - 06/02/2023 16:00:00","BZN|ES","Without sequence","140.0","",""
"06/02/2023 16:00:00 - 06/02/2023 17:00:00","BZN|ES","Without sequence","141.36","",""
"06/02/2023 17:00:00 - 06/02/2023 18:00:00","BZN|ES","Without sequence","146.72","",""
"06/02/2023 18:00:00 - 06/02/2023 19:00:00","BZN|ES","Without sequence","160.92","",""
"06/02/2023 19:00:00 - 06/02/2023 20:00:00","BZN|ES","Without sequence","178.11","",""
"06/02/2023 20:00:00 - 06/02/2023 21:00:00","BZN|ES","Without sequence","186.21","",""
"06/02/2023 21:00:00 - 06/02/2023 22:00:00","BZN|ES","Without sequence","166.46","",""
"06/02/2023 22:00:00 - 06/02/2023 23:00:00","BZN|ES","Without sequence","158.19","",""
"06/02/2023 23:00:00 - 07/02/2023 00:00:00","BZN|ES","Without sequence","145.13","",""
"07/02/2023 00:00:00 - 07/02/2023 01:00:00","BZN|ES","Without sequence","136.83","",""
"07/02/2023 01:00:00 - 07/02/2023 02:00:00","BZN|ES","Without sequence","131.76","",""
"07/02/2023 02:00:00 - 07/02/2023 03:00:00","BZN|ES","Without sequence","123.19","",""
"07/02/2023 03:00:00 - 07/02/2023 04:00:00","BZN|ES","Without sequence","120.0","",""
"07/02/2023 04:00:00 - 07/02/2023 05:00:00","BZN|ES","Without sequence","120.78","",""
"07/02/2023 05:00:00 - 07/02/2023 06:00:00","BZN|ES","Without sequence","130.68","",""
"07/02/2023 06:00:00 - 07/02/2023 07:00:00","BZN|ES","Without sequence","111.97","",""
"07/02/2023 07:00:00 - 07/02/2023 08:00:00","BZN|ES","Without sequence","147.49","",""
"07/02/2023 08:00:00 - 07/02/2023 09:00:00","BZN|ES","Without sequence","158.59","",""
"07/02/2023 09:00:00 - 07/02/2023 10:00:00","BZN|ES","Without sequence","150.21","",""
"07/02/2023 10:00:00 - 07/02/2023 11:00:00","BZN|ES","Without sequence","130.0","",""
"07/02/2023 11:00:00 - 07/02/2023 12:00:00","BZN|ES","Without sequence","129.66","",""
"07/02/2023 12:00:00 - 07/02/2023 13:00:00","BZN|ES","Without sequence","125.78","",""
"07/02/2023 13:00:00 - 07/02/2023 14:00:00","BZN|ES","Without sequence","128.28","",""
"07/02/2023 14:00:00 - 07/02/2023 15:00:00","BZN|ES","Without sequence","127.6","",""
"07/02/2023 15:00:00 - 07/02/2023 16:00:00","BZN|ES","Without sequence","128.28","",""
"07/02/2023 16:00:00 - 07/02/2023 17:00:00","BZN|ES","Without sequence","133.7","",""
"07/02/2023 17:00:00 - 07/02/2023 18:00:00","BZN|ES","Without sequence","147.4","",""
"07/02/2023 18:00:00 - 07/02/2023 19:00:00","BZN|ES","Without sequence","154.0","",""
"07/02/2023 19:00:00 - 07/02/2023 20:00:00","BZN|ES","Without sequence","165.74","",""
"07/02/2023 20:00:00 - 07/02/2023 21:00:00","BZN|ES","Without sequence","165.74","",""
"07/02/2023 21:00:00 - 07/02/2023 22:00:00","BZN|ES","Without sequence","158.59","",""
"07/02/2023 22:00:00 - 07/02/2023 23:00:00","BZN|ES","Without sequence","146.07","",""
"07/02/2023 23:00:00 - 08/02/2023 00:00:00","BZN|ES","Without sequence","124.3","",""
"08/02/2023 00:00:00 - 08/02/2023 01:00:00","BZN|ES","Without sequence","137.55","",""
"08/02/2023 01:00:00 - 08/02/2023 02:00:00","BZN|ES","Without sequence","115.05","",""
"08/02/2023 02:00:00 - 08/02/2023 03:00:00","BZN|ES","Without sequence","109.8","",""
"08/02/2023 03:00:00 - 08/02/2023 04:00:00","BZN|ES","Without sequence","108.0","",""
"08/02/2023 04:00:00 - 08/02/2023 05:00:00","BZN|ES","Without sequence","109.02","",""
"08/02/2023 05:00:00 - 08/02/2023 06:00:00","BZN|ES","Without sequence","110.0","",""
"08/02/2023 06:00:00 - 08/02/2023 07:00:00","BZN|ES","Without sequence","121.98","",""
"08/02/2023 07:00:00 - 08/02/2023 08:00:00","BZN|ES","Without sequence","134.0","",""
"08/02/2023 08:00:00 - 08/02/2023 09:00:00","BZN|ES","Without sequence","150.9","",""
"08/02/2023 09:00:00 - 08/02/2023 10:00:00","BZN|ES","Without sequence","149.06","",""
"08/02/2023 10:00:00 - 08/02/2023 11:00:00","BZN|ES","Without sequence","137.55","",""
"08/02/2023 11:00:00 - 08/02/2023 12:00:00","BZN|ES","Without sequence","138.55","",""
"08/02/2023 12:00:00 - 08/02/2023 13:00:00","BZN|ES","Without sequence","140.23","",""
"08/02/2023 13:00:00 - 08/02/2023 14:00:00","BZN|ES","Without sequence","135.14","",""
"08/02/2023 14:00:00 - 08/02/2023 15:00:00","BZN|ES","Without sequence","136.46","",""
"08/02/2023 15:00:00 - 08/02/2023 16:00:00","BZN|ES","Without sequence","144.74","",""
"08/02/2023 16:00:00 - 08/02/2023 17:00:00","BZN|ES","Without sequence","149.06","",""
"08/02/2023 17:00:00 - 08/02/2023 18:00:00","BZN|ES","Without sequence","141.55","",""
"08/02/2023 18:00:00 - 08/02/2023 19:00:00","BZN|ES","Without sequence","150.0","",""
"08/02/2023 19:00:00 - 08/02/2023 20:00:00","BZN|ES","Without sequence","164.01","",""
"08/02/2023 20:00:00 - 08/02/2023 21:00:00","BZN|ES","Without sequence","166.45","",""
"08/02/2023 21:00:00 - 08/02/2023 22:00:00","BZN|ES","Without sequence","162.59","",""
"08/02/2023 22:00:00 - 08/02/2023 23:00:00","BZN|ES","Without sequence","151.31","",""
"08/02/2023 23:00:00 - 09/02/2023 00:00:00","BZN|ES","Without sequence","149.06","",""
"09/02/2023 00:00:00 - 09/02/2023 01:00:00","BZN|ES","Without sequence","145.51","",""
"09/02/2023 01:00:00 - 09/02/2023 02:00:00","BZN|ES","Without sequence","142.47","",""
"09/02/2023 02:00:00 - 09/02/2023 03:00:00","BZN|ES","Without sequence","139.0","",""
"09/02/2023 03:00:00 - 09/02/2023 04:00:00","BZN|ES","Without sequence","136.85","",""
"09/02/2023 04:00:00 - 09/02/2023 05:00:00","BZN|ES","Without sequence","136.88","",""
"09/02/2023 05:00:00 - 09/02/2023 06:00:00","BZN|ES","Without sequence","140.0","",""
"09/02/2023 06:00:00 - 09/02/2023 07:00:00","BZN|ES","Without sequence","142.25","",""
"09/02/2023 07:00:00 - 09/02/2023 08:00:00","BZN|ES","Without sequence","145.86","",""
"09/02/2023 08:00:00 - 09/02/2023 09:00:00","BZN|ES","Without sequence","151.34","",""
"09/02/2023 09:00:00 - 09/02/2023 10:00:00","BZN|ES","Without sequence","147.02","",""
"09/02/2023 10:00:00 - 09/02/2023 11:00:00","BZN|ES","Without sequence","137.8","",""
"09/02/2023 11:00:00 - 09/02/2023 12:00:00","BZN|ES","Without sequence","140.47","",""
"09/02/2023 12:00:00 - 09/02/2023 13:00:00","BZN|ES","Without sequence","141.93","",""
"09/02/2023 13:00:00 - 09/02/2023 14:00:00","BZN|ES","Without sequence","140.0","",""
"09/02/2023 14:00:00 - 09/02/2023 15:00:00","BZN|ES","Without sequence","137.81","",""
"09/02/2023 15:00:00 - 09/02/2023 16:00:00","BZN|ES","Without sequence","137.8","",""
"09/02/2023 16:00:00 - 09/02/2023 17:00:00","BZN|ES","Without sequence","140.0","",""
"09/02/2023 17:00:00 - 09/02/2023 18:00:00","BZN|ES","Without sequence","145.51","",""
"09/02/2023 18:00:00 - 09/02/2023 19:00:00","BZN|ES","Without sequence","151.03","",""
"09/02/2023 19:00:00 - 09/02/2023 20:00:00","BZN|ES","Without sequence","162.63","",""
"09/02/2023 20:00:00 - 09/02/2023 21:00:00","BZN|ES","Without sequence","165.0","",""
"09/02/2023 21:00:00 - 09/02/2023 22:00:00","BZN|ES","Without sequence","158.67","",""
"09/02/2023 22:00:00 - 09/02/2023 23:00:00","BZN|ES","Without sequence","150.61","",""
"09/02/2023 23:00:00 - 10/02/2023 00:00:00","BZN|ES","Without sequence","143.47","",""
"10/02/2023 00:00:00 - 10/02/2023 01:00:00","BZN|ES","Without sequence","141.75","",""
"10/02/2023 01:00:00 - 10/02/2023 02:00:00","BZN|ES","Without sequence","140.88","",""
"10/02/2023 02:00:00 - 10/02/2023 03:00:00","BZN|ES","Without sequence","137.93","",""
"10/02/2023 03:00:00 - 10/02/2023 04:00:00","BZN|ES","Without sequence","137.82","",""
"10/02/2023 04:00:00 - 10/02/2023 05:00:00","BZN|ES","Without sequence","137.93","",""
"10/02/2023 05:00:00 - 10/02/2023 06:00:00","BZN|ES","Without sequence","140.69","",""
"10/02/2023 06:00:00 - 10/02/2023 07:00:00","BZN|ES","Without sequence","141.02","",""
"10/02/2023 07:00:00 - 10/02/2023 08:00:00","BZN|ES","Without sequence","148.54","",""
"10/02/2023 08:00:00 - 10/02/2023 09:00:00","BZN|ES","Without sequence","163.44","",""
"10/02/2023 09:00:00 - 10/02/2023 10:00:00","BZN|ES","Without sequence","147.28","",""
"10/02/2023 10:00:00 - 10/02/2023 11:00:00","BZN|ES","Without sequence","141.02","",""
"10/02/2023 11:00:00 - 10/02/2023 12:00:00","BZN|ES","Without sequence","139.0","",""
"10/02/2023 12:00:00 - 10/02/2023 13:00:00","BZN|ES","Without sequence","135.7","",""
"10/02/2023 13:00:00 - 10/02/2023 14:00:00","BZN|ES","Without sequence","125.5","",""
"10/02/2023 14:00:00 - 10/02/2023 15:00:00","BZN|ES","Without sequence","124.58","",""
"10/02/2023 15:00:00 - 10/02/2023 16:00:00","BZN|ES","Without sequence","123.63","",""
"10/02/2023 16:00:00 - 10/02/2023 17:00:00","BZN|ES","Without sequence","130.0","",""
"10/02/2023 17:00:00 - 10/02/2023 18:00:00","BZN|ES","Without sequence","141.02","",""
"10/02/2023 18:00:00 - 10/02/2023 19:00:00","BZN|ES","Without sequence","148.44","",""
"10/02/2023 19:00:00 - 10/02/2023 20:00:00","BZN|ES","Without sequence","155.12","",""
"10/02/2023 20:00:00 - 10/02/2023 21:00:00","BZN|ES","Without sequence","159.93","",""
"10/02/2023 21:00:00 - 10/02/2023 22:00:00","BZN|ES","Without sequence","152.59","",""
"10/02/2023 22:00:00 - 10/02/2023 23:00:00","BZN|ES","Without sequence","151.1","",""
"10/02/2023 23:00:00 - 11/02/2023 00:00:00","BZN|ES","Without sequence","144.33","",""
"11/02/2023 00:00:00 - 11/02/2023 01:00:00","BZN|ES","Without sequence","139.44","",""
"11/02/2023 01:00:00 - 11/02/2023 02:00:00","BZN|ES","Without sequence","135.86","",""
"11/02/2023 02:00:00 - 11/02/2023 03:00:00","BZN|ES","Without sequence","131.18","",""
"11/02/2023 03:00:00 - 11/02/2023 04:00:00","BZN|ES","Without sequence","133.48","",""
"11/02/2023 04:00:00 - 11/02/2023 05:00:00","BZN|ES","Without sequence","132.16","",""
"11/02/2023 05:00:00 - 11/02/2023 06:00:00","BZN|ES","Without sequence","130.0","",""
"11/02/2023 06:00:00 - 11/02/2023 07:00:00","BZN|ES","Without sequence","133.88","",""
"11/02/2023 07:00:00 - 11/02/2023 08:00:00","BZN|ES","Without sequence","132.16","",""
"11/02/2023 08:00:00 - 11/02/2023 09:00:00","BZN|ES","Without sequence","136.0","",""
"11/02/2023 09:00:00 - 11/02/2023 10:00:00","BZN|ES","Without sequence","135.1","",""
"11/02/2023 10:00:00 - 11/02/2023 11:00:00","BZN|ES","Without sequence","126.72","",""
"11/02/2023 11:00:00 - 11/02/2023 12:00:00","BZN|ES","Without sequence","115.0","",""
"11/02/2023 12:00:00 - 11/02/2023 13:00:00","BZN|ES","Without sequence","110.0","",""
"11/02/2023 13:00:00 - 11/02/2023 14:00:00","BZN|ES","Without sequence","110.0","",""
"11/02/2023 14:00:00 - 11/02/2023 15:00:00","BZN|ES","Without sequence","105.0","",""
"11/02/2023 15:00:00 - 11/02/2023 16:00:00","BZN|ES","Without sequence","103.36","",""
"11/02/2023 16:00:00 - 11/02/2023 17:00:00","BZN|ES","Without sequence","106.69","",""
"11/02/2023 17:00:00 - 11/02/2023 18:00:00","BZN|ES","Without sequence","135.86","",""
"11/02/2023 18:00:00 - 11/02/2023 19:00:00","BZN|ES","Without sequence","143.56","",""
"11/02/2023 19:00:00 - 11/02/2023 20:00:00","BZN|ES","Without sequence","160.01","",""
"11/02/2023 20:00:00 - 11/02/2023 21:00:00","BZN|ES","Without sequence","161.01","",""
"11/02/2023 21:00:00 - 11/02/2023 22:00:00","BZN|ES","Without sequence","155.58","",""
"11/02/2023 22:00:00 - 11/02/2023 23:00:00","BZN|ES","Without sequence","150.0","",""
"11/02/2023 23:00:00 - 12/02/2023 00:00:00","BZN|ES","Without sequence","140.19","",""
"12/02/2023 00:00:00 - 12/02/2023 01:00:00","BZN|ES","Without sequence","140.48","",""
"12/02/2023 01:00:00 - 12/02/2023 02:00:00","BZN|ES","Without sequence","134.47","",""
"12/02/2023 02:00:00 - 12/02/2023 03:00:00","BZN|ES","Without sequence","132.47","",""
"12/02/2023 03:00:00 - 12/02/2023 04:00:00","BZN|ES","Without sequence","128.1","",""
"12/02/2023 04:00:00 - 12/02/2023 05:00:00","BZN|ES","Without sequence","129.0","",""
"12/02/2023 05:00:00 - 12/02/2023 06:00:00","BZN|ES","Without sequence","130.14","",""
"12/02/2023 06:00:00 - 12/02/2023 07:00:00","BZN|ES","Without sequence","133.88","",""
"12/02/2023 07:00:00 - 12/02/2023 08:00:00","BZN|ES","Without sequence","133.88","",""
"12/02/2023 08:00:00 - 12/02/2023 09:00:00","BZN|ES","Without sequence","134.47","",""
"12/02/2023 09:00:00 - 12/02/2023 10:00:00","BZN|ES","Without sequence","130.76","",""
"12/02/2023 10:00:00 - 12/02/2023 11:00:00","BZN|ES","Without sequence","129.0","",""
"12/02/2023 11:00:00 - 12/02/2023 12:00:00","BZN|ES","Without sequence","126.5","",""
"12/02/2023 12:00:00 - 12/02/2023 13:00:00","BZN|ES","Without sequence","126.0","",""
"12/02/2023 13:00:00 - 12/02/2023 14:00:00","BZN|ES","Without sequence","120.0","",""
"12/02/2023 14:00:00 - 12/02/2023 15:00:00","BZN|ES","Without sequence","120.0","",""
"12/02/2023 15:00:00 - 12/02/2023 16:00:00","BZN|ES","Without sequence","124.0","",""
"12/02/2023 16:00:00 - 12/02/2023 17:00:00","BZN|ES","Without sequence","133.88","",""
"12/02/2023 17:00:00 - 12/02/2023 18:00:00","BZN|ES","Without sequence","143.9","",""
"12/02/2023 18:00:00 - 12/02/2023 19:00:00","BZN|ES","Without sequence","157.46","",""
"12/02/2023 19:00:00 - 12/02/2023 20:00:00","BZN|ES","Without sequence","173.46","",""
"12/02/2023 20:00:00 - 12/02/2023 21:00:00","BZN|ES","Without sequence","170.0","",""
"12/02/2023 21:00:00 - 12/02/2023 22:00:00","BZN|ES","Without sequence","157.06","",""
"12/02/2023 22:00:00 - 12/02/2023 23:00:00","BZN|ES","Without sequence","152.88","",""
"12/02/2023 23:00:00 - 13/02/2023 00:00:00","BZN|ES","Without sequence","144.66","",""
"13/02/2023 00:00:00 - 13/02/2023 01:00:00","BZN|ES","Without sequence","140.09","",""
"13/02/2023 01:00:00 - 13/02/2023 02:00:00","BZN|ES","Without sequence","138.76","",""
"13/02/2023 02:00:00 - 13/02/2023 03:00:00","BZN|ES","Without sequence","135.8","",""
"13/02/2023 03:00:00 - 13/02/2023 04:00:00","BZN|ES","Without sequence","129.04","",""
"13/02/2023 04:00:00 - 13/02/2023 05:00:00","BZN|ES","Without sequence","131.0","",""
"13/02/2023 05:00:00 - 13/02/2023 06:00:00","BZN|ES","Without sequence","137.43","",""
"13/02/2023 06:00:00 - 13/02/2023 07:00:00","BZN|ES","Without sequence","137.0","",""
"13/02/2023 07:00:00 - 13/02/2023 08:00:00","BZN|ES","Without sequence","154.58","",""
"13/02/2023 08:00:00 - 13/02/2023 09:00:00","BZN|ES","Without sequence","162.0","",""
"13/02/2023 09:00:00 - 13/02/2023 10:00:00","BZN|ES","Without sequence","153.97","",""
"13/02/2023 10:00:00 - 13/02/2023 11:00:00","BZN|ES","Without sequence","145.84","",""
"13/02/2023 11:00:00 - 13/02/2023 12:00:00","BZN|ES","Without sequence","137.0","",""
"13/02/2023 12:00:00 - 13/02/2023 13:00:00","BZN|ES","Without sequence","135.94","",""
"13/02/2023 13:00:00 - 13/02/2023 14:00:00","BZN|ES","Without sequence","132.91","",""
"13/02/2023 14:00:00 - 13/02/2023 15:00:00","BZN|ES","Without sequence","130.0","",""
"13/02/2023 15:00:00 - 13/02/2023 16:00:00","BZN|ES","Without sequence","131.0","",""
