"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"12/03/2024 12:00:00 - 12/03/2024 13:00:00","BZN|FR","Without sequence","69.17","",""
"12/03/2024 13:00:00 - 12/03/2024 14:00:00","BZN|FR","Without sequence","64.03","",""
"12/03/2024 14:00:00 - 12/03/2024 15:00:00","BZN|FR","Without sequence","64.35","",""
"12/03/2024 15:00:00 - 12/03/2024 16:00:00","BZN|FR","Without sequence","68.03","",""
"12/03/2024 16:00:00 - 12/03/2024 17:00:00","BZN|FR","Without sequence","57.42","",""
"12/03/2024 17:00:00 - 12/03/2024 18:00:00","BZN|FR","Without sequence","65.2","",""
"12/03/2024 18:00:00 - 12/03/2024 19:00:00","BZN|FR","Without sequence","71.32","",""
"12/03/2024 19:00:00 - 12/03/2024 20:00:00","BZN|FR","Without sequence","98.99","",""
"12/03/2024 20:00:00 - 12/03/2024 21:00:00","BZN|FR","Without sequence","77.6","",""
"12/03/2024 21:00:00 - 12/03/2024 22:00:00","BZN|FR","Without sequence","70.12","",""
"12/03/2024 22:00:00 - 12/03/2024 23:00:00","BZN|FR","Without sequence","70.54","",""
"12/03/2024 23:00:00 - 13/03/2024 00:00:00","BZN|FR","Without sequence","61.99","",""
"13/03/2024 00:00:00 - 13/03/2024 01:00:00","BZN|FR","Without sequence","55.09","",""
"13/03/2024 01:00:00 - 13/03/2024 02:00:00","BZN|FR","Without sequence","50.5","",""
"13/03/2024 02:00:00 - 13/03/2024 03:00:00","BZN|FR","Without sequence","48.09","",""
"13/03/2024 03:00:00 - 13/03/2024 04:00:00","BZN|FR","Without sequence","45.97","",""
"13/03/2024 04:00:00 - 13/03/2024 05:00:00","BZN|FR","Without sequence","44.49","",""
"13/03/2024 05:00:00 - 13/03/2024 06:00:00","BZN|FR","Without sequence","52.1","",""
"13/03/2024 06:00:00 - 13/03/2024 07:00:00","BZN|FR","Without sequence","65.68","",""
"13/03/2024 07:00:00 - 13/03/2024 08:00:00","BZN|FR","Without sequence","88.03","",""
"13/03/2024 08:00:00 - 13/03/2024 09:00:00","BZN|FR","Without sequence","88.66","",""
"13/03/2024 09:00:00 - 13/03/2024 10:00:00","BZN|FR","Without sequence","70.07","",""
"13/03/2024 10:00:00 - 13/03/2024 11:00:00","BZN|FR","Without sequence","61.85","",""
"13/03/2024 11:00:00 - 13/03/2024 12:00:00","BZN|FR","Without sequence","56.15","",""
"13/03/2024 12:00:00 - 13/03/2024 13:00:00","BZN|FR","Without sequence","50.16","",""
"13/03/2024 13:00:00 - 13/03/2024 14:00:00","BZN|FR","Without sequence","40.24","",""
"13/03/2024 14:00:00 - 13/03/2024 15:00:00","BZN|FR","Without sequence","43.08","",""
"13/03/2024 15:00:00 - 13/03/2024 16:00:00","BZN|FR","Without sequence","46.93","",""
"13/03/2024 16:00:00 - 13/03/2024 17:00:00","BZN|FR","Without sequence","49.98","",""
"13/03/2024 17:00:00 - 13/03/2024 18:00:00","BZN|FR","Without sequence","62.14","",""
"13/03/2024 18:00:00 - 13/03/2024 19:00:00","BZN|FR","Without sequence","79.09","",""
"13/03/2024 19:00:00 - 13/03/2024 20:00:00","BZN|FR","Without sequence","98.78","",""
"13/03/2024 20:00:00 - 13/03/2024 21:00:00","BZN|FR","Without sequence","82.75","",""
"13/03/2024 21:00:00 - 13/03/2024 22:00:00","BZN|FR","Without sequence","67.44","",""
"13/03/2024 22:00:00 - 13/03/2024 23:00:00","BZN|FR","Without sequence","68.26","",""
"13/03/2024 23:00:00 - 14/03/2024 00:00:00","BZN|FR","Without sequence","63.88","",""
"14/03/2024 00:00:00 - 14/03/2024 01:00:00","BZN|FR","Without sequence","63.29","",""
"14/03/2024 01:00:00 - 14/03/2024 02:00:00","BZN|FR","Without sequence","56.9","",""
"14/03/2024 02:00:00 - 14/03/2024 03:00:00","BZN|FR","Without sequence","57.52","",""
"14/03/2024 03:00:00 - 14/03/2024 04:00:00","BZN|FR","Without sequence","57.0","",""
"14/03/2024 04:00:00 - 14/03/2024 05:00:00","BZN|FR","Without sequence","48.53","",""
"14/03/2024 05:00:00 - 14/03/2024 06:00:00","BZN|FR","Without sequence","56.6","",""
"14/03/2024 06:00:00 - 14/03/2024 07:00:00","BZN|FR","Without sequence","69.26","",""
"14/03/2024 07:00:00 - 14/03/2024 08:00:00","BZN|FR","Without sequence","87.85","",""
"14/03/2024 08:00:00 - 14/03/2024 09:00:00","BZN|FR","Without sequence","81.99","",""
"14/03/2024 09:00:00 - 14/03/2024 10:00:00","BZN|FR","Without sequence","65.71","",""
"14/03/2024 10:00:00 - 14/03/2024 11:00:00","BZN|FR","Without sequence","54.32","",""
"14/03/2024 11:00:00 - 14/03/2024 12:00:00","BZN|FR","Without sequence","48.68","",""
"14/03/2024 12:00:00 - 14/03/2024 13:00:00","BZN|FR","Without sequence","40.73","",""
"14/03/2024 13:00:00 - 14/03/2024 14:00:00","BZN|FR","Without sequence","42.6","",""
"14/03/2024 14:00:00 - 14/03/2024 15:00:00","BZN|FR","Without sequence","42.63","",""
"14/03/2024 15:00:00 - 14/03/2024 16:00:00","BZN|FR","Without sequence","41.56","",""
"14/03/2024 16:00:00 - 14/03/2024 17:00:00","BZN|FR","Without sequence","39.42","",""
"14/03/2024 17:00:00 - 14/03/2024 18:00:00","BZN|FR","Without sequence","59.81","",""
"14/03/2024 18:00:00 - 14/03/2024 19:00:00","BZN|FR","Without sequence","62.91","",""
"14/03/2024 19:00:00 - 14/03/2024 20:00:00","BZN|FR","Without sequence","85.82","",""
"14/03/2024 20:00:00 - 14/03/2024 21:00:00","BZN|FR","Without sequence","74.87","",""
"14/03/2024 21:00:00 - 14/03/2024 22:00:00","BZN|FR","Without sequence","62.8","",""
"14/03/2024 22:00:00 - 14/03/2024 23:00:00","BZN|FR","Without sequence","59.91","",""
"14/03/2024 23:00:00 - 15/03/2024 00:00:00","BZN|FR","Without sequence","49.55","",""
"15/03/2024 00:00:00 - 15/03/2024 01:00:00","BZN|FR","Without sequence","45.97","",""
"15/03/2024 01:00:00 - 15/03/2024 02:00:00","BZN|FR","Without sequence","39.66","",""
"15/03/2024 02:00:00 - 15/03/2024 03:00:00","BZN|FR","Without sequence","38.68","",""
"15/03/2024 03:00:00 - 15/03/2024 04:00:00","BZN|FR","Without sequence","33.93","",""
"15/03/2024 04:00:00 - 15/03/2024 05:00:00","BZN|FR","Without sequence","21.96","",""
"15/03/2024 05:00:00 - 15/03/2024 06:00:00","BZN|FR","Without sequence","33.17","",""
"15/03/2024 06:00:00 - 15/03/2024 07:00:00","BZN|FR","Without sequence","40.36","",""
"15/03/2024 07:00:00 - 15/03/2024 08:00:00","BZN|FR","Without sequence","51.92","",""
"15/03/2024 08:00:00 - 15/03/2024 09:00:00","BZN|FR","Without sequence","62.42","",""
"15/03/2024 09:00:00 - 15/03/2024 10:00:00","BZN|FR","Without sequence","53.8","",""
"15/03/2024 10:00:00 - 15/03/2024 11:00:00","BZN|FR","Without sequence","43.34","",""
"15/03/2024 11:00:00 - 15/03/2024 12:00:00","BZN|FR","Without sequence","37.11","",""
"15/03/2024 12:00:00 - 15/03/2024 13:00:00","BZN|FR","Without sequence","30.56","",""
"15/03/2024 13:00:00 - 15/03/2024 14:00:00","BZN|FR","Without sequence","26.5","",""
"15/03/2024 14:00:00 - 15/03/2024 15:00:00","BZN|FR","Without sequence","15.81","",""
"15/03/2024 15:00:00 - 15/03/2024 16:00:00","BZN|FR","Without sequence","10.55","",""
"15/03/2024 16:00:00 - 15/03/2024 17:00:00","BZN|FR","Without sequence","25.46","",""
"15/03/2024 17:00:00 - 15/03/2024 18:00:00","BZN|FR","Without sequence","39.48","",""
"15/03/2024 18:00:00 - 15/03/2024 19:00:00","BZN|FR","Without sequence","57.52","",""
"15/03/2024 19:00:00 - 15/03/2024 20:00:00","BZN|FR","Without sequence","88.01","",""
"15/03/2024 20:00:00 - 15/03/2024 21:00:00","BZN|FR","Without sequence","65.02","",""
"15/03/2024 21:00:00 - 15/03/2024 22:00:00","BZN|FR","Without sequence","56.28","",""
"15/03/2024 22:00:00 - 15/03/2024 23:00:00","BZN|FR","Without sequence","57.03","",""
"15/03/2024 23:00:00 - 16/03/2024 00:00:00","BZN|FR","Without sequence","49.59","",""
"16/03/2024 00:00:00 - 16/03/2024 01:00:00","BZN|FR","Without sequence","45.18","",""
"16/03/2024 01:00:00 - 16/03/2024 02:00:00","BZN|FR","Without sequence","42.31","",""
"16/03/2024 02:00:00 - 16/03/2024 03:00:00","BZN|FR","Without sequence","40.69","",""
"16/03/2024 03:00:00 - 16/03/2024 04:00:00","BZN|FR","Without sequence","39.03","",""
"16/03/2024 04:00:00 - 16/03/2024 05:00:00","BZN|FR","Without sequence","39.0","",""
"16/03/2024 05:00:00 - 16/03/2024 06:00:00","BZN|FR","Without sequence","41.17","",""
"16/03/2024 06:00:00 - 16/03/2024 07:00:00","BZN|FR","Without sequence","48.28","",""
"16/03/2024 07:00:00 - 16/03/2024 08:00:00","BZN|FR","Without sequence","53.47","",""
"16/03/2024 08:00:00 - 16/03/2024 09:00:00","BZN|FR","Without sequence","52.8","",""
"16/03/2024 09:00:00 - 16/03/2024 10:00:00","BZN|FR","Without sequence","47.01","",""
"16/03/2024 10:00:00 - 16/03/2024 11:00:00","BZN|FR","Without sequence","44.88","",""
"16/03/2024 11:00:00 - 16/03/2024 12:00:00","BZN|FR","Without sequence","41.72","",""
"16/03/2024 12:00:00 - 16/03/2024 13:00:00","BZN|FR","Without sequence","37.0","",""
"16/03/2024 13:00:00 - 16/03/2024 14:00:00","BZN|FR","Without sequence","22.3","",""
"16/03/2024 14:00:00 - 16/03/2024 15:00:00","BZN|FR","Without sequence","15.9","",""
"16/03/2024 15:00:00 - 16/03/2024 16:00:00","BZN|FR","Without sequence","33.81","",""
"16/03/2024 16:00:00 - 16/03/2024 17:00:00","BZN|FR","Without sequence","50.8","",""
"16/03/2024 17:00:00 - 16/03/2024 18:00:00","BZN|FR","Without sequence","72.84","",""
"16/03/2024 18:00:00 - 16/03/2024 19:00:00","BZN|FR","Without sequence","83.02","",""
"16/03/2024 19:00:00 - 16/03/2024 20:00:00","BZN|FR","Without sequence","92.37","",""
"16/03/2024 20:00:00 - 16/03/2024 21:00:00","BZN|FR","Without sequence","82.61","",""
"16/03/2024 21:00:00 - 16/03/2024 22:00:00","BZN|FR","Without sequence","73.35","",""
"16/03/2024 22:00:00 - 16/03/2024 23:00:00","BZN|FR","Without sequence","72.47","",""
"16/03/2024 23:00:00 - 17/03/2024 00:00:00","BZN|FR","Without sequence","67.1","",""
"17/03/2024 00:00:00 - 17/03/2024 01:00:00","BZN|FR","Without sequence","64.99","",""
"17/03/2024 01:00:00 - 17/03/2024 02:00:00","BZN|FR","Without sequence","54.68","",""
"17/03/2024 02:00:00 - 17/03/2024 03:00:00","BZN|FR","Without sequence","54.45","",""
"17/03/2024 03:00:00 - 17/03/2024 04:00:00","BZN|FR","Without sequence","43.72","",""
"17/03/2024 04:00:00 - 17/03/2024 05:00:00","BZN|FR","Without sequence","38.42","",""
"17/03/2024 05:00:00 - 17/03/2024 06:00:00","BZN|FR","Without sequence","37.6","",""
"17/03/2024 06:00:00 - 17/03/2024 07:00:00","BZN|FR","Without sequence","36.17","",""
"17/03/2024 07:00:00 - 17/03/2024 08:00:00","BZN|FR","Without sequence","37.74","",""
"17/03/2024 08:00:00 - 17/03/2024 09:00:00","BZN|FR","Without sequence","35.67","",""
"17/03/2024 09:00:00 - 17/03/2024 10:00:00","BZN|FR","Without sequence","40.59","",""
"17/03/2024 10:00:00 - 17/03/2024 11:00:00","BZN|FR","Without sequence","30.95","",""
"17/03/2024 11:00:00 - 17/03/2024 12:00:00","BZN|FR","Without sequence","34.78","",""
"17/03/2024 12:00:00 - 17/03/2024 13:00:00","BZN|FR","Without sequence","37.71","",""
"17/03/2024 13:00:00 - 17/03/2024 14:00:00","BZN|FR","Without sequence","29.15","",""
"17/03/2024 14:00:00 - 17/03/2024 15:00:00","BZN|FR","Without sequence","25.76","",""
"17/03/2024 15:00:00 - 17/03/2024 16:00:00","BZN|FR","Without sequence","28.24","",""
"17/03/2024 16:00:00 - 17/03/2024 17:00:00","BZN|FR","Without sequence","36.17","",""
"17/03/2024 17:00:00 - 17/03/2024 18:00:00","BZN|FR","Without sequence","37.56","",""
"17/03/2024 18:00:00 - 17/03/2024 19:00:00","BZN|FR","Without sequence","49.26","",""
"17/03/2024 19:00:00 - 17/03/2024 20:00:00","BZN|FR","Without sequence","79.96","",""
"17/03/2024 20:00:00 - 17/03/2024 21:00:00","BZN|FR","Without sequence","77.89","",""
"17/03/2024 21:00:00 - 17/03/2024 22:00:00","BZN|FR","Without sequence","72.33","",""
"17/03/2024 22:00:00 - 17/03/2024 23:00:00","BZN|FR","Without sequence","72.1","",""
"17/03/2024 23:00:00 - 18/03/2024 00:00:00","BZN|FR","Without sequence","65.91","",""
"18/03/2024 00:00:00 - 18/03/2024 01:00:00","BZN|FR","Without sequence","64.12","",""
"18/03/2024 01:00:00 - 18/03/2024 02:00:00","BZN|FR","Without sequence","57.14","",""
"18/03/2024 02:00:00 - 18/03/2024 03:00:00","BZN|FR","Without sequence","58.31","",""
"18/03/2024 03:00:00 - 18/03/2024 04:00:00","BZN|FR","Without sequence","49.93","",""
"18/03/2024 04:00:00 - 18/03/2024 05:00:00","BZN|FR","Without sequence","46.03","",""
"18/03/2024 05:00:00 - 18/03/2024 06:00:00","BZN|FR","Without sequence","44.28","",""
"18/03/2024 06:00:00 - 18/03/2024 07:00:00","BZN|FR","Without sequence","61.71","",""
"18/03/2024 07:00:00 - 18/03/2024 08:00:00","BZN|FR","Without sequence","94.68","",""
"18/03/2024 08:00:00 - 18/03/2024 09:00:00","BZN|FR","Without sequence","94.45","",""
"18/03/2024 09:00:00 - 18/03/2024 10:00:00","BZN|FR","Without sequence","82.8","",""
"18/03/2024 10:00:00 - 18/03/2024 11:00:00","BZN|FR","Without sequence","72.81","",""
"18/03/2024 11:00:00 - 18/03/2024 12:00:00","BZN|FR","Without sequence","66.63","",""
"18/03/2024 12:00:00 - 18/03/2024 13:00:00","BZN|FR","Without sequence","62.52","",""
"18/03/2024 13:00:00 - 18/03/2024 14:00:00","BZN|FR","Without sequence","49.98","",""
"18/03/2024 14:00:00 - 18/03/2024 15:00:00","BZN|FR","Without sequence","35.0","",""
"18/03/2024 15:00:00 - 18/03/2024 16:00:00","BZN|FR","Without sequence","35.85","",""
"18/03/2024 16:00:00 - 18/03/2024 17:00:00","BZN|FR","Without sequence","43.86","",""
"18/03/2024 17:00:00 - 18/03/2024 18:00:00","BZN|FR","Without sequence","47.7","",""
"18/03/2024 18:00:00 - 18/03/2024 19:00:00","BZN|FR","Without sequence","73.45","",""
"18/03/2024 19:00:00 - 18/03/2024 20:00:00","BZN|FR","Without sequence","125.16","",""
"18/03/2024 20:00:00 - 18/03/2024 21:00:00","BZN|FR","Without sequence","102.86","",""
"18/03/2024 21:00:00 - 18/03/2024 22:00:00","BZN|FR","Without sequence","79.42","",""
"18/03/2024 22:00:00 - 18/03/2024 23:00:00","BZN|FR","Without sequence","77.8","",""
"18/03/2024 23:00:00 - 19/03/2024 00:00:00","BZN|FR","Without sequence","70.51","",""
"19/03/2024 00:00:00 - 19/03/2024 01:00:00","BZN|FR","Without sequence","69.14","",""
"19/03/2024 01:00:00 - 19/03/2024 02:00:00","BZN|FR","Without sequence","65.06","",""
"19/03/2024 02:00:00 - 19/03/2024 03:00:00","BZN|FR","Without sequence","59.62","",""
"19/03/2024 03:00:00 - 19/03/2024 04:00:00","BZN|FR","Without sequence","56.18","",""
"19/03/2024 04:00:00 - 19/03/2024 05:00:00","BZN|FR","Without sequence","53.0","",""
"19/03/2024 05:00:00 - 19/03/2024 06:00:00","BZN|FR","Without sequence","58.76","",""
"19/03/2024 06:00:00 - 19/03/2024 07:00:00","BZN|FR","Without sequence","76.18","",""
"19/03/2024 07:00:00 - 19/03/2024 08:00:00","BZN|FR","Without sequence","101.64","",""
"19/03/2024 08:00:00 - 19/03/2024 09:00:00","BZN|FR","Without sequence","95.87","",""
"19/03/2024 09:00:00 - 19/03/2024 10:00:00","BZN|FR","Without sequence","71.75","",""
"19/03/2024 10:00:00 - 19/03/2024 11:00:00","BZN|FR","Without sequence","51.67","",""
"19/03/2024 11:00:00 - 19/03/2024 12:00:00","BZN|FR","Without sequence","50.57","",""
"19/03/2024 12:00:00 - 19/03/2024 13:00:00","BZN|FR","Without sequence","47.82","",""
"19/03/2024 13:00:00 - 19/03/2024 14:00:00","BZN|FR","Without sequence","38.66","",""
"19/03/2024 14:00:00 - 19/03/2024 15:00:00","BZN|FR","Without sequence","37.34","",""
"19/03/2024 15:00:00 - 19/03/2024 16:00:00","BZN|FR","Without sequence","38.07","",""
"19/03/2024 16:00:00 - 19/03/2024 17:00:00","BZN|FR","Without sequence","45.59","",""
"19/03/2024 17:00:00 - 19/03/2024 18:00:00","BZN|FR","Without sequence","62.94","",""
"19/03/2024 18:00:00 - 19/03/2024 19:00:00","BZN|FR","Without sequence","76.62","",""
"19/03/2024 19:00:00 - 19/03/2024 20:00:00","BZN|FR","Without sequence","128.96","",""
"19/03/2024 20:00:00 - 19/03/2024 21:00:00","BZN|FR","Without sequence","110.0","",""
"19/03/2024 21:00:00 - 19/03/2024 22:00:00","BZN|FR","Without sequence","89.11","",""
"19/03/2024 22:00:00 - 19/03/2024 23:00:00","BZN|FR","Without sequence","81.75","",""
"19/03/2024 23:00:00 - 20/03/2024 00:00:00","BZN|FR","Without sequence","76.1","",""
"20/03/2024 00:00:00 - 20/03/2024 01:00:00","BZN|FR","Without sequence","76.01","",""
"20/03/2024 01:00:00 - 20/03/2024 02:00:00","BZN|FR","Without sequence","69.0","",""
"20/03/2024 02:00:00 - 20/03/2024 03:00:00","BZN|FR","Without sequence","61.27","",""
"20/03/2024 03:00:00 - 20/03/2024 04:00:00","BZN|FR","Without sequence","50.53","",""
"20/03/2024 04:00:00 - 20/03/2024 05:00:00","BZN|FR","Without sequence","42.84","",""
"20/03/2024 05:00:00 - 20/03/2024 06:00:00","BZN|FR","Without sequence","59.84","",""
"20/03/2024 06:00:00 - 20/03/2024 07:00:00","BZN|FR","Without sequence","68.0","",""
"20/03/2024 07:00:00 - 20/03/2024 08:00:00","BZN|FR","Without sequence","88.38","",""
"20/03/2024 08:00:00 - 20/03/2024 09:00:00","BZN|FR","Without sequence","85.25","",""
"20/03/2024 09:00:00 - 20/03/2024 10:00:00","BZN|FR","Without sequence","61.76","",""
"20/03/2024 10:00:00 - 20/03/2024 11:00:00","BZN|FR","Without sequence","39.72","",""
"20/03/2024 11:00:00 - 20/03/2024 12:00:00","BZN|FR","Without sequence","35.0","",""
"20/03/2024 12:00:00 - 20/03/2024 13:00:00","BZN|FR","Without sequence","33.26","",""
"20/03/2024 13:00:00 - 20/03/2024 14:00:00","BZN|FR","Without sequence","27.0","",""
"20/03/2024 14:00:00 - 20/03/2024 15:00:00","BZN|FR","Without sequence","27.28","",""
"20/03/2024 15:00:00 - 20/03/2024 16:00:00","BZN|FR","Without sequence","28.69","",""
"20/03/2024 16:00:00 - 20/03/2024 17:00:00","BZN|FR","Without sequence","34.15","",""
"20/03/2024 17:00:00 - 20/03/2024 18:00:00","BZN|FR","Without sequence","43.07","",""
"20/03/2024 18:00:00 - 20/03/2024 19:00:00","BZN|FR","Without sequence","66.87","",""
"20/03/2024 19:00:00 - 20/03/2024 20:00:00","BZN|FR","Without sequence","124.69","",""
"20/03/2024 20:00:00 - 20/03/2024 21:00:00","BZN|FR","Without sequence","100.76","",""
"20/03/2024 21:00:00 - 20/03/2024 22:00:00","BZN|FR","Without sequence","79.25","",""
"20/03/2024 22:00:00 - 20/03/2024 23:00:00","BZN|FR","Without sequence","68.0","",""
"20/03/2024 23:00:00 - 21/03/2024 00:00:00","BZN|FR","Without sequence","62.48","",""
"21/03/2024 00:00:00 - 21/03/2024 01:00:00","BZN|FR","Without sequence","65.6","",""
"21/03/2024 01:00:00 - 21/03/2024 02:00:00","BZN|FR","Without sequence","43.08","",""
"21/03/2024 02:00:00 - 21/03/2024 03:00:00","BZN|FR","Without sequence","48.64","",""
"21/03/2024 03:00:00 - 21/03/2024 04:00:00","BZN|FR","Without sequence","40.4","",""
"21/03/2024 04:00:00 - 21/03/2024 05:00:00","BZN|FR","Without sequence","35.14","",""
"21/03/2024 05:00:00 - 21/03/2024 06:00:00","BZN|FR","Without sequence","35.56","",""
"21/03/2024 06:00:00 - 21/03/2024 07:00:00","BZN|FR","Without sequence","52.71","",""
"21/03/2024 07:00:00 - 21/03/2024 08:00:00","BZN|FR","Without sequence","80.38","",""
"21/03/2024 08:00:00 - 21/03/2024 09:00:00","BZN|FR","Without sequence","73.35","",""
"21/03/2024 09:00:00 - 21/03/2024 10:00:00","BZN|FR","Without sequence","69.71","",""
"21/03/2024 10:00:00 - 21/03/2024 11:00:00","BZN|FR","Without sequence","50.91","",""
"21/03/2024 11:00:00 - 21/03/2024 12:00:00","BZN|FR","Without sequence","47.82","",""
"21/03/2024 12:00:00 - 21/03/2024 13:00:00","BZN|FR","Without sequence","43.08","",""
"21/03/2024 13:00:00 - 21/03/2024 14:00:00","BZN|FR","Without sequence","44.99","",""
"21/03/2024 14:00:00 - 21/03/2024 15:00:00","BZN|FR","Without sequence","31.69","",""
"21/03/2024 15:00:00 - 21/03/2024 16:00:00","BZN|FR","Without sequence","34.81","",""
"21/03/2024 16:00:00 - 21/03/2024 17:00:00","BZN|FR","Without sequence","35.37","",""
"21/03/2024 17:00:00 - 21/03/2024 18:00:00","BZN|FR","Without sequence","39.8","",""
"21/03/2024 18:00:00 - 21/03/2024 19:00:00","BZN|FR","Without sequence","61.45","",""
"21/03/2024 19:00:00 - 21/03/2024 20:00:00","BZN|FR","Without sequence","108.7","",""
"21/03/2024 20:00:00 - 21/03/2024 21:00:00","BZN|FR","Without sequence","89.33","",""
"21/03/2024 21:00:00 - 21/03/2024 22:00:00","BZN|FR","Without sequence","65.86","",""
"21/03/2024 22:00:00 - 21/03/2024 23:00:00","BZN|FR","Without sequence","54.76","",""
"21/03/2024 23:00:00 - 22/03/2024 00:00:00","BZN|FR","Without sequence","44.21","",""
"22/03/2024 00:00:00 - 22/03/2024 01:00:00","BZN|FR","Without sequence","39.6","",""
"22/03/2024 01:00:00 - 22/03/2024 02:00:00","BZN|FR","Without sequence","37.92","",""
"22/03/2024 02:00:00 - 22/03/2024 03:00:00","BZN|FR","Without sequence","34.8","",""
"22/03/2024 03:00:00 - 22/03/2024 04:00:00","BZN|FR","Without sequence","26.95","",""
"22/03/2024 04:00:00 - 22/03/2024 05:00:00","BZN|FR","Without sequence","20.97","",""
"22/03/2024 05:00:00 - 22/03/2024 06:00:00","BZN|FR","Without sequence","25.0","",""
"22/03/2024 06:00:00 - 22/03/2024 07:00:00","BZN|FR","Without sequence","35.0","",""
"22/03/2024 07:00:00 - 22/03/2024 08:00:00","BZN|FR","Without sequence","59.46","",""
"22/03/2024 08:00:00 - 22/03/2024 09:00:00","BZN|FR","Without sequence","60.96","",""
"22/03/2024 09:00:00 - 22/03/2024 10:00:00","BZN|FR","Without sequence","32.87","",""
"22/03/2024 10:00:00 - 22/03/2024 11:00:00","BZN|FR","Without sequence","21.99","",""
"22/03/2024 11:00:00 - 22/03/2024 12:00:00","BZN|FR","Without sequence","24.43","",""
"22/03/2024 12:00:00 - 22/03/2024 13:00:00","BZN|FR","Without sequence","25.84","",""
"22/03/2024 13:00:00 - 22/03/2024 14:00:00","BZN|FR","Without sequence","30.68","",""
"22/03/2024 14:00:00 - 22/03/2024 15:00:00","BZN|FR","Without sequence","32.37","",""
"22/03/2024 15:00:00 - 22/03/2024 16:00:00","BZN|FR","Without sequence","25.58","",""
"22/03/2024 16:00:00 - 22/03/2024 17:00:00","BZN|FR","Without sequence","27.2","",""
"22/03/2024 17:00:00 - 22/03/2024 18:00:00","BZN|FR","Without sequence","37.84","",""
"22/03/2024 18:00:00 - 22/03/2024 19:00:00","BZN|FR","Without sequence","48.78","",""
"22/03/2024 19:00:00 - 22/03/2024 20:00:00","BZN|FR","Without sequence","74.73","",""
"22/03/2024 20:00:00 - 22/03/2024 21:00:00","BZN|FR","Without sequence","53.92","",""
"22/03/2024 21:00:00 - 22/03/2024 22:00:00","BZN|FR","Without sequence","35.0","",""
"22/03/2024 22:00:00 - 22/03/2024 23:00:00","BZN|FR","Without sequence","29.16","",""
"22/03/2024 23:00:00 - 23/03/2024 00:00:00","BZN|FR","Without sequence","24.13","",""
"23/03/2024 00:00:00 - 23/03/2024 01:00:00","BZN|FR","Without sequence","14.7","",""
"23/03/2024 01:00:00 - 23/03/2024 02:00:00","BZN|FR","Without sequence","14.22","",""
"23/03/2024 02:00:00 - 23/03/2024 03:00:00","BZN|FR","Without sequence","7.93","",""
"23/03/2024 03:00:00 - 23/03/2024 04:00:00","BZN|FR","Without sequence","3.04","",""
"23/03/2024 04:00:00 - 23/03/2024 05:00:00","BZN|FR","Without sequence","2.05","",""
"23/03/2024 05:00:00 - 23/03/2024 06:00:00","BZN|FR","Without sequence","2.03","",""
"23/03/2024 06:00:00 - 23/03/2024 07:00:00","BZN|FR","Without sequence","5.36","",""
"23/03/2024 07:00:00 - 23/03/2024 08:00:00","BZN|FR","Without sequence","7.57","",""
"23/03/2024 08:00:00 - 23/03/2024 09:00:00","BZN|FR","Without sequence","9.64","",""
"23/03/2024 09:00:00 - 23/03/2024 10:00:00","BZN|FR","Without sequence","1.58","",""
"23/03/2024 10:00:00 - 23/03/2024 11:00:00","BZN|FR","Without sequence","0.02","",""
"23/03/2024 11:00:00 - 23/03/2024 12:00:00","BZN|FR","Without sequence","-0.03","",""
"23/03/2024 12:00:00 - 23/03/2024 13:00:00","BZN|FR","Without sequence","-0.08","",""
"23/03/2024 13:00:00 - 23/03/2024 14:00:00","BZN|FR","Without sequence","-1.88","",""
"23/03/2024 14:00:00 - 23/03/2024 15:00:00","BZN|FR","Without sequence","-7.1","",""
"23/03/2024 15:00:00 - 23/03/2024 16:00:00","BZN|FR","Without sequence","-0.07","",""
"23/03/2024 16:00:00 - 23/03/2024 17:00:00","BZN|FR","Without sequence","0.0","",""
"23/03/2024 17:00:00 - 23/03/2024 18:00:00","BZN|FR","Without sequence","4.39","",""
"23/03/2024 18:00:00 - 23/03/2024 19:00:00","BZN|FR","Without sequence","14.8","",""
"23/03/2024 19:00:00 - 23/03/2024 20:00:00","BZN|FR","Without sequence","37.01","",""
"23/03/2024 20:00:00 - 23/03/2024 21:00:00","BZN|FR","Without sequence","37.06","",""
"23/03/2024 21:00:00 - 23/03/2024 22:00:00","BZN|FR","Without sequence","27.07","",""
"23/03/2024 22:00:00 - 23/03/2024 23:00:00","BZN|FR","Without sequence","29.6","",""
"23/03/2024 23:00:00 - 24/03/2024 00:00:00","BZN|FR","Without sequence","22.24","",""
"24/03/2024 00:00:00 - 24/03/2024 01:00:00","BZN|FR","Without sequence","6.98","",""
"24/03/2024 01:00:00 - 24/03/2024 02:00:00","BZN|FR","Without sequence","2.36","",""
"24/03/2024 02:00:00 - 24/03/2024 03:00:00","BZN|FR","Without sequence","5.19","",""
"24/03/2024 03:00:00 - 24/03/2024 04:00:00","BZN|FR","Without sequence","0.0","",""
"24/03/2024 04:00:00 - 24/03/2024 05:00:00","BZN|FR","Without sequence","0.0","",""
"24/03/2024 05:00:00 - 24/03/2024 06:00:00","BZN|FR","Without sequence","0.0","",""
"24/03/2024 06:00:00 - 24/03/2024 07:00:00","BZN|FR","Without sequence","0.23","",""
"24/03/2024 07:00:00 - 24/03/2024 08:00:00","BZN|FR","Without sequence","1.19","",""
