"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"29/01/2025 14:00:00 - 29/01/2025 15:00:00","BZN|FR","Without sequence","75.16","",""
"29/01/2025 15:00:00 - 29/01/2025 16:00:00","BZN|FR","Without sequence","85.61","",""
"29/01/2025 16:00:00 - 29/01/2025 17:00:00","BZN|FR","Without sequence","102.94","",""
"29/01/2025 17:00:00 - 29/01/2025 18:00:00","BZN|FR","Without sequence","147.4","",""
"29/01/2025 18:00:00 - 29/01/2025 19:00:00","BZN|FR","Without sequence","140.11","",""
"29/01/2025 19:00:00 - 29/01/2025 20:00:00","BZN|FR","Without sequence","146.08","",""
"29/01/2025 20:00:00 - 29/01/2025 21:00:00","BZN|FR","Without sequence","134.31","",""
"29/01/2025 21:00:00 - 29/01/2025 22:00:00","BZN|FR","Without sequence","118.57","",""
"29/01/2025 22:00:00 - 29/01/2025 23:00:00","BZN|FR","Without sequence","99.38","",""
"29/01/2025 23:00:00 - 30/01/2025 00:00:00","BZN|FR","Without sequence","91.01","",""
"30/01/2025 00:00:00 - 30/01/2025 01:00:00","BZN|FR","Without sequence","66.63","",""
"30/01/2025 01:00:00 - 30/01/2025 02:00:00","BZN|FR","Without sequence","65.29","",""
"30/01/2025 02:00:00 - 30/01/2025 03:00:00","BZN|FR","Without sequence","72.82","",""
"30/01/2025 03:00:00 - 30/01/2025 04:00:00","BZN|FR","Without sequence","39.15","",""
"30/01/2025 04:00:00 - 30/01/2025 05:00:00","BZN|FR","Without sequence","30.45","",""
"30/01/2025 05:00:00 - 30/01/2025 06:00:00","BZN|FR","Without sequence","55.79","",""
"30/01/2025 06:00:00 - 30/01/2025 07:00:00","BZN|FR","Without sequence","93.26","",""
"30/01/2025 07:00:00 - 30/01/2025 08:00:00","BZN|FR","Without sequence","135.85","",""
"30/01/2025 08:00:00 - 30/01/2025 09:00:00","BZN|FR","Without sequence","160.3","",""
"30/01/2025 09:00:00 - 30/01/2025 10:00:00","BZN|FR","Without sequence","143.87","",""
"30/01/2025 10:00:00 - 30/01/2025 11:00:00","BZN|FR","Without sequence","134.75","",""
"30/01/2025 11:00:00 - 30/01/2025 12:00:00","BZN|FR","Without sequence","123.25","",""
"30/01/2025 12:00:00 - 30/01/2025 13:00:00","BZN|FR","Without sequence","115.97","",""
"30/01/2025 13:00:00 - 30/01/2025 14:00:00","BZN|FR","Without sequence","113.3","",""
"30/01/2025 14:00:00 - 30/01/2025 15:00:00","BZN|FR","Without sequence","110.04","",""
"30/01/2025 15:00:00 - 30/01/2025 16:00:00","BZN|FR","Without sequence","103.76","",""
"30/01/2025 16:00:00 - 30/01/2025 17:00:00","BZN|FR","Without sequence","97.78","",""
"30/01/2025 17:00:00 - 30/01/2025 18:00:00","BZN|FR","Without sequence","115.9","",""
"30/01/2025 18:00:00 - 30/01/2025 19:00:00","BZN|FR","Without sequence","143.31","",""
"30/01/2025 19:00:00 - 30/01/2025 20:00:00","BZN|FR","Without sequence","161.0","",""
"30/01/2025 20:00:00 - 30/01/2025 21:00:00","BZN|FR","Without sequence","138.91","",""
"30/01/2025 21:00:00 - 30/01/2025 22:00:00","BZN|FR","Without sequence","125.0","",""
"30/01/2025 22:00:00 - 30/01/2025 23:00:00","BZN|FR","Without sequence","122.11","",""
"30/01/2025 23:00:00 - 31/01/2025 00:00:00","BZN|FR","Without sequence","120.2","",""
"31/01/2025 00:00:00 - 31/01/2025 01:00:00","BZN|FR","Without sequence","120.0","",""
"31/01/2025 01:00:00 - 31/01/2025 02:00:00","BZN|FR","Without sequence","113.22","",""
"31/01/2025 02:00:00 - 31/01/2025 03:00:00","BZN|FR","Without sequence","112.1","",""
"31/01/2025 03:00:00 - 31/01/2025 04:00:00","BZN|FR","Without sequence","100.33","",""
"31/01/2025 04:00:00 - 31/01/2025 05:00:00","BZN|FR","Without sequence","102.47","",""
"31/01/2025 05:00:00 - 31/01/2025 06:00:00","BZN|FR","Without sequence","111.54","",""
"31/01/2025 06:00:00 - 31/01/2025 07:00:00","BZN|FR","Without sequence","120.47","",""
"31/01/2025 07:00:00 - 31/01/2025 08:00:00","BZN|FR","Without sequence","143.16","",""
"31/01/2025 08:00:00 - 31/01/2025 09:00:00","BZN|FR","Without sequence","163.7","",""
"31/01/2025 09:00:00 - 31/01/2025 10:00:00","BZN|FR","Without sequence","154.82","",""
"31/01/2025 10:00:00 - 31/01/2025 11:00:00","BZN|FR","Without sequence","130.1","",""
"31/01/2025 11:00:00 - 31/01/2025 12:00:00","BZN|FR","Without sequence","126.2","",""
"31/01/2025 12:00:00 - 31/01/2025 13:00:00","BZN|FR","Without sequence","120.06","",""
"31/01/2025 13:00:00 - 31/01/2025 14:00:00","BZN|FR","Without sequence","121.19","",""
"31/01/2025 14:00:00 - 31/01/2025 15:00:00","BZN|FR","Without sequence","116.68","",""
"31/01/2025 15:00:00 - 31/01/2025 16:00:00","BZN|FR","Without sequence","111.0","",""
"31/01/2025 16:00:00 - 31/01/2025 17:00:00","BZN|FR","Without sequence","111.56","",""
"31/01/2025 17:00:00 - 31/01/2025 18:00:00","BZN|FR","Without sequence","121.32","",""
"31/01/2025 18:00:00 - 31/01/2025 19:00:00","BZN|FR","Without sequence","184.48","",""
"31/01/2025 19:00:00 - 31/01/2025 20:00:00","BZN|FR","Without sequence","178.99","",""
"31/01/2025 20:00:00 - 31/01/2025 21:00:00","BZN|FR","Without sequence","162.66","",""
"31/01/2025 21:00:00 - 31/01/2025 22:00:00","BZN|FR","Without sequence","152.7","",""
"31/01/2025 22:00:00 - 31/01/2025 23:00:00","BZN|FR","Without sequence","145.02","",""
"31/01/2025 23:00:00 - 01/02/2025 00:00:00","BZN|FR","Without sequence","131.29","",""
"01/02/2025 00:00:00 - 01/02/2025 01:00:00","BZN|FR","Without sequence","137.18","",""
"01/02/2025 01:00:00 - 01/02/2025 02:00:00","BZN|FR","Without sequence","129.61","",""
"01/02/2025 02:00:00 - 01/02/2025 03:00:00","BZN|FR","Without sequence","124.38","",""
"01/02/2025 03:00:00 - 01/02/2025 04:00:00","BZN|FR","Without sequence","116.96","",""
"01/02/2025 04:00:00 - 01/02/2025 05:00:00","BZN|FR","Without sequence","104.73","",""
"01/02/2025 05:00:00 - 01/02/2025 06:00:00","BZN|FR","Without sequence","108.17","",""
"01/02/2025 06:00:00 - 01/02/2025 07:00:00","BZN|FR","Without sequence","124.45","",""
"01/02/2025 07:00:00 - 01/02/2025 08:00:00","BZN|FR","Without sequence","144.74","",""
"01/02/2025 08:00:00 - 01/02/2025 09:00:00","BZN|FR","Without sequence","153.46","",""
"01/02/2025 09:00:00 - 01/02/2025 10:00:00","BZN|FR","Without sequence","142.44","",""
"01/02/2025 10:00:00 - 01/02/2025 11:00:00","BZN|FR","Without sequence","128.4","",""
"01/02/2025 11:00:00 - 01/02/2025 12:00:00","BZN|FR","Without sequence","120.08","",""
"01/02/2025 12:00:00 - 01/02/2025 13:00:00","BZN|FR","Without sequence","110.29","",""
"01/02/2025 13:00:00 - 01/02/2025 14:00:00","BZN|FR","Without sequence","103.4","",""
"01/02/2025 14:00:00 - 01/02/2025 15:00:00","BZN|FR","Without sequence","113.7","",""
"01/02/2025 15:00:00 - 01/02/2025 16:00:00","BZN|FR","Without sequence","113.66","",""
"01/02/2025 16:00:00 - 01/02/2025 17:00:00","BZN|FR","Without sequence","124.88","",""
"01/02/2025 17:00:00 - 01/02/2025 18:00:00","BZN|FR","Without sequence","132.1","",""
"01/02/2025 18:00:00 - 01/02/2025 19:00:00","BZN|FR","Without sequence","155.79","",""
"01/02/2025 19:00:00 - 01/02/2025 20:00:00","BZN|FR","Without sequence","162.98","",""
"01/02/2025 20:00:00 - 01/02/2025 21:00:00","BZN|FR","Without sequence","156.6","",""
"01/02/2025 21:00:00 - 01/02/2025 22:00:00","BZN|FR","Without sequence","145.24","",""
"01/02/2025 22:00:00 - 01/02/2025 23:00:00","BZN|FR","Without sequence","141.73","",""
"01/02/2025 23:00:00 - 02/02/2025 00:00:00","BZN|FR","Without sequence","131.74","",""
"02/02/2025 00:00:00 - 02/02/2025 01:00:00","BZN|FR","Without sequence","133.26","",""
"02/02/2025 01:00:00 - 02/02/2025 02:00:00","BZN|FR","Without sequence","126.91","",""
"02/02/2025 02:00:00 - 02/02/2025 03:00:00","BZN|FR","Without sequence","122.99","",""
"02/02/2025 03:00:00 - 02/02/2025 04:00:00","BZN|FR","Without sequence","120.66","",""
"02/02/2025 04:00:00 - 02/02/2025 05:00:00","BZN|FR","Without sequence","122.34","",""
"02/02/2025 05:00:00 - 02/02/2025 06:00:00","BZN|FR","Without sequence","123.41","",""
"02/02/2025 06:00:00 - 02/02/2025 07:00:00","BZN|FR","Without sequence","128.09","",""
"02/02/2025 07:00:00 - 02/02/2025 08:00:00","BZN|FR","Without sequence","135.9","",""
"02/02/2025 08:00:00 - 02/02/2025 09:00:00","BZN|FR","Without sequence","137.3","",""
"02/02/2025 09:00:00 - 02/02/2025 10:00:00","BZN|FR","Without sequence","137.7","",""
"02/02/2025 10:00:00 - 02/02/2025 11:00:00","BZN|FR","Without sequence","130.04","",""
"02/02/2025 11:00:00 - 02/02/2025 12:00:00","BZN|FR","Without sequence","129.33","",""
"02/02/2025 12:00:00 - 02/02/2025 13:00:00","BZN|FR","Without sequence","122.24","",""
"02/02/2025 13:00:00 - 02/02/2025 14:00:00","BZN|FR","Without sequence","111.88","",""
"02/02/2025 14:00:00 - 02/02/2025 15:00:00","BZN|FR","Without sequence","110.45","",""
"02/02/2025 15:00:00 - 02/02/2025 16:00:00","BZN|FR","Without sequence","103.27","",""
"02/02/2025 16:00:00 - 02/02/2025 17:00:00","BZN|FR","Without sequence","101.26","",""
"02/02/2025 17:00:00 - 02/02/2025 18:00:00","BZN|FR","Without sequence","132.8","",""
"02/02/2025 18:00:00 - 02/02/2025 19:00:00","BZN|FR","Without sequence","164.67","",""
"02/02/2025 19:00:00 - 02/02/2025 20:00:00","BZN|FR","Without sequence","173.95","",""
"02/02/2025 20:00:00 - 02/02/2025 21:00:00","BZN|FR","Without sequence","165.5","",""
"02/02/2025 21:00:00 - 02/02/2025 22:00:00","BZN|FR","Without sequence","155.77","",""
"02/02/2025 22:00:00 - 02/02/2025 23:00:00","BZN|FR","Without sequence","148.44","",""
"02/02/2025 23:00:00 - 03/02/2025 00:00:00","BZN|FR","Without sequence","133.24","",""
"03/02/2025 00:00:00 - 03/02/2025 01:00:00","BZN|FR","Without sequence","129.54","",""
"03/02/2025 01:00:00 - 03/02/2025 02:00:00","BZN|FR","Without sequence","126.63","",""
"03/02/2025 02:00:00 - 03/02/2025 03:00:00","BZN|FR","Without sequence","124.72","",""
"03/02/2025 03:00:00 - 03/02/2025 04:00:00","BZN|FR","Without sequence","120.04","",""
"03/02/2025 04:00:00 - 03/02/2025 05:00:00","BZN|FR","Without sequence","123.24","",""
"03/02/2025 05:00:00 - 03/02/2025 06:00:00","BZN|FR","Without sequence","127.77","",""
"03/02/2025 06:00:00 - 03/02/2025 07:00:00","BZN|FR","Without sequence","159.18","",""
"03/02/2025 07:00:00 - 03/02/2025 08:00:00","BZN|FR","Without sequence","207.88","",""
"03/02/2025 08:00:00 - 03/02/2025 09:00:00","BZN|FR","Without sequence","243.23","",""
"03/02/2025 09:00:00 - 03/02/2025 10:00:00","BZN|FR","Without sequence","178.04","",""
"03/02/2025 10:00:00 - 03/02/2025 11:00:00","BZN|FR","Without sequence","149.95","",""
"03/02/2025 11:00:00 - 03/02/2025 12:00:00","BZN|FR","Without sequence","126.69","",""
"03/02/2025 12:00:00 - 03/02/2025 13:00:00","BZN|FR","Without sequence","117.27","",""
"03/02/2025 13:00:00 - 03/02/2025 14:00:00","BZN|FR","Without sequence","115.19","",""
"03/02/2025 14:00:00 - 03/02/2025 15:00:00","BZN|FR","Without sequence","122.73","",""
"03/02/2025 15:00:00 - 03/02/2025 16:00:00","BZN|FR","Without sequence","135.33","",""
"03/02/2025 16:00:00 - 03/02/2025 17:00:00","BZN|FR","Without sequence","135.13","",""
"03/02/2025 17:00:00 - 03/02/2025 18:00:00","BZN|FR","Without sequence","170.64","",""
"03/02/2025 18:00:00 - 03/02/2025 19:00:00","BZN|FR","Without sequence","200.73","",""
"03/02/2025 19:00:00 - 03/02/2025 20:00:00","BZN|FR","Without sequence","201.1","",""
"03/02/2025 20:00:00 - 03/02/2025 21:00:00","BZN|FR","Without sequence","167.74","",""
"03/02/2025 21:00:00 - 03/02/2025 22:00:00","BZN|FR","Without sequence","153.0","",""
"03/02/2025 22:00:00 - 03/02/2025 23:00:00","BZN|FR","Without sequence","144.09","",""
"03/02/2025 23:00:00 - 04/02/2025 00:00:00","BZN|FR","Without sequence","135.81","",""
"04/02/2025 00:00:00 - 04/02/2025 01:00:00","BZN|FR","Without sequence","132.4","",""
"04/02/2025 01:00:00 - 04/02/2025 02:00:00","BZN|FR","Without sequence","125.54","",""
"04/02/2025 02:00:00 - 04/02/2025 03:00:00","BZN|FR","Without sequence","123.18","",""
"04/02/2025 03:00:00 - 04/02/2025 04:00:00","BZN|FR","Without sequence","123.99","",""
"04/02/2025 04:00:00 - 04/02/2025 05:00:00","BZN|FR","Without sequence","123.25","",""
"04/02/2025 05:00:00 - 04/02/2025 06:00:00","BZN|FR","Without sequence","127.63","",""
"04/02/2025 06:00:00 - 04/02/2025 07:00:00","BZN|FR","Without sequence","151.95","",""
"04/02/2025 07:00:00 - 04/02/2025 08:00:00","BZN|FR","Without sequence","187.5","",""
"04/02/2025 08:00:00 - 04/02/2025 09:00:00","BZN|FR","Without sequence","211.99","",""
"04/02/2025 09:00:00 - 04/02/2025 10:00:00","BZN|FR","Without sequence","163.31","",""
"04/02/2025 10:00:00 - 04/02/2025 11:00:00","BZN|FR","Without sequence","136.53","",""
"04/02/2025 11:00:00 - 04/02/2025 12:00:00","BZN|FR","Without sequence","127.8","",""
"04/02/2025 12:00:00 - 04/02/2025 13:00:00","BZN|FR","Without sequence","122.71","",""
"04/02/2025 13:00:00 - 04/02/2025 14:00:00","BZN|FR","Without sequence","113.26","",""
"04/02/2025 14:00:00 - 04/02/2025 15:00:00","BZN|FR","Without sequence","120.09","",""
"04/02/2025 15:00:00 - 04/02/2025 16:00:00","BZN|FR","Without sequence","124.97","",""
"04/02/2025 16:00:00 - 04/02/2025 17:00:00","BZN|FR","Without sequence","122.57","",""
"04/02/2025 17:00:00 - 04/02/2025 18:00:00","BZN|FR","Without sequence","134.32","",""
"04/02/2025 18:00:00 - 04/02/2025 19:00:00","BZN|FR","Without sequence","175.0","",""
"04/02/2025 19:00:00 - 04/02/2025 20:00:00","BZN|FR","Without sequence","173.92","",""
"04/02/2025 20:00:00 - 04/02/2025 21:00:00","BZN|FR","Without sequence","152.47","",""
"04/02/2025 21:00:00 - 04/02/2025 22:00:00","BZN|FR","Without sequence","132.91","",""
"04/02/2025 22:00:00 - 04/02/2025 23:00:00","BZN|FR","Without sequence","140.32","",""
"04/02/2025 23:00:00 - 05/02/2025 00:00:00","BZN|FR","Without sequence","137.95","",""
"05/02/2025 00:00:00 - 05/02/2025 01:00:00","BZN|FR","Without sequence","128.44","",""
"05/02/2025 01:00:00 - 05/02/2025 02:00:00","BZN|FR","Without sequence","119.39","",""
"05/02/2025 02:00:00 - 05/02/2025 03:00:00","BZN|FR","Without sequence","116.59","",""
"05/02/2025 03:00:00 - 05/02/2025 04:00:00","BZN|FR","Without sequence","115.64","",""
"05/02/2025 04:00:00 - 05/02/2025 05:00:00","BZN|FR","Without sequence","117.33","",""
"05/02/2025 05:00:00 - 05/02/2025 06:00:00","BZN|FR","Without sequence","123.05","",""
"05/02/2025 06:00:00 - 05/02/2025 07:00:00","BZN|FR","Without sequence","140.34","",""
"05/02/2025 07:00:00 - 05/02/2025 08:00:00","BZN|FR","Without sequence","168.48","",""
"05/02/2025 08:00:00 - 05/02/2025 09:00:00","BZN|FR","Without sequence","180.81","",""
"05/02/2025 09:00:00 - 05/02/2025 10:00:00","BZN|FR","Without sequence","159.33","",""
"05/02/2025 10:00:00 - 05/02/2025 11:00:00","BZN|FR","Without sequence","143.61","",""
"05/02/2025 11:00:00 - 05/02/2025 12:00:00","BZN|FR","Without sequence","137.61","",""
"05/02/2025 12:00:00 - 05/02/2025 13:00:00","BZN|FR","Without sequence","129.14","",""
"05/02/2025 13:00:00 - 05/02/2025 14:00:00","BZN|FR","Without sequence","124.95","",""
"05/02/2025 14:00:00 - 05/02/2025 15:00:00","BZN|FR","Without sequence","128.85","",""
"05/02/2025 15:00:00 - 05/02/2025 16:00:00","BZN|FR","Without sequence","144.12","",""
"05/02/2025 16:00:00 - 05/02/2025 17:00:00","BZN|FR","Without sequence","150.04","",""
"05/02/2025 17:00:00 - 05/02/2025 18:00:00","BZN|FR","Without sequence","174.07","",""
"05/02/2025 18:00:00 - 05/02/2025 19:00:00","BZN|FR","Without sequence","189.9","",""
"05/02/2025 19:00:00 - 05/02/2025 20:00:00","BZN|FR","Without sequence","189.63","",""
"05/02/2025 20:00:00 - 05/02/2025 21:00:00","BZN|FR","Without sequence","170.0","",""
"05/02/2025 21:00:00 - 05/02/2025 22:00:00","BZN|FR","Without sequence","155.42","",""
"05/02/2025 22:00:00 - 05/02/2025 23:00:00","BZN|FR","Without sequence","143.7","",""
"05/02/2025 23:00:00 - 06/02/2025 00:00:00","BZN|FR","Without sequence","136.95","",""
"06/02/2025 00:00:00 - 06/02/2025 01:00:00","BZN|FR","Without sequence","133.67","",""
"06/02/2025 01:00:00 - 06/02/2025 02:00:00","BZN|FR","Without sequence","131.51","",""
"06/02/2025 02:00:00 - 06/02/2025 03:00:00","BZN|FR","Without sequence","126.48","",""
"06/02/2025 03:00:00 - 06/02/2025 04:00:00","BZN|FR","Without sequence","125.01","",""
"06/02/2025 04:00:00 - 06/02/2025 05:00:00","BZN|FR","Without sequence","125.01","",""
"06/02/2025 05:00:00 - 06/02/2025 06:00:00","BZN|FR","Without sequence","131.33","",""
"06/02/2025 06:00:00 - 06/02/2025 07:00:00","BZN|FR","Without sequence","144.92","",""
"06/02/2025 07:00:00 - 06/02/2025 08:00:00","BZN|FR","Without sequence","180.09","",""
"06/02/2025 08:00:00 - 06/02/2025 09:00:00","BZN|FR","Without sequence","210.56","",""
"06/02/2025 09:00:00 - 06/02/2025 10:00:00","BZN|FR","Without sequence","177.44","",""
"06/02/2025 10:00:00 - 06/02/2025 11:00:00","BZN|FR","Without sequence","158.82","",""
"06/02/2025 11:00:00 - 06/02/2025 12:00:00","BZN|FR","Without sequence","142.89","",""
"06/02/2025 12:00:00 - 06/02/2025 13:00:00","BZN|FR","Without sequence","136.27","",""
"06/02/2025 13:00:00 - 06/02/2025 14:00:00","BZN|FR","Without sequence","131.06","",""
"06/02/2025 14:00:00 - 06/02/2025 15:00:00","BZN|FR","Without sequence","115.25","",""
"06/02/2025 15:00:00 - 06/02/2025 16:00:00","BZN|FR","Without sequence","119.17","",""
"06/02/2025 16:00:00 - 06/02/2025 17:00:00","BZN|FR","Without sequence","123.44","",""
"06/02/2025 17:00:00 - 06/02/2025 18:00:00","BZN|FR","Without sequence","141.02","",""
"06/02/2025 18:00:00 - 06/02/2025 19:00:00","BZN|FR","Without sequence","170.78","",""
"06/02/2025 19:00:00 - 06/02/2025 20:00:00","BZN|FR","Without sequence","163.65","",""
"06/02/2025 20:00:00 - 06/02/2025 21:00:00","BZN|FR","Without sequence","143.52","",""
"06/02/2025 21:00:00 - 06/02/2025 22:00:00","BZN|FR","Without sequence","133.16","",""
"06/02/2025 22:00:00 - 06/02/2025 23:00:00","BZN|FR","Without sequence","134.89","",""
"06/02/2025 23:00:00 - 07/02/2025 00:00:00","BZN|FR","Without sequence","121.95","",""
"07/02/2025 00:00:00 - 07/02/2025 01:00:00","BZN|FR","Without sequence","126.05","",""
"07/02/2025 01:00:00 - 07/02/2025 02:00:00","BZN|FR","Without sequence","112.7","",""
"07/02/2025 02:00:00 - 07/02/2025 03:00:00","BZN|FR","Without sequence","108.82","",""
"07/02/2025 03:00:00 - 07/02/2025 04:00:00","BZN|FR","Without sequence","105.0","",""
"07/02/2025 04:00:00 - 07/02/2025 05:00:00","BZN|FR","Without sequence","105.85","",""
"07/02/2025 05:00:00 - 07/02/2025 06:00:00","BZN|FR","Without sequence","107.23","",""
"07/02/2025 06:00:00 - 07/02/2025 07:00:00","BZN|FR","Without sequence","119.0","",""
"07/02/2025 07:00:00 - 07/02/2025 08:00:00","BZN|FR","Without sequence","145.68","",""
"07/02/2025 08:00:00 - 07/02/2025 09:00:00","BZN|FR","Without sequence","164.3","",""
"07/02/2025 09:00:00 - 07/02/2025 10:00:00","BZN|FR","Without sequence","150.37","",""
"07/02/2025 10:00:00 - 07/02/2025 11:00:00","BZN|FR","Without sequence","138.4","",""
"07/02/2025 11:00:00 - 07/02/2025 12:00:00","BZN|FR","Without sequence","130.63","",""
"07/02/2025 12:00:00 - 07/02/2025 13:00:00","BZN|FR","Without sequence","128.08","",""
"07/02/2025 13:00:00 - 07/02/2025 14:00:00","BZN|FR","Without sequence","119.02","",""
"07/02/2025 14:00:00 - 07/02/2025 15:00:00","BZN|FR","Without sequence","119.98","",""
"07/02/2025 15:00:00 - 07/02/2025 16:00:00","BZN|FR","Without sequence","122.43","",""
"07/02/2025 16:00:00 - 07/02/2025 17:00:00","BZN|FR","Without sequence","130.98","",""
"07/02/2025 17:00:00 - 07/02/2025 18:00:00","BZN|FR","Without sequence","145.45","",""
"07/02/2025 18:00:00 - 07/02/2025 19:00:00","BZN|FR","Without sequence","151.01","",""
"07/02/2025 19:00:00 - 07/02/2025 20:00:00","BZN|FR","Without sequence","150.93","",""
"07/02/2025 20:00:00 - 07/02/2025 21:00:00","BZN|FR","Without sequence","145.36","",""
"07/02/2025 21:00:00 - 07/02/2025 22:00:00","BZN|FR","Without sequence","133.8","",""
"07/02/2025 22:00:00 - 07/02/2025 23:00:00","BZN|FR","Without sequence","133.06","",""
"07/02/2025 23:00:00 - 08/02/2025 00:00:00","BZN|FR","Without sequence","120.55","",""
"08/02/2025 00:00:00 - 08/02/2025 01:00:00","BZN|FR","Without sequence","106.74","",""
"08/02/2025 01:00:00 - 08/02/2025 02:00:00","BZN|FR","Without sequence","97.67","",""
"08/02/2025 02:00:00 - 08/02/2025 03:00:00","BZN|FR","Without sequence","89.5","",""
"08/02/2025 03:00:00 - 08/02/2025 04:00:00","BZN|FR","Without sequence","94.34","",""
"08/02/2025 04:00:00 - 08/02/2025 05:00:00","BZN|FR","Without sequence","89.69","",""
"08/02/2025 05:00:00 - 08/02/2025 06:00:00","BZN|FR","Without sequence","90.99","",""
"08/02/2025 06:00:00 - 08/02/2025 07:00:00","BZN|FR","Without sequence","97.15","",""
"08/02/2025 07:00:00 - 08/02/2025 08:00:00","BZN|FR","Without sequence","115.0","",""
"08/02/2025 08:00:00 - 08/02/2025 09:00:00","BZN|FR","Without sequence","119.08","",""
"08/02/2025 09:00:00 - 08/02/2025 10:00:00","BZN|FR","Without sequence","125.01","",""
"08/02/2025 10:00:00 - 08/02/2025 11:00:00","BZN|FR","Without sequence","121.84","",""
"08/02/2025 11:00:00 - 08/02/2025 12:00:00","BZN|FR","Without sequence","123.13","",""
"08/02/2025 12:00:00 - 08/02/2025 13:00:00","BZN|FR","Without sequence","125.4","",""
"08/02/2025 13:00:00 - 08/02/2025 14:00:00","BZN|FR","Without sequence","111.47","",""
"08/02/2025 14:00:00 - 08/02/2025 15:00:00","BZN|FR","Without sequence","107.28","",""
"08/02/2025 15:00:00 - 08/02/2025 16:00:00","BZN|FR","Without sequence","118.0","",""
"08/02/2025 16:00:00 - 08/02/2025 17:00:00","BZN|FR","Without sequence","141.55","",""
"08/02/2025 17:00:00 - 08/02/2025 18:00:00","BZN|FR","Without sequence","150.96","",""
"08/02/2025 18:00:00 - 08/02/2025 19:00:00","BZN|FR","Without sequence","160.49","",""
"08/02/2025 19:00:00 - 08/02/2025 20:00:00","BZN|FR","Without sequence","166.9","",""
"08/02/2025 20:00:00 - 08/02/2025 21:00:00","BZN|FR","Without sequence","164.04","",""
"08/02/2025 21:00:00 - 08/02/2025 22:00:00","BZN|FR","Without sequence","149.0","",""
"08/02/2025 22:00:00 - 08/02/2025 23:00:00","BZN|FR","Without sequence","149.1","",""
"08/02/2025 23:00:00 - 09/02/2025 00:00:00","BZN|FR","Without sequence","145.31","",""
"09/02/2025 00:00:00 - 09/02/2025 01:00:00","BZN|FR","Without sequence","135.0","",""
"09/02/2025 01:00:00 - 09/02/2025 02:00:00","BZN|FR","Without sequence","137.56","",""
"09/02/2025 02:00:00 - 09/02/2025 03:00:00","BZN|FR","Without sequence","137.56","",""
"09/02/2025 03:00:00 - 09/02/2025 04:00:00","BZN|FR","Without sequence","119.3","",""
"09/02/2025 04:00:00 - 09/02/2025 05:00:00","BZN|FR","Without sequence","116.87","",""
"09/02/2025 05:00:00 - 09/02/2025 06:00:00","BZN|FR","Without sequence","117.0","",""
"09/02/2025 06:00:00 - 09/02/2025 07:00:00","BZN|FR","Without sequence","117.0","",""
"09/02/2025 07:00:00 - 09/02/2025 08:00:00","BZN|FR","Without sequence","133.43","",""
"09/02/2025 08:00:00 - 09/02/2025 09:00:00","BZN|FR","Without sequence","136.77","",""
"09/02/2025 09:00:00 - 09/02/2025 10:00:00","BZN|FR","Without sequence","125.0","",""
"09/02/2025 10:00:00 - 09/02/2025 11:00:00","BZN|FR","Without sequence","121.61","",""
"09/02/2025 11:00:00 - 09/02/2025 12:00:00","BZN|FR","Without sequence","122.01","",""
"09/02/2025 12:00:00 - 09/02/2025 13:00:00","BZN|FR","Without sequence","140.32","",""
"09/02/2025 13:00:00 - 09/02/2025 14:00:00","BZN|FR","Without sequence","120.09","",""
"09/02/2025 14:00:00 - 09/02/2025 15:00:00","BZN|FR","Without sequence","109.9","",""
"09/02/2025 15:00:00 - 09/02/2025 16:00:00","BZN|FR","Without sequence","120.4","",""
"09/02/2025 16:00:00 - 09/02/2025 17:00:00","BZN|FR","Without sequence","142.64","",""
"09/02/2025 17:00:00 - 09/02/2025 18:00:00","BZN|FR","Without sequence","149.54","",""
"09/02/2025 18:00:00 - 09/02/2025 19:00:00","BZN|FR","Without sequence","162.96","",""
"09/02/2025 19:00:00 - 09/02/2025 20:00:00","BZN|FR","Without sequence","169.86","",""
"09/02/2025 20:00:00 - 09/02/2025 21:00:00","BZN|FR","Without sequence","155.01","",""
"09/02/2025 21:00:00 - 09/02/2025 22:00:00","BZN|FR","Without sequence","143.05","",""
"09/02/2025 22:00:00 - 09/02/2025 23:00:00","BZN|FR","Without sequence","143.0","",""
"09/02/2025 23:00:00 - 10/02/2025 00:00:00","BZN|FR","Without sequence","134.04","",""
"10/02/2025 00:00:00 - 10/02/2025 01:00:00","BZN|FR","Without sequence","124.35","",""
"10/02/2025 01:00:00 - 10/02/2025 02:00:00","BZN|FR","Without sequence","125.05","",""
"10/02/2025 02:00:00 - 10/02/2025 03:00:00","BZN|FR","Without sequence","122.01","",""
"10/02/2025 03:00:00 - 10/02/2025 04:00:00","BZN|FR","Without sequence","114.75","",""
"10/02/2025 04:00:00 - 10/02/2025 05:00:00","BZN|FR","Without sequence","114.48","",""
"10/02/2025 05:00:00 - 10/02/2025 06:00:00","BZN|FR","Without sequence","119.98","",""
"10/02/2025 06:00:00 - 10/02/2025 07:00:00","BZN|FR","Without sequence","145.78","",""
"10/02/2025 07:00:00 - 10/02/2025 08:00:00","BZN|FR","Without sequence","166.14","",""
"10/02/2025 08:00:00 - 10/02/2025 09:00:00","BZN|FR","Without sequence","181.36","",""
"10/02/2025 09:00:00 - 10/02/2025 10:00:00","BZN|FR","Without sequence","163.18","",""
