"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"20/03/2021 04:00:00 - 20/03/2021 05:00:00","BZN|ES","Without sequence","19.9","",""
"20/03/2021 05:00:00 - 20/03/2021 06:00:00","BZN|ES","Without sequence","19.98","",""
"20/03/2021 06:00:00 - 20/03/2021 07:00:00","BZN|ES","Without sequence","19.9","",""
"20/03/2021 07:00:00 - 20/03/2021 08:00:00","BZN|ES","Without sequence","19.9","",""
"20/03/2021 08:00:00 - 20/03/2021 09:00:00","BZN|ES","Without sequence","18.49","",""
"20/03/2021 09:00:00 - 20/03/2021 10:00:00","BZN|ES","Without sequence","18.28","",""
"20/03/2021 10:00:00 - 20/03/2021 11:00:00","BZN|ES","Without sequence","16.67","",""
"20/03/2021 11:00:00 - 20/03/2021 12:00:00","BZN|ES","Without sequence","13.01","",""
"20/03/2021 12:00:00 - 20/03/2021 13:00:00","BZN|ES","Without sequence","12.44","",""
"20/03/2021 13:00:00 - 20/03/2021 14:00:00","BZN|ES","Without sequence","16.0","",""
"20/03/2021 14:00:00 - 20/03/2021 15:00:00","BZN|ES","Without sequence","16.67","",""
"20/03/2021 15:00:00 - 20/03/2021 16:00:00","BZN|ES","Without sequence","16.1","",""
"20/03/2021 16:00:00 - 20/03/2021 17:00:00","BZN|ES","Without sequence","15.01","",""
"20/03/2021 17:00:00 - 20/03/2021 18:00:00","BZN|ES","Without sequence","18.49","",""
"20/03/2021 18:00:00 - 20/03/2021 19:00:00","BZN|ES","Without sequence","20.7","",""
"20/03/2021 19:00:00 - 20/03/2021 20:00:00","BZN|ES","Without sequence","30.65","",""
"20/03/2021 20:00:00 - 20/03/2021 21:00:00","BZN|ES","Without sequence","46.01","",""
"20/03/2021 21:00:00 - 20/03/2021 22:00:00","BZN|ES","Without sequence","45.27","",""
"20/03/2021 22:00:00 - 20/03/2021 23:00:00","BZN|ES","Without sequence","34.57","",""
"20/03/2021 23:00:00 - 21/03/2021 00:00:00","BZN|ES","Without sequence","29.42","",""
"21/03/2021 00:00:00 - 21/03/2021 01:00:00","BZN|ES","Without sequence","34.33","",""
"21/03/2021 01:00:00 - 21/03/2021 02:00:00","BZN|ES","Without sequence","26.24","",""
"21/03/2021 02:00:00 - 21/03/2021 03:00:00","BZN|ES","Without sequence","24.43","",""
"21/03/2021 03:00:00 - 21/03/2021 04:00:00","BZN|ES","Without sequence","23.99","",""
"21/03/2021 04:00:00 - 21/03/2021 05:00:00","BZN|ES","Without sequence","24.43","",""
"21/03/2021 05:00:00 - 21/03/2021 06:00:00","BZN|ES","Without sequence","23.99","",""
"21/03/2021 06:00:00 - 21/03/2021 07:00:00","BZN|ES","Without sequence","26.99","",""
"21/03/2021 07:00:00 - 21/03/2021 08:00:00","BZN|ES","Without sequence","24.01","",""
"21/03/2021 08:00:00 - 21/03/2021 09:00:00","BZN|ES","Without sequence","20.6","",""
"21/03/2021 09:00:00 - 21/03/2021 10:00:00","BZN|ES","Without sequence","19.99","",""
"21/03/2021 10:00:00 - 21/03/2021 11:00:00","BZN|ES","Without sequence","19.6","",""
"21/03/2021 11:00:00 - 21/03/2021 12:00:00","BZN|ES","Without sequence","19.99","",""
"21/03/2021 12:00:00 - 21/03/2021 13:00:00","BZN|ES","Without sequence","20.6","",""
"21/03/2021 13:00:00 - 21/03/2021 14:00:00","BZN|ES","Without sequence","23.4","",""
"21/03/2021 14:00:00 - 21/03/2021 15:00:00","BZN|ES","Without sequence","21.2","",""
"21/03/2021 15:00:00 - 21/03/2021 16:00:00","BZN|ES","Without sequence","20.6","",""
"21/03/2021 16:00:00 - 21/03/2021 17:00:00","BZN|ES","Without sequence","20.0","",""
"21/03/2021 17:00:00 - 21/03/2021 18:00:00","BZN|ES","Without sequence","21.55","",""
"21/03/2021 18:00:00 - 21/03/2021 19:00:00","BZN|ES","Without sequence","38.08","",""
"21/03/2021 19:00:00 - 21/03/2021 20:00:00","BZN|ES","Without sequence","53.23","",""
"21/03/2021 20:00:00 - 21/03/2021 21:00:00","BZN|ES","Without sequence","59.18","",""
"21/03/2021 21:00:00 - 21/03/2021 22:00:00","BZN|ES","Without sequence","54.8","",""
"21/03/2021 22:00:00 - 21/03/2021 23:00:00","BZN|ES","Without sequence","55.27","",""
"21/03/2021 23:00:00 - 22/03/2021 00:00:00","BZN|ES","Without sequence","50.1","",""
"22/03/2021 00:00:00 - 22/03/2021 01:00:00","BZN|ES","Without sequence","49.55","",""
"22/03/2021 01:00:00 - 22/03/2021 02:00:00","BZN|ES","Without sequence","48.74","",""
"22/03/2021 02:00:00 - 22/03/2021 03:00:00","BZN|ES","Without sequence","47.76","",""
"22/03/2021 03:00:00 - 22/03/2021 04:00:00","BZN|ES","Without sequence","47.01","",""
"22/03/2021 04:00:00 - 22/03/2021 05:00:00","BZN|ES","Without sequence","47.4","",""
"22/03/2021 05:00:00 - 22/03/2021 06:00:00","BZN|ES","Without sequence","50.56","",""
"22/03/2021 06:00:00 - 22/03/2021 07:00:00","BZN|ES","Without sequence","55.0","",""
"22/03/2021 07:00:00 - 22/03/2021 08:00:00","BZN|ES","Without sequence","56.03","",""
"22/03/2021 08:00:00 - 22/03/2021 09:00:00","BZN|ES","Without sequence","57.11","",""
"22/03/2021 09:00:00 - 22/03/2021 10:00:00","BZN|ES","Without sequence","54.86","",""
"22/03/2021 10:00:00 - 22/03/2021 11:00:00","BZN|ES","Without sequence","54.51","",""
"22/03/2021 11:00:00 - 22/03/2021 12:00:00","BZN|ES","Without sequence","54.37","",""
"22/03/2021 12:00:00 - 22/03/2021 13:00:00","BZN|ES","Without sequence","54.42","",""
"22/03/2021 13:00:00 - 22/03/2021 14:00:00","BZN|ES","Without sequence","54.81","",""
"22/03/2021 14:00:00 - 22/03/2021 15:00:00","BZN|ES","Without sequence","52.51","",""
"22/03/2021 15:00:00 - 22/03/2021 16:00:00","BZN|ES","Without sequence","51.01","",""
"22/03/2021 16:00:00 - 22/03/2021 17:00:00","BZN|ES","Without sequence","54.01","",""
"22/03/2021 17:00:00 - 22/03/2021 18:00:00","BZN|ES","Without sequence","57.01","",""
"22/03/2021 18:00:00 - 22/03/2021 19:00:00","BZN|ES","Without sequence","60.16","",""
"22/03/2021 19:00:00 - 22/03/2021 20:00:00","BZN|ES","Without sequence","74.69","",""
"22/03/2021 20:00:00 - 22/03/2021 21:00:00","BZN|ES","Without sequence","75.0","",""
"22/03/2021 21:00:00 - 22/03/2021 22:00:00","BZN|ES","Without sequence","65.43","",""
"22/03/2021 22:00:00 - 22/03/2021 23:00:00","BZN|ES","Without sequence","60.8","",""
"22/03/2021 23:00:00 - 23/03/2021 00:00:00","BZN|ES","Without sequence","56.31","",""
"23/03/2021 00:00:00 - 23/03/2021 01:00:00","BZN|ES","Without sequence","60.59","",""
"23/03/2021 01:00:00 - 23/03/2021 02:00:00","BZN|ES","Without sequence","56.57","",""
"23/03/2021 02:00:00 - 23/03/2021 03:00:00","BZN|ES","Without sequence","55.0","",""
"23/03/2021 03:00:00 - 23/03/2021 04:00:00","BZN|ES","Without sequence","55.01","",""
"23/03/2021 04:00:00 - 23/03/2021 05:00:00","BZN|ES","Without sequence","56.39","",""
"23/03/2021 05:00:00 - 23/03/2021 06:00:00","BZN|ES","Without sequence","58.66","",""
"23/03/2021 06:00:00 - 23/03/2021 07:00:00","BZN|ES","Without sequence","65.25","",""
"23/03/2021 07:00:00 - 23/03/2021 08:00:00","BZN|ES","Without sequence","74.37","",""
"23/03/2021 08:00:00 - 23/03/2021 09:00:00","BZN|ES","Without sequence","75.9","",""
"23/03/2021 09:00:00 - 23/03/2021 10:00:00","BZN|ES","Without sequence","69.2","",""
"23/03/2021 10:00:00 - 23/03/2021 11:00:00","BZN|ES","Without sequence","63.46","",""
"23/03/2021 11:00:00 - 23/03/2021 12:00:00","BZN|ES","Without sequence","60.98","",""
"23/03/2021 12:00:00 - 23/03/2021 13:00:00","BZN|ES","Without sequence","60.78","",""
"23/03/2021 13:00:00 - 23/03/2021 14:00:00","BZN|ES","Without sequence","60.48","",""
"23/03/2021 14:00:00 - 23/03/2021 15:00:00","BZN|ES","Without sequence","57.83","",""
"23/03/2021 15:00:00 - 23/03/2021 16:00:00","BZN|ES","Without sequence","57.76","",""
"23/03/2021 16:00:00 - 23/03/2021 17:00:00","BZN|ES","Without sequence","60.02","",""
"23/03/2021 17:00:00 - 23/03/2021 18:00:00","BZN|ES","Without sequence","64.64","",""
"23/03/2021 18:00:00 - 23/03/2021 19:00:00","BZN|ES","Without sequence","71.09","",""
"23/03/2021 19:00:00 - 23/03/2021 20:00:00","BZN|ES","Without sequence","83.49","",""
"23/03/2021 20:00:00 - 23/03/2021 21:00:00","BZN|ES","Without sequence","76.25","",""
"23/03/2021 21:00:00 - 23/03/2021 22:00:00","BZN|ES","Without sequence","72.62","",""
"23/03/2021 22:00:00 - 23/03/2021 23:00:00","BZN|ES","Without sequence","66.4","",""
"23/03/2021 23:00:00 - 24/03/2021 00:00:00","BZN|ES","Without sequence","64.57","",""
"24/03/2021 00:00:00 - 24/03/2021 01:00:00","BZN|ES","Without sequence","63.01","",""
"24/03/2021 01:00:00 - 24/03/2021 02:00:00","BZN|ES","Without sequence","62.34","",""
"24/03/2021 02:00:00 - 24/03/2021 03:00:00","BZN|ES","Without sequence","61.51","",""
"24/03/2021 03:00:00 - 24/03/2021 04:00:00","BZN|ES","Without sequence","61.47","",""
"24/03/2021 04:00:00 - 24/03/2021 05:00:00","BZN|ES","Without sequence","61.51","",""
"24/03/2021 05:00:00 - 24/03/2021 06:00:00","BZN|ES","Without sequence","61.83","",""
"24/03/2021 06:00:00 - 24/03/2021 07:00:00","BZN|ES","Without sequence","64.97","",""
"24/03/2021 07:00:00 - 24/03/2021 08:00:00","BZN|ES","Without sequence","74.21","",""
"24/03/2021 08:00:00 - 24/03/2021 09:00:00","BZN|ES","Without sequence","75.76","",""
"24/03/2021 09:00:00 - 24/03/2021 10:00:00","BZN|ES","Without sequence","67.39","",""
"24/03/2021 10:00:00 - 24/03/2021 11:00:00","BZN|ES","Without sequence","62.36","",""
"24/03/2021 11:00:00 - 24/03/2021 12:00:00","BZN|ES","Without sequence","62.36","",""
"24/03/2021 12:00:00 - 24/03/2021 13:00:00","BZN|ES","Without sequence","61.32","",""
"24/03/2021 13:00:00 - 24/03/2021 14:00:00","BZN|ES","Without sequence","61.14","",""
"24/03/2021 14:00:00 - 24/03/2021 15:00:00","BZN|ES","Without sequence","60.0","",""
"24/03/2021 15:00:00 - 24/03/2021 16:00:00","BZN|ES","Without sequence","58.07","",""
"24/03/2021 16:00:00 - 24/03/2021 17:00:00","BZN|ES","Without sequence","58.42","",""
"24/03/2021 17:00:00 - 24/03/2021 18:00:00","BZN|ES","Without sequence","61.32","",""
"24/03/2021 18:00:00 - 24/03/2021 19:00:00","BZN|ES","Without sequence","67.0","",""
"24/03/2021 19:00:00 - 24/03/2021 20:00:00","BZN|ES","Without sequence","84.0","",""
"24/03/2021 20:00:00 - 24/03/2021 21:00:00","BZN|ES","Without sequence","73.58","",""
"24/03/2021 21:00:00 - 24/03/2021 22:00:00","BZN|ES","Without sequence","67.22","",""
"24/03/2021 22:00:00 - 24/03/2021 23:00:00","BZN|ES","Without sequence","63.26","",""
"24/03/2021 23:00:00 - 25/03/2021 00:00:00","BZN|ES","Without sequence","61.52","",""
"25/03/2021 00:00:00 - 25/03/2021 01:00:00","BZN|ES","Without sequence","63.26","",""
"25/03/2021 01:00:00 - 25/03/2021 02:00:00","BZN|ES","Without sequence","62.87","",""
"25/03/2021 02:00:00 - 25/03/2021 03:00:00","BZN|ES","Without sequence","62.29","",""
"25/03/2021 03:00:00 - 25/03/2021 04:00:00","BZN|ES","Without sequence","62.24","",""
"25/03/2021 04:00:00 - 25/03/2021 05:00:00","BZN|ES","Without sequence","62.24","",""
"25/03/2021 05:00:00 - 25/03/2021 06:00:00","BZN|ES","Without sequence","62.36","",""
"25/03/2021 06:00:00 - 25/03/2021 07:00:00","BZN|ES","Without sequence","68.8","",""
"25/03/2021 07:00:00 - 25/03/2021 08:00:00","BZN|ES","Without sequence","74.97","",""
"25/03/2021 08:00:00 - 25/03/2021 09:00:00","BZN|ES","Without sequence","74.93","",""
"25/03/2021 09:00:00 - 25/03/2021 10:00:00","BZN|ES","Without sequence","67.04","",""
"25/03/2021 10:00:00 - 25/03/2021 11:00:00","BZN|ES","Without sequence","63.02","",""
"25/03/2021 11:00:00 - 25/03/2021 12:00:00","BZN|ES","Without sequence","62.79","",""
"25/03/2021 12:00:00 - 25/03/2021 13:00:00","BZN|ES","Without sequence","62.54","",""
"25/03/2021 13:00:00 - 25/03/2021 14:00:00","BZN|ES","Without sequence","62.36","",""
"25/03/2021 14:00:00 - 25/03/2021 15:00:00","BZN|ES","Without sequence","61.16","",""
"25/03/2021 15:00:00 - 25/03/2021 16:00:00","BZN|ES","Without sequence","59.07","",""
"25/03/2021 16:00:00 - 25/03/2021 17:00:00","BZN|ES","Without sequence","57.49","",""
"25/03/2021 17:00:00 - 25/03/2021 18:00:00","BZN|ES","Without sequence","62.01","",""
"25/03/2021 18:00:00 - 25/03/2021 19:00:00","BZN|ES","Without sequence","70.71","",""
"25/03/2021 19:00:00 - 25/03/2021 20:00:00","BZN|ES","Without sequence","85.43","",""
"25/03/2021 20:00:00 - 25/03/2021 21:00:00","BZN|ES","Without sequence","80.62","",""
"25/03/2021 21:00:00 - 25/03/2021 22:00:00","BZN|ES","Without sequence","71.84","",""
"25/03/2021 22:00:00 - 25/03/2021 23:00:00","BZN|ES","Without sequence","67.44","",""
"25/03/2021 23:00:00 - 26/03/2021 00:00:00","BZN|ES","Without sequence","65.01","",""
"26/03/2021 00:00:00 - 26/03/2021 01:00:00","BZN|ES","Without sequence","62.35","",""
"26/03/2021 01:00:00 - 26/03/2021 02:00:00","BZN|ES","Without sequence","61.11","",""
"26/03/2021 02:00:00 - 26/03/2021 03:00:00","BZN|ES","Without sequence","61.07","",""
"26/03/2021 03:00:00 - 26/03/2021 04:00:00","BZN|ES","Without sequence","61.07","",""
"26/03/2021 04:00:00 - 26/03/2021 05:00:00","BZN|ES","Without sequence","61.0","",""
"26/03/2021 05:00:00 - 26/03/2021 06:00:00","BZN|ES","Without sequence","61.01","",""
"26/03/2021 06:00:00 - 26/03/2021 07:00:00","BZN|ES","Without sequence","61.16","",""
"26/03/2021 07:00:00 - 26/03/2021 08:00:00","BZN|ES","Without sequence","65.81","",""
"26/03/2021 08:00:00 - 26/03/2021 09:00:00","BZN|ES","Without sequence","65.85","",""
"26/03/2021 09:00:00 - 26/03/2021 10:00:00","BZN|ES","Without sequence","64.51","",""
"26/03/2021 10:00:00 - 26/03/2021 11:00:00","BZN|ES","Without sequence","61.37","",""
"26/03/2021 11:00:00 - 26/03/2021 12:00:00","BZN|ES","Without sequence","59.18","",""
"26/03/2021 12:00:00 - 26/03/2021 13:00:00","BZN|ES","Without sequence","60.57","",""
"26/03/2021 13:00:00 - 26/03/2021 14:00:00","BZN|ES","Without sequence","60.16","",""
"26/03/2021 14:00:00 - 26/03/2021 15:00:00","BZN|ES","Without sequence","55.03","",""
"26/03/2021 15:00:00 - 26/03/2021 16:00:00","BZN|ES","Without sequence","50.0","",""
"26/03/2021 16:00:00 - 26/03/2021 17:00:00","BZN|ES","Without sequence","47.09","",""
"26/03/2021 17:00:00 - 26/03/2021 18:00:00","BZN|ES","Without sequence","59.0","",""
"26/03/2021 18:00:00 - 26/03/2021 19:00:00","BZN|ES","Without sequence","61.79","",""
"26/03/2021 19:00:00 - 26/03/2021 20:00:00","BZN|ES","Without sequence","69.01","",""
"26/03/2021 20:00:00 - 26/03/2021 21:00:00","BZN|ES","Without sequence","64.3","",""
"26/03/2021 21:00:00 - 26/03/2021 22:00:00","BZN|ES","Without sequence","61.16","",""
"26/03/2021 22:00:00 - 26/03/2021 23:00:00","BZN|ES","Without sequence","59.86","",""
"26/03/2021 23:00:00 - 27/03/2021 00:00:00","BZN|ES","Without sequence","53.99","",""
"27/03/2021 00:00:00 - 27/03/2021 01:00:00","BZN|ES","Without sequence","43.0","",""
"27/03/2021 01:00:00 - 27/03/2021 02:00:00","BZN|ES","Without sequence","38.09","",""
"27/03/2021 02:00:00 - 27/03/2021 03:00:00","BZN|ES","Without sequence","36.0","",""
"27/03/2021 03:00:00 - 27/03/2021 04:00:00","BZN|ES","Without sequence","34.4","",""
"27/03/2021 04:00:00 - 27/03/2021 05:00:00","BZN|ES","Without sequence","31.0","",""
"27/03/2021 05:00:00 - 27/03/2021 06:00:00","BZN|ES","Without sequence","34.21","",""
"27/03/2021 06:00:00 - 27/03/2021 07:00:00","BZN|ES","Without sequence","34.43","",""
"27/03/2021 07:00:00 - 27/03/2021 08:00:00","BZN|ES","Without sequence","31.24","",""
"27/03/2021 08:00:00 - 27/03/2021 09:00:00","BZN|ES","Without sequence","26.5","",""
"27/03/2021 09:00:00 - 27/03/2021 10:00:00","BZN|ES","Without sequence","34.2","",""
"27/03/2021 10:00:00 - 27/03/2021 11:00:00","BZN|ES","Without sequence","29.64","",""
"27/03/2021 11:00:00 - 27/03/2021 12:00:00","BZN|ES","Without sequence","31.0","",""
"27/03/2021 12:00:00 - 27/03/2021 13:00:00","BZN|ES","Without sequence","39.93","",""
"27/03/2021 13:00:00 - 27/03/2021 14:00:00","BZN|ES","Without sequence","34.6","",""
"27/03/2021 14:00:00 - 27/03/2021 15:00:00","BZN|ES","Without sequence","34.7","",""
"27/03/2021 15:00:00 - 27/03/2021 16:00:00","BZN|ES","Without sequence","34.27","",""
"27/03/2021 16:00:00 - 27/03/2021 17:00:00","BZN|ES","Without sequence","34.6","",""
"27/03/2021 17:00:00 - 27/03/2021 18:00:00","BZN|ES","Without sequence","42.4","",""
"27/03/2021 18:00:00 - 27/03/2021 19:00:00","BZN|ES","Without sequence","57.5","",""
"27/03/2021 19:00:00 - 27/03/2021 20:00:00","BZN|ES","Without sequence","66.1","",""
"27/03/2021 20:00:00 - 27/03/2021 21:00:00","BZN|ES","Without sequence","65.0","",""
"27/03/2021 21:00:00 - 27/03/2021 22:00:00","BZN|ES","Without sequence","61.16","",""
"27/03/2021 22:00:00 - 27/03/2021 23:00:00","BZN|ES","Without sequence","58.57","",""
"27/03/2021 23:00:00 - 28/03/2021 00:00:00","BZN|ES","Without sequence","54.0","",""
"28/03/2021 00:00:00 - 28/03/2021 01:00:00 (CET)","BZN|ES","Without sequence","47.41","",""
"28/03/2021 01:00:00 (CET) - 28/03/2021 03:00:00 (CEST)","BZN|ES","Without sequence","38.62","",""
"28/03/2021 03:00:00 (CEST) - 28/03/2021 04:00:00","BZN|ES","Without sequence","35.43","",""
"28/03/2021 04:00:00 - 28/03/2021 05:00:00","BZN|ES","Without sequence","35.0","",""
"28/03/2021 05:00:00 - 28/03/2021 06:00:00","BZN|ES","Without sequence","35.07","",""
"28/03/2021 06:00:00 - 28/03/2021 07:00:00","BZN|ES","Without sequence","36.07","",""
"28/03/2021 07:00:00 - 28/03/2021 08:00:00","BZN|ES","Without sequence","39.87","",""
"28/03/2021 08:00:00 - 28/03/2021 09:00:00","BZN|ES","Without sequence","44.44","",""
"28/03/2021 09:00:00 - 28/03/2021 10:00:00","BZN|ES","Without sequence","35.43","",""
"28/03/2021 10:00:00 - 28/03/2021 11:00:00","BZN|ES","Without sequence","34.99","",""
"28/03/2021 11:00:00 - 28/03/2021 12:00:00","BZN|ES","Without sequence","34.43","",""
"28/03/2021 12:00:00 - 28/03/2021 13:00:00","BZN|ES","Without sequence","33.6","",""
"28/03/2021 13:00:00 - 28/03/2021 14:00:00","BZN|ES","Without sequence","33.2","",""
"28/03/2021 14:00:00 - 28/03/2021 15:00:00","BZN|ES","Without sequence","32.0","",""
"28/03/2021 15:00:00 - 28/03/2021 16:00:00","BZN|ES","Without sequence","28.01","",""
"28/03/2021 16:00:00 - 28/03/2021 17:00:00","BZN|ES","Without sequence","19.0","",""
"28/03/2021 17:00:00 - 28/03/2021 18:00:00","BZN|ES","Without sequence","27.0","",""
"28/03/2021 18:00:00 - 28/03/2021 19:00:00","BZN|ES","Without sequence","35.92","",""
"28/03/2021 19:00:00 - 28/03/2021 20:00:00","BZN|ES","Without sequence","50.37","",""
"28/03/2021 20:00:00 - 28/03/2021 21:00:00","BZN|ES","Without sequence","55.4","",""
"28/03/2021 21:00:00 - 28/03/2021 22:00:00","BZN|ES","Without sequence","55.75","",""
"28/03/2021 22:00:00 - 28/03/2021 23:00:00","BZN|ES","Without sequence","53.75","",""
"28/03/2021 23:00:00 - 29/03/2021 00:00:00","BZN|ES","Without sequence","47.07","",""
"29/03/2021 00:00:00 - 29/03/2021 01:00:00","BZN|ES","Without sequence","39.07","",""
"29/03/2021 01:00:00 - 29/03/2021 02:00:00","BZN|ES","Without sequence","35.43","",""
"29/03/2021 02:00:00 - 29/03/2021 03:00:00","BZN|ES","Without sequence","33.18","",""
"29/03/2021 03:00:00 - 29/03/2021 04:00:00","BZN|ES","Without sequence","32.0","",""
"29/03/2021 04:00:00 - 29/03/2021 05:00:00","BZN|ES","Without sequence","31.98","",""
"29/03/2021 05:00:00 - 29/03/2021 06:00:00","BZN|ES","Without sequence","36.4","",""
"29/03/2021 06:00:00 - 29/03/2021 07:00:00","BZN|ES","Without sequence","52.42","",""
"29/03/2021 07:00:00 - 29/03/2021 08:00:00","BZN|ES","Without sequence","57.52","",""
"29/03/2021 08:00:00 - 29/03/2021 09:00:00","BZN|ES","Without sequence","64.02","",""
"29/03/2021 09:00:00 - 29/03/2021 10:00:00","BZN|ES","Without sequence","62.01","",""
"29/03/2021 10:00:00 - 29/03/2021 11:00:00","BZN|ES","Without sequence","60.0","",""
"29/03/2021 11:00:00 - 29/03/2021 12:00:00","BZN|ES","Without sequence","53.11","",""
"29/03/2021 12:00:00 - 29/03/2021 13:00:00","BZN|ES","Without sequence","49.79","",""
"29/03/2021 13:00:00 - 29/03/2021 14:00:00","BZN|ES","Without sequence","37.0","",""
"29/03/2021 14:00:00 - 29/03/2021 15:00:00","BZN|ES","Without sequence","28.55","",""
"29/03/2021 15:00:00 - 29/03/2021 16:00:00","BZN|ES","Without sequence","19.69","",""
"29/03/2021 16:00:00 - 29/03/2021 17:00:00","BZN|ES","Without sequence","22.94","",""
"29/03/2021 17:00:00 - 29/03/2021 18:00:00","BZN|ES","Without sequence","34.73","",""
"29/03/2021 18:00:00 - 29/03/2021 19:00:00","BZN|ES","Without sequence","43.1","",""
"29/03/2021 19:00:00 - 29/03/2021 20:00:00","BZN|ES","Without sequence","56.31","",""
"29/03/2021 20:00:00 - 29/03/2021 21:00:00","BZN|ES","Without sequence","68.15","",""
"29/03/2021 21:00:00 - 29/03/2021 22:00:00","BZN|ES","Without sequence","64.02","",""
"29/03/2021 22:00:00 - 29/03/2021 23:00:00","BZN|ES","Without sequence","59.18","",""
"29/03/2021 23:00:00 - 30/03/2021 00:00:00","BZN|ES","Without sequence","56.0","",""
"30/03/2021 00:00:00 - 30/03/2021 01:00:00","BZN|ES","Without sequence","47.08","",""
"30/03/2021 01:00:00 - 30/03/2021 02:00:00","BZN|ES","Without sequence","46.46","",""
"30/03/2021 02:00:00 - 30/03/2021 03:00:00","BZN|ES","Without sequence","44.65","",""
"30/03/2021 03:00:00 - 30/03/2021 04:00:00","BZN|ES","Without sequence","45.59","",""
"30/03/2021 04:00:00 - 30/03/2021 05:00:00","BZN|ES","Without sequence","46.27","",""
"30/03/2021 05:00:00 - 30/03/2021 06:00:00","BZN|ES","Without sequence","53.22","",""
"30/03/2021 06:00:00 - 30/03/2021 07:00:00","BZN|ES","Without sequence","61.51","",""
"30/03/2021 07:00:00 - 30/03/2021 08:00:00","BZN|ES","Without sequence","65.49","",""
"30/03/2021 08:00:00 - 30/03/2021 09:00:00","BZN|ES","Without sequence","76.73","",""
"30/03/2021 09:00:00 - 30/03/2021 10:00:00","BZN|ES","Without sequence","64.63","",""
"30/03/2021 10:00:00 - 30/03/2021 11:00:00","BZN|ES","Without sequence","56.68","",""
"30/03/2021 11:00:00 - 30/03/2021 12:00:00","BZN|ES","Without sequence","48.95","",""
"30/03/2021 12:00:00 - 30/03/2021 13:00:00","BZN|ES","Without sequence","45.29","",""
"30/03/2021 13:00:00 - 30/03/2021 14:00:00","BZN|ES","Without sequence","42.83","",""
"30/03/2021 14:00:00 - 30/03/2021 15:00:00","BZN|ES","Without sequence","39.89","",""
"30/03/2021 15:00:00 - 30/03/2021 16:00:00","BZN|ES","Without sequence","39.78","",""
"30/03/2021 16:00:00 - 30/03/2021 17:00:00","BZN|ES","Without sequence","41.79","",""
"30/03/2021 17:00:00 - 30/03/2021 18:00:00","BZN|ES","Without sequence","50.07","",""
"30/03/2021 18:00:00 - 30/03/2021 19:00:00","BZN|ES","Without sequence","56.82","",""
"30/03/2021 19:00:00 - 30/03/2021 20:00:00","BZN|ES","Without sequence","59.33","",""
"30/03/2021 20:00:00 - 30/03/2021 21:00:00","BZN|ES","Without sequence","67.93","",""
"30/03/2021 21:00:00 - 30/03/2021 22:00:00","BZN|ES","Without sequence","66.13","",""
"30/03/2021 22:00:00 - 30/03/2021 23:00:00","BZN|ES","Without sequence","60.14","",""
"30/03/2021 23:00:00 - 31/03/2021 00:00:00","BZN|ES","Without sequence","57.53","",""
"31/03/2021 00:00:00 - 31/03/2021 01:00:00","BZN|ES","Without sequence","56.58","",""
"31/03/2021 01:00:00 - 31/03/2021 02:00:00","BZN|ES","Without sequence","50.97","",""
"31/03/2021 02:00:00 - 31/03/2021 03:00:00","BZN|ES","Without sequence","50.0","",""
"31/03/2021 03:00:00 - 31/03/2021 04:00:00","BZN|ES","Without sequence","49.18","",""
"31/03/2021 04:00:00 - 31/03/2021 05:00:00","BZN|ES","Without sequence","48.33","",""
"31/03/2021 05:00:00 - 31/03/2021 06:00:00","BZN|ES","Without sequence","53.54","",""
"31/03/2021 06:00:00 - 31/03/2021 07:00:00","BZN|ES","Without sequence","61.51","",""
"31/03/2021 07:00:00 - 31/03/2021 08:00:00","BZN|ES","Without sequence","68.47","",""
"31/03/2021 08:00:00 - 31/03/2021 09:00:00","BZN|ES","Without sequence","76.39","",""
"31/03/2021 09:00:00 - 31/03/2021 10:00:00","BZN|ES","Without sequence","65.98","",""
"31/03/2021 10:00:00 - 31/03/2021 11:00:00","BZN|ES","Without sequence","56.81","",""
"31/03/2021 11:00:00 - 31/03/2021 12:00:00","BZN|ES","Without sequence","50.71","",""
"31/03/2021 12:00:00 - 31/03/2021 13:00:00","BZN|ES","Without sequence","49.0","",""
"31/03/2021 13:00:00 - 31/03/2021 14:00:00","BZN|ES","Without sequence","46.66","",""
"31/03/2021 14:00:00 - 31/03/2021 15:00:00","BZN|ES","Without sequence","43.09","",""
"31/03/2021 15:00:00 - 31/03/2021 16:00:00","BZN|ES","Without sequence","43.92","",""
"31/03/2021 16:00:00 - 31/03/2021 17:00:00","BZN|ES","Without sequence","42.2","",""
"31/03/2021 17:00:00 - 31/03/2021 18:00:00","BZN|ES","Without sequence","49.03","",""
"31/03/2021 18:00:00 - 31/03/2021 19:00:00","BZN|ES","Without sequence","55.4","",""
"31/03/2021 19:00:00 - 31/03/2021 20:00:00","BZN|ES","Without sequence","58.98","",""
"31/03/2021 20:00:00 - 31/03/2021 21:00:00","BZN|ES","Without sequence","64.01","",""
"31/03/2021 21:00:00 - 31/03/2021 22:00:00","BZN|ES","Without sequence","66.15","",""
"31/03/2021 22:00:00 - 31/03/2021 23:00:00","BZN|ES","Without sequence","60.98","",""
"31/03/2021 23:00:00 - 01/04/2021 00:00:00","BZN|ES","Without sequence","55.92","",""
